﻿bis_id,stn_nm,lon,lat,grid_gid,link_id
GGB233003106,남양뉴타운1단지,126.8331667,37.2084833,다사408123,477351879
GGB233003107,남양뉴타운4단지,126.8324833,37.2105833,다사407126,477351060
GGB233003108,남양동광뷰엘,126.82995,37.2085,다사405123,477351052
GGB233003109,남양동광뷰엘,126.8300833,37.20875,다사405124,477351052
GGB233003110,남양고,126.82565,37.2057333,다사401120,477350776
GGB233003112,삼지전자,127.07855,37.1668333,다사625076,571244806
GGB233003113,삼지전자,127.0786667,37.1669167,다사625076,571244806
GGB233003114,매향3리선착장,126.7332,37.0742167,다바318975,2023002434
GGB233003115,매향3리선착장,126.7329,37.0739833,다바318975,476100013
GGB233003116,구름교차로,126.6709,37.1940833,다사264109,476344302
GGB233003117,구름교차로,126.6723667,37.19365,다사265108,476341094
GGB233003118,서신중학교후문,126.70175,37.1699,다사291082,476243042
GGB233003119,서신중학교후문,126.7018,37.1699667,다사291082,476243042
GGB233003120,반도유보라6차,127.09085,37.2048667,다사636118,571379050
GGB233003121,반도유보라6차,127.091,37.2045833,다사637118,571379050
GGB233003122,동탄2차고지,127.10165,37.1554,다사646063,571254710
GGB233003123,동탄2차고지,127.1012667,37.1555167,다사645063,571254710
GGB233003124,동탄테크노밸리,127.0995167,37.21245,다사644127,571376766
GGB233003125,동탄테크노밸리,127.0988333,37.2122833,다사644126,571376766
GGB233003126,아이원.호수자이파밀리에,127.10485,37.1611167,다사649070,571255253
GGB233003127,금호어울림.계룡리슈빌,127.1068833,37.1639,다사650073,571254753
GGB233003128,동탄호수공원.부영4차,127.10695,37.1668,다사651076,571254757
GGB233003129,호반6차,127.1125167,37.1572333,다사655065,571254018
GGB233003130,롯데캐슬.제일풍경채,127.1089,37.1579167,다사652066,571254342
GGB233003131,호수자이파밀리에,127.1060333,37.1592167,다사650067,571254642
GGB233003132,호수자이파밀리에.아이원,127.1051,37.1607667,다사649069,571255253
GGB233003133,레이크반도9차,127.1161167,37.1619,다사659070,571254261
GGB233003134,동탄2아이파크1단지,127.1194667,37.1613167,다사662070,571254413
GGB233003135,동탄2아이파크2단지,127.1200333,37.1600333,다사662068,571254734
GGB233003136,동탄호수공원,127.1064667,37.1672,다사650076,571254757
GGB233003137,계룡리슈빌.금호어울림,127.1065333,37.16465,다사650073,571254753
GGB233000687,태안119안전센터,127.0385333,37.2111167,다사590125,571344767
GGB233000688,육일1리입구,126.72445,37.2084833,다사311124,476341254
GGB233000689,용소교차로,126.98775,37.0806333,다바544981,478141656
GGB233000690,용소교차로,126.9876,37.08075,다바544981,478141656
GGB233000694,동탄테크노벨리(중),127.09885,37.2109333,다사644125,571376537
GGB233000695,병점역후문,127.0320333,37.20605,다사584120,2024000145
GGB233000696,진안5통.병점육교,127.0304167,37.2086167,다사583123,571380331
GGB233000697,황계동,127.0195833,37.21795,다사573133,571390074
GGB233000698,현대트랜시스(중),127.1036667,37.2163,다사648131,571372298
GGB233000699,황계동입구,127.0140667,37.2226,다사568138,571357360
GGB233000700,황계동,127.01965,37.2182167,다사573133,571350789
GGB233000701,병점역후문,127.0319167,37.2068333,다사584121,2024002313
GGB233000702,병점역사거리,127.0356333,37.2069833,다사587121,571350607
GGB233000703,병점사거리.병점역입구,127.0344333,37.2083833,다사586122,571372107
GGB233000704,병점입구.화남아파트.병점육교,127.0324833,37.2105833,다사585125,571370899
GGB233000705,대황교.활주로,127.0244667,37.2270167,다사578143,571365220
GGB233000706,대황교.활주로,127.0246667,37.22765,다사578144,571365220
GGB233000707,병점입구.병점육교.화남아파트,127.0328667,37.2106667,다사585125,571347534
GGB233000708,동부출장소.병점초등학교,127.0345,37.2087167,다사586123,571372106
GGB233000709,현대트랜시스(중),127.1038167,37.2172833,다사648132,571375553
GGB233000710,동탄테크노벨리(중),127.0989167,37.21195,다사644126,571376766
GGB233000711,삼미.쌍용아파트,126.9533,37.2432,다사515161,478353428
GGB233000712,천천리입구,126.9474667,37.2435167,다사509162,478341298
GGB233000713,천천리,126.9420167,37.2445833,다사505163,478347854
GGB233000714,일광사,126.93945,37.2444,다사502163,478346848
GGB233000715,전승아파트,126.93055,37.2462833,다사494165,478346848
GGB233000716,원평,126.9236333,37.25005,다사488169,478343143
GGB233000717,51사단,126.9209,37.2508667,다사486170,478344888
GGB233000718,숙곡리천불사,126.8982167,37.24805,다사466167,478352702
GGB233000719,쌍학리,126.89245,37.24825,다사461167,478354351
GGB233000720,구포리과수원,126.8805167,37.2394,다사450157,478350654
GGB233000721,비봉중고등학교,126.8739,37.2368667,다사444155,478352002
GGB233000722,비봉초등학교후문,126.8682333,37.2362167,다사439154,477341200
GGB233000723,천산아파트,126.8659833,37.2364667,다사437154,477346318
GGB233000724,삼화리,126.8637167,37.2362,다사435154,477346318
GGB233000725,양노3리,126.8582167,37.22685,다사430144,477357688
GGB233000726,북양1리.염티고개,126.8398333,37.2220833,다사414138,477348268
GGB233000727,북양1리.봉림사,126.8321,37.21925,다사407135,477355214
GGB233000728,루나포레아파트,126.8308833,37.2152,다사406131,477351584
GGB233000729,(구)남양읍행정복지센터,126.8228,37.2115167,다사399127,477341402
GGB233000730,남양사거리,126.81905,37.2091333,다사395124,477352315
GGB233000731,우림아파트,126.80585,37.2054833,다사384120,477310957
GGB233000732,남양6리.남양1리,126.8015333,37.2039,다사380119,477345588
GGB233000733,쌍송리입구.은장고개,126.7890667,37.2022,다사369117,477349992
GGB233000734,두곡리,126.7841667,37.2048,다사364120,477341811
GGB233000735,재래시장.마도삼거리,126.7800667,37.2063,다사361121,477340793
GGB233000736,마도사거리,126.77425,37.2069,다사356122,477340955
GGB233000737,외국인보호소,126.76655,37.2079667,다사349123,477340753
GGB233000738,구리섬휴게소,126.7647,37.2084833,다사347124,477345110
GGB233000739,삼존리,126.75905,37.2111833,다사342127,477342161
GGB233000740,돼지고개.삼존리물미,126.7537667,37.2114,다사337127,477342161
GGB233000741,신흥사,126.7135833,37.1898167,다사302104,476343892
GGB233000742,상안1리,126.7098167,37.1851,다사298098,476343980
GGB233000743,상안1.2리,126.7066667,37.18275,다사295096,476344140
GGB233000744,상안2리.SK주유소,126.7080333,37.1790167,다사296092,476344108
GGB233000745,장외리,126.6808333,37.1741833,다사272086,476345510
GGB233000746,장외리.지긋말,126.6785,37.1684667,다사270080,476240702
GGB233000747,큰말입구,126.675,37.1658667,다사267077,476240462
GGB233000748,송교1리,126.669,37.1635,다사262075,476240748
GGB233000749,개경촌,126.6642833,37.1647167,다사258076,476240774
GGB233000750,병점중학교,127.0392,37.2106,다사591125,571344678
GGB233000751,큰말,126.8483833,37.2496333,다사422169,477357736
GGB233000752,큰말,126.84815,37.2497333,다사421169,477357736
GGB233000753,제부해수탕,126.659,37.1671833,다사253079,476240524
GGB233000754,광평삼거리,126.6889167,37.1748167,다사279087,476310742
GGB233000755,목성머리,126.6972,37.1731167,다사287085,476310742
GGB233000756,상안1.2리,126.7065,37.1825833,다사295096,476344140
GGB233000757,상안1리,126.7097,37.1851167,다사298098,476343980
GGB233000758,상안리.한국발효,126.7167,37.1930833,다사304107,476343148
GGB233000759,삼존리자동차성능시험장,126.7605167,37.2108,다사343126,477342160
GGB233000760,구리섬휴게소,126.76305,37.2094667,다사346125,477342160
GGB233000761,외국인보호소,126.7671167,37.20805,다사349123,477340761
GGB233000762,마도사거리,126.7746,37.20715,다사356122,477340955
GGB233000763,재래시장.마도삼거리,126.7807667,37.20635,다사361121,477340797
GGB233000764,두곡리,126.7831667,37.2055333,다사363120,477341811
GGB233000765,남양6리.남양1리,126.8009667,37.2039833,다사379119,477345588
GGB233000766,우림아파트,126.8061333,37.20565,다사384120,477310957
GGB233000767,남양성지,126.8154333,37.2075333,다사392122,477340592
GGB233001819,효원납골공원,126.9583167,37.1421833,다사518049,928255553
GGB233001820,동오리종점,126.9532,37.1319833,다사514038,478256315
GGB233001821,신리천,127.1070833,37.1842333,다사651095,571370228
GGB233001822,신리주유소앞,126.9767333,37.1628,다사535072,478242453
GGB233001823,신리앞,126.9783,37.1632833,다사536072,478242453
GGB233001824,양감면행정복지센터,126.945,37.0818333,다바506982,478150311
GGB233001825,하길리,126.9078167,37.1080167,다사473012,478253811
GGB233001826,요당성지,126.93075,37.06805,다바493967,478142575
GGB233001827,제약단지.하길리입구,126.91545,37.0905333,다바480992,478241115
GGB233001828,남양뉴타운.현대2차,126.8255167,37.2007167,다사401115,477352174
GGB233001829,제약공단후문,126.9115167,37.0906833,다바477992,478249550
GGB233001830,충만주유소,126.9427167,37.0796167,다바504980,478143954
GGB233001831,동양콘크리트입구,126.9322167,37.0889333,다바495990,478242373
GGB233001832,야목역,126.8842333,37.26165,다사453182,478466893
GGB233001834,구포리입구,126.8713167,37.2540833,다사442174,477300448
GGB233001835,상신리,126.8942167,37.09465,다바461997,478253938
GGB233001836,상신리,126.89455,37.0947167,다바461997,478253938
GGB233001837,신한바이오캠,126.9388167,37.0881,다바501989,478240345
GGB233001838,마산포,126.6631833,37.23875,다사257158,476340658
GGB233001839,고포1리,126.6673167,37.2408,다사261160,476340658
GGB233001840,융건릉입구,126.9890167,37.2067667,다사546121,478351234
GGB233001841,융건릉입구,126.989,37.2070333,다사546121,478351234
GGB233001842,중외제약사거리,127.0030667,37.2015,다사559115,571368230
GGB233001843,중외제약사거리,127.0021667,37.2021,다사558115,571358526
GGB233001844,반송초중교,127.06965,37.1899,다사618102,571347766
GGB233001845,반송초중교,127.06965,37.1902167,다사618102,571347766
GGB233001846,나루고등학교,127.0729333,37.18795,다사620099,571349260
GGB233001847,나루고등학교,127.0730667,37.1881667,다사621100,571349260
GGB233001848,동양파라곤,127.0773167,37.18645,다사624098,571352250
GGB233001849,동양파라곤,127.0776,37.1861167,다사625097,571352250
GGB233001850,제부도입구,126.6596833,37.17285,다사254085,476344042
GGB233001851,신리천공원,127.1107,37.1833333,다사654094,571370252
GGB233001852,대방노블랜드.풍림아이원,126.9270833,37.1303167,다사491036,478244074
GGB233001853,향남중고등학교,126.9269167,37.1289333,다사490035,478243215
GGB233001854,한일베라체.행정초교,126.9242167,37.1260167,다사488031,478243245
GGB233001855,에일린의뜰.휴먼시아6단지,126.9198833,37.1261167,다사484032,478244890
GGB233001856,신명스카이뷰.휴먼시아5단지,126.9159,37.1263167,다사481032,478244420
GGB233001857,신명스카이뷰.우미린,126.9151167,37.1277,다사480033,478249580
GGB233001858,우미린아파트.향일고,126.9176333,37.1298333,다사482036,478251728
GGB233001859,향남지웰2차아파트,126.9195833,37.1297167,다사484036,478244402
GGB233001860,화성소방서.향남홈플러스,126.9213,37.1305333,다사485036,478243223
GGB233001861,의료복합,127.1133,37.1836333,다사656094,571371175
GGB233001862,가재4리,126.91595,37.14095,다사481048,478246192
GGB233001863,신성미소지움아파트,126.9136333,37.13875,다사479046,478251694
GGB233001864,발안삼거리,126.91145,37.1347667,다사477041,478241863
GGB233001865,신성미소지움아파트,126.9145,37.13925,다사479046,478246192
GGB233001866,수영오거리.수영지구,126.9607167,37.2374333,다사521155,478353893
GGB233001867,수영오거리.수영지구,126.9607833,37.2372667,다사521155,478353893
GGB233001868,수영초.우방아이유쉘1단지,126.9554667,37.2365667,다사516154,478353892
GGB233001869,수영초등학교,126.9544,37.2363833,다사516154,478344108
GGB233001870,신창아파트,126.9533,37.23655,다사515154,478344108
GGB233001871,장외리.오리골,126.6665833,37.1767833,다사260089,476344034
GGB233001872,제부해수탕,126.6592333,37.1669333,다사253079,476240524
GGB233001873,장외리,126.6791333,37.1700167,다사271082,476345288
GGB233001874,장외리,126.6790333,37.1700167,다사271082,476345288
GGB233001875,숲풀안앞,126.68565,37.1742,다사277086,476341363
GGB233001876,숲풀안앞,126.6856,37.1742833,다사277087,476341363
GGB233001877,하길1리,126.93145,37.1116167,다사494015,478254627
GGB233001878,하길1리,126.93065,37.1112833,다사494015,478254627
GGB233001879,호반5차.르파비스,127.1237333,37.1822667,다사666093,571371252
GGB233001880,호반5차.르파비스,127.1236167,37.1826,다사665093,571371252
GGB233001881,하내연수원,126.6897167,37.1844333,다사280098,476340367
GGB233001883,신수리,126.9356833,37.2265833,다사499143,478346180
GGB233001884,전곡삼거리,126.68925,37.1871667,다사280101,476341214
GGB233001885,전곡리.엠보트,126.6648667,37.1955667,다사258110,476344520
GGB233001886,전곡항.서해랑케이블카,126.6526667,37.1870667,다사247101,926344332
GGB233001887,느티나무앞,126.69135,37.1743,다사282086,476310742
GGB233001888,느티나무앞,126.6914,37.1743667,다사282087,476310742
GGB233001889,서신초등학교,126.7059,37.1687167,다사294080,476242856
GGB233001890,서신초등학교,126.7059667,37.1688167,다사295080,476242856
GGB233001891,화성시남부복지관,126.9330667,37.12785,다사496033,478244430
GGB233001892,향남역,126.9133333,37.12295,다사478028,478252318
GGB233001893,향남역,126.9136333,37.1227333,다사479028,478252318
GGB233001894,골재장,126.8690833,37.2003333,다사440114,477350400
GGB233001895,골재장,126.8691667,37.2005333,다사440114,477350400
GGB233001896,남양현대2차,126.8234667,37.2005,다사399115,477352375
GGB233001898,북양3리,126.8595,37.2085667,다사431123,477357287
GGB233003154,목동초.베라체,127.1246,37.1900833,다사666102,572350169
GGB233003155,e편한세상동탄,127.1260833,37.1903833,다사668102,572350169
GGB233003156,e편한세상동탄,127.12605,37.1902167,다사668102,572350169
GGB233003157,목동중.금강4차,127.1271167,37.1891333,다사669101,572350169
GGB233003158,금강4차.목동중,127.1273,37.1889333,다사669100,572350169
GGB233003159,한신더휴,127.1264,37.1865833,다사668098,572350169
GGB233003160,경남아너스빌,127.1265167,37.1864667,다사668098,572350169
GGB233003161,호반베르디움5차,127.12525,37.1838,다사667095,572350203
