﻿inst_purp,cam_cnt,inst_ym,lon,lat,grid_gid,link_id
생활방범,5,201910,127.109953,37.394785,다사654329,571556936
생활방범,4,202106,127.126346,37.339191,다사669267,572545169
생활방범,3,202007,127.156832,37.438261,다사696377,572610790
생활방범,4,202004,127.1004,37.424,다사646361,571606254
교통단속,1,201106,127.09566,37.40039,다사642335,571550640
생활방범,5,202007,127.127196,37.437583,다사670376,572650054
생활방범,3,202007,127.108508,37.368417,다사653300,571500556
생활방범,2,201510,127.1225136,37.3669957,다사665298,571542812
생활방범,4,201709,127.1019,37.38183,다사647314,571542538
교통단속,1,200809,127.12788,37.4123,다사670348,572542439
교통단속,1,201412,127.10591,37.36556,다사651296,571544617
생활방범,3,201310,127.118161,37.3510827,다사661280,571542319
교통정보수집,1,201011,127.12472,37.457944,다사668399,572661956
생활방범,1,201106,127.0731225,37.3937645,다사622328,571549430
교통정보수집,1,201111,127.160957,37.454452,다사700395,572648642
생활방범,3,202111,127.068348,37.362134,다사617293,571564241
생활방범,5,202012,127.135976,37.410032,다사677346,572544628
생활방범,6,201912,127.13394,37.41681,다사676353,572542472
생활방범,4,201611,127.111,37.34465,다사655273,571541070
교통정보수집,1,201011,127.103951,37.372466,다사649304,571501128
생활방범,3,201004,127.1316126,37.4111765,다사673347,572542505
생활방범,5,201310,127.1564239,37.435,다사696373,572654925
생활방범,5,201712,127.13686,37.44966,다사678390,572610660
생활방범,3,202210,127.138614,37.414456,다사680350,572544619
교통정보수집,1,200911,127.118848,37.405429,다사662341,571548045
생활방범,3,201609,127.16968,37.44183,다사707381,572646540
생활방범,4,202206,127.12676,37.36757,다사669298,572500570
생활방범,5,202210,127.12821,37.414265,다사670350,572542436
생활방범,4,201210,127.1414424,37.4461661,다사682386,572649349
생활방범,5,201411,127.1493185,37.4275544,다사689365,572646355
기타,1,200607,127.1295946,37.43165984,다사672370,572670683
생활방범,2,201912,127.140837,37.45009,다사682390,572660656
교통단속,1,200911,127.12803,37.43862,다사670377,572672282
생활방범,4,201106,127.116837,37.39359,다사660327,571552066
생활방범,5,202112,127.12379,37.37464,다사666306,571543396
생활방범,4,202208,127.135145,37.398625,다사677333,572542273
생활방범,4,201411,127.15536,37.44905,다사695389,572647940
생활방범,2,201205,127.1450247,37.4060917,다사685341,572500390
생활방범,5,201807,127.16286,37.45736,다사701398,572643955
생활방범,1,201106,127.0667979,37.3925969,다사616326,571551850
생활방범,4,202106,127.140805,37.375042,다사681307,572544962
생활방범,5,201711,127.16684,37.45131,다사705391,572643841
생활방범,5,201909,127.13969,37.44847,다사681388,572610718
생활방범,4,201411,127.0989333,37.3949327,다사644329,571548620
생활방범,4,201210,127.1235,37.39474,다사666329,571541740
생활방범,5,202007,127.120912,37.390775,다사664324,571501545
생활방범,5,200806,127.1585313,37.4458518,다사697385,572611541
생활방범,4,202007,127.169794,37.457618,다사707398,572643990
생활방범,4,201212,127.123829,37.418326,다사667355,571558019
생활방범,4,202210,127.117664,37.38281,다사661315,571500588
생활방범,4,202111,127.069427,37.369472,다사618301,571565174
생활방범,5,201112,127.1646668,37.4560085,다사703396,572610117
생활방범,5,202106,127.13334,37.411874,다사675348,572548532
생활방범,5,201909,127.1385,37.43772,다사680376,572646799
교통단속,1,202002,127.131685,37.440925,다사674380,572603599
생활방범,4,202012,127.129123,37.43026,다사671368,572663919
생활방범,5,201812,127.142,37.472,다사683414,572664355
생활방범,4,200905,127.1618665,37.4473324,다사700387,572647318
교통정보수집,1,201711,127.13671,37.471335,다사678414,572662169
생활방범,5,201712,127.15553,37.44794,다사695388,572655824
교통단속,1,202007,127.126208,37.429913,다사669368,572662614
생활방범,5,202207,127.15523,37.45474,다사695395,572647953
생활방범,3,201909,127.1214,37.38355,다사664316,571500307
생활방범,3,201810,127.07701,37.39247,다사625326,571549382
교통단속,1,200809,127.11988,37.38732,다사663320,571543150
생활방범,4,202012,127.1527126,37.4313733,다사692369,572640220
생활방범,4,202112,127.15087,37.44805,다사691388,572644307
생활방범,3,201310,127.1311269,37.3638811,다사673294,572548552
생활방범,5,202012,127.15453,37.456725,다사694397,572610380
생활방범,1,201106,127.0944238,37.3922946,다사640326,571548348
생활방범,4,201812,127.1345,37.43331,다사676371,572667291
생활방범,5,201406,127.1628528,37.4385853,다사701377,572650212
생활방범,4,201106,127.09853,37.39844,다사644333,571553632
생활방범,4,202112,127.14605,37.44157,다사686381,572611202
생활방범,4,202012,127.117631,37.34465,다사661273,571542454
생활방범,3,201909,127.1402,37.36516,다사681296,572540153
생활방범,4,201004,127.1225098,37.3579705,다사665288,571553174
생활방범,4,202007,127.166771,37.442704,다사705382,572610959
생활방범,3,201310,127.1385958,37.3781847,다사680310,572510378
생활방범,4,201210,127.1260325,37.3599093,다사668290,572510211
쓰레기단속,1,201109,127.1043,37.42678,다사649364,571664579
생활방범,5,202110,127.14285,37.43375,다사684372,572640188
교통단속,1,201812,127.1432358,37.47298544,다사684415,572661432
생활방범,3,201509,127.15913,37.44013,다사698379,572611529
생활방범,5,202110,127.13498,37.37631,다사676308,572500533
생활방범,5,202007,127.102027,37.427943,다사647366,571682365
생활방범,4,201004,127.1278728,37.4470473,다사670387,572670840
생활방범,4,201810,127.10199,37.3804,다사647313,571540441
교통단속,1,201403,127.13512,37.37507,다사676307,572545192
생활방범,3,202208,127.100925,37.45391,다사647394,571656254
생활방범,5,202207,127.15875,37.45107,다사698391,572655374
교통단속,1,201106,127.10602,37.40129,다사651336,571549122
생활방범,4,201310,127.1304237,37.428401,다사673366,572663327
생활방범,4,201310,127.1501771,37.4525626,다사690393,572647819
차량방범,1,202106,127.12454,37.42156,다사667358,571681947
생활방범,5,201106,127.0960927,37.4009421,다사642336,571549482
생활방범,2,201912,127.14068,37.448446,다사682388,572649686
생활방범,3,201509,127.15014,37.454893,다사690395,572643732
생활방범,1,201106,127.100972,37.3941766,다사646328,571551154
교통단속,1,200608,127.13524,37.44188,다사677381,572610768
생활방범,4,201712,127.15897,37.4624,다사698404,572652156
생활방범,5,202012,127.145452,37.405334,다사686340,572545315
생활방범,4,201609,127.1693,37.44601,다사707385,572640946
생활방범,4,201511,127.11427,37.36968,다사658301,571540231
생활방범,4,202208,127.141461,37.44044,다사682379,572610198
생활방범,3,202012,127.117314,37.35342,다사661283,571501202
생활방범,4,201712,127.12032,37.36615,다사663297,571543548
생활방범,5,202007,127.15002,37.414726,다사690351,572545240
생활방범,5,202208,127.106441,37.349535,다사651279,571542287
생활방범,4,202112,127.12992,37.4059,다사672341,572540374
생활방범,4,201106,127.0897251,37.3916112,다사636325,571548274
생활방범,5,201106,127.1013618,37.4040959,다사647339,571554691
생활방범,3,202106,127.15116,37.43281,다사691371,572648814
생활방범,4,201812,127.16095,37.43782,다사700376,572642364
교통단속,1,201812,127.1503,37.4719,다사690414,572661852
생활방범,4,201004,127.1290075,37.4404843,다사671379,572610805
생활방범,5,200905,127.1449015,37.4501467,다사685390,572650542
생활방범,3,201511,127.13281,37.41205,다사675348,572548532
생활방범,5,202208,127.1163087,37.3772907,다사660309,571542597
생활방범,3,201509,127.16591,37.43847,다사704377,572610829
생활방범,4,201106,127.0992791,37.3923123,다사645326,571548680
생활방범,1,201106,127.1001486,37.3891836,다사646323,571548774
생활방범,1,201106,127.075879,37.3917646,다사624326,571545129
생활방범,3,201004,127.169245,37.4319334,다사707370,572610888
생활방범,5,200905,127.1281157,37.4319872,다사670370,572672181
생활방범,1,201106,127.0890494,37.3862716,다사636319,571556260
교통단속,1,201106,127.10216,37.3872,다사647320,571545134
생활방범,3,201111,127.1629819,37.4467286,다사701386,572610949
생활방범,5,202007,127.123987,37.394823,다사667329,572549936
생활방범,4,202207,127.13495,37.44132,다사677380,572610768
교통정보수집,1,201111,127.154032,37.430373,다사693368,572651380
생활방범,4,201106,127.09564,37.40128,다사642336,571556274
생활방범,4,201403,127.1488304,37.4153087,다사689351,572547032
생활방범,4,201112,127.16993,37.45348,다사708394,572649645
생활방범,3,201310,127.1527917,37.4368188,다사692375,572655460
생활방범,5,202004,127.0978,37.4252,다사644363,571606490
생활방범,4,202207,127.1221786,37.44012736,다사665379,571606492
생활방범,5,202201,127.12393,37.42092,다사667358,571558019
생활방범,2,201009,127.1175962,37.4186669,다사661355,571510307
생활방범,4,201909,127.13134,37.44404,다사673383,572659480
생활방범,3,201711,127.13374,37.44038,다사676379,572610768
생활방범,5,202012,127.121062,37.364562,다사664295,571544668
생활방범,5,202112,127.1593,37.43628,다사698375,572642364
생활방범,6,201912,127.13803,37.40952,다사679345,572550574
생활방범,5,201909,127.13375,37.43783,다사676376,572610937
생활방범,4,201909,127.12938,37.37812,다사671310,572552578
생활방범,5,202012,127.132752,37.430228,다사675368,572650452
생활방범,5,202201,127.1537195,37.44663,다사693386,572601989
생활방범,3,201712,127.16159,37.45835,다사700399,572610078
생활방범,4,201310,127.1348132,37.4434769,다사676383,572610748
생활방범,3,201310,127.1101932,37.4172858,다사655354,571558131
생활방범,4,201912,127.13995,37.44673,다사681386,572610718
생활방범,4,201106,127.09562,37.40211,다사642337,571549494
교통단속,1,202106,127.099218,37.403703,다사645339,571554687
생활방범,5,202007,127.166372,37.446944,다사704386,572610950
생활방범,4,201912,127.130489,37.438924,다사673378,572610805
생활방범,4,201411,127.1234854,37.407051,다사666342,572542154
생활방범,4,202111,127.070763,37.367647,다사619299,571565479
생활방범,4,202007,127.135352,37.44527,다사677385,572610748
생활방범,3,201511,127.11891,37.37667,다사662309,571543165
생활방범,3,201604,127.13218,37.41876,다사674355,572550754
생활방범,3,201009,127.07807,37.41949,다사626356,571649934
생활방범,1,201912,127.141117,37.449523,다사682389,572660656
생활방범,5,201106,127.1132259,37.3915206,다사657325,571557018
생활방범,3,201106,127.0732844,37.3829887,다사622316,571564752
생활방범,6,200905,127.1450302,37.4449786,다사686384,572611211
생활방범,4,202009,127.139088,37.450314,다사680390,572610660
생활방범,5,201310,127.1507099,37.4323786,다사690370,572611147
생활방범,1,201106,127.0929589,37.3987102,다사639333,571552798
생활방범,4,202208,127.1712767,37.45221575,다사709392,572611386
교통단속,1,201106,127.11277,37.3925,다사657326,571557520
생활방범,5,202106,127.148146,37.441833,다사688381,572611202
재난재해,1,201811,127.1248252,37.46038799,다사668401,572661958
생활방범,8,202112,127.1274,37.42759,다사670365,572672133
생활방범,4,202208,127.0994371,37.388353,다사645322,571545031
생활방범,1,201106,127.0705296,37.3944194,다사619328,571545071
생활방범,5,201410,127.1429276,37.3664274,다사683297,572541377
생활방범,4,201106,127.0702682,37.3930486,다사619327,571551900
생활방범,4,202208,127.12848,37.4611,다사671402,572649642
생활방범,3,201310,127.1008954,37.3714775,다사646303,571541662
생활방범,5,201210,127.0863468,37.4112488,다사633347,571545139
교통단속,1,201812,127.1366447,37.4712498,다사678413,572662169
교통단속,1,202012,127.123406,37.350245,다사666279,572541831
생활방범,3,201106,127.0933519,37.3892444,다사640323,571548352
생활방범,3,201310,127.1585849,37.4436578,다사697383,572644781
생활방범,4,201004,127.1587605,37.4373083,다사698376,572642364
생활방범,4,201106,127.096441,37.3982374,다사642333,571556582
생활방범,1,201106,127.0747238,37.3827002,다사623315,571564857
생활방범,4,201106,127.0997642,37.3930587,다사645327,571548680
생활방범,5,202210,127.122309,37.413364,다사665349,571500554
교통단속,1,201106,127.09945,37.40979,다사645345,571552118
생활방범,5,201609,127.13405,37.38256,다사676315,572510374
생활방범,4,202106,127.1547,37.4553,다사694396,572647953
생활방범,4,201205,127.138836,37.4138055,다사680350,572544621
생활방범,5,201712,127.15572,37.44775,다사695387,572655824
교통단속,1,201106,127.10222,37.38679,다사647320,571545134
생활방범,5,200905,127.1508237,37.444985,다사691384,572610712
생활방범,3,201511,127.0978,37.40151,다사644336,571549494
생활방범,5,201711,127.13482,37.43648,다사676375,572610937
생활방범,4,202112,127.14175,37.4434,다사683383,572611440
생활방범,4,201104,127.1447988,37.3765549,다사685308,572510080
생활방범,3,201812,127.1467,37.4693,다사687411,572660464
교통단속,1,201205,127.12488,37.39271,다사667326,572544555
생활방범,5,201712,127.15694,37.4473,다사696387,572647942
생활방범,5,201004,127.1325699,37.4435725,다사674383,572644235
생활방범,5,202007,127.136836,37.379694,다사678312,572540186
생활방범,4,201104,127.1012268,37.3446558,다사646273,571541497
생활방범,4,202007,127.099344,37.422128,다사645359,571606252
생활방범,5,201106,127.0835233,37.3885722,다사631322,571551388
생활방범,4,202007,127.10381,37.40329,다사649338,571558270
생활방범,5,202207,127.12898,37.43651,다사671375,572672276
생활방범,5,201711,127.13954,37.43752,다사681376,572646799
생활방범,5,201909,127.13714,37.37792,다사678310,572544965
교통정보수집,1,201111,127.12566,37.459699,다사668401,572672097
생활방범,4,202106,127.13218,37.44226,다사674381,572644164
