grid_gid,accident_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,kindergarten_child_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt,speedbump_hght_nan,speedbump_hght_below,speedbump_hght_above
다바396986,1,2,0,0,0,0,0,0,1,1,0,0,0,0
다사538106,1,0,0,0,0,0,0,1,2,2,0,0,0,0
다바404990,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사657112,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사458161,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사471019,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사372092,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사468209,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사456033,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사450101,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사406100,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사611114,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사652082,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사403027,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사537140,1,2,0,0,0,0,0,2,3,3,0,0,0,0
다사683126,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바428972,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사623142,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사483041,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사544077,1,0,0,0,0,0,0,0,6,6,0,0,0,0
다바396922,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사653080,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바407943,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사463003,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사503097,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사578066,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사590115,1,3,0,0,0,0,0,0,3,3,0,0,0,0
다사378118,1,1,0,0,0,0,0,0,1,1,0,0,0,0
다사483018,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사640104,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사643133,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사602146,1,0,0,0,0,0,0,0,2,2,0,0,0,0
다사453076,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사475039,1,2,0,0,0,0,0,0,9,9,0,0,0,0
다사646123,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사507143,1,3,0,0,0,0,0,0,8,8,0,0,0,0
다사647075,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사476168,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사411008,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사663064,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사629097,1,1,0,0,0,0,0,0,1,1,0,0,0,0
다사566034,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사402112,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사518145,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사633089,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바333936,1,1,0,0,0,0,0,2,0,0,0,0,0,0
다사388036,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바348926,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사595122,1,4,0,0,0,0,0,2,0,0,0,0,0,0
다사272022,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사453183,1,0,0,0,0,0,0,1,3,3,0,0,0,0
다사646098,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바436963,1,0,0,0,0,0,0,0,1,1,0,0,0,0
다바391983,1,1,0,0,0,0,0,1,1,1,0,0,0,0
다사320131,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사523134,1,0,0,0,0,0,0,0,4,4,0,0,0,0
다사669085,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사469215,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사635088,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사643113,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사580048,1,0,0,0,0,0,0,1,10,10,0,0,0,0
다사643121,1,4,0,0,0,0,0,0,4,4,0,0,0,0
다사509138,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바451976,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바534993,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사658107,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사677080,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사539127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사621106,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사484036,1,0,1,0,0,0,1,2,5,5,0,0,0,0
다사446065,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사469036,1,0,0,0,0,0,1,0,0,0,0,0,0,0
다사644134,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사401118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사488057,1,0,0,0,0,0,0,0,1,1,0,0,0,0
다사503152,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사651118,1,1,1,0,1,180,0,0,3,3,0,0,0,0
다사591131,1,0,0,0,0,0,0,0,6,6,0,0,0,0
다바456971,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사429043,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사582134,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사347116,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사463170,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사397132,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사596112,1,2,0,0,0,0,0,0,4,4,0,0,0,0
다사636093,1,4,0,0,0,0,0,0,4,4,0,0,0,0
다사457084,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바431948,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사539129,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사603129,1,2,0,0,0,0,0,1,3,3,0,0,0,0
다사401126,1,1,0,0,0,0,0,2,3,3,0,0,0,0
다사476023,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사385193,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사593131,1,4,0,0,0,0,0,0,3,3,0,0,0,0
다사399200,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사648122,1,0,0,0,0,0,0,0,1,1,0,0,0,0
다사531070,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사417167,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사289045,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사629105,1,0,0,0,0,0,0,0,6,6,0,0,0,0
다바472988,1,0,0,0,0,0,0,0,2,2,0,0,0,0
다사642117,1,0,0,0,0,0,1,0,0,0,0,0,0,0
다사428101,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사666098,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사595125,1,0,0,0,0,0,0,1,8,8,0,0,0,0
다사378170,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사603124,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사643124,1,0,0,0,0,0,0,0,8,8,0,0,0,0
다사592134,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사603127,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사640088,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사533128,1,0,0,0,0,0,0,2,4,4,0,0,0,0
다사519136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사615154,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사426033,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사489013,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사514036,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사620123,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사390097,1,0,0,0,0,0,0,1,6,6,0,0,0,0
다바465999,1,2,0,0,0,0,0,0,5,5,0,0,0,0
다사397106,1,0,0,0,0,0,3,1,0,0,0,0,0,0
다사466032,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사608115,1,1,0,0,0,0,0,0,15,15,0,0,0,0
다사511172,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사610129,1,0,0,0,0,0,0,0,5,5,0,0,0,0
다사504166,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사397103,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사657085,1,4,0,0,0,0,0,0,4,4,0,0,0,0
다사413089,1,2,0,0,0,0,0,1,2,2,0,0,0,0
다바549970,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사469211,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사300093,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사583129,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사267105,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사404122,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사587121,1,2,0,0,0,0,0,1,8,8,0,0,0,0
다사642116,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사643105,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사474207,1,0,0,0,0,0,0,1,5,5,0,0,0,0
다사612125,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사482022,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사619105,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사477032,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사551027,1,1,0,0,0,0,0,0,8,8,0,0,0,0
다사409194,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사661062,1,0,0,0,0,0,0,0,8,8,0,0,0,0
다사442085,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사408121,1,2,0,0,0,0,0,2,5,5,0,0,0,0
다사540079,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사617146,1,2,0,0,0,0,0,0,10,10,0,0,0,0
다사539063,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사596130,1,0,0,0,0,0,1,1,9,9,0,0,0,0
다사520133,1,5,0,0,0,0,0,2,1,1,0,0,0,0
다사395095,1,0,0,0,0,0,0,2,2,2,0,0,0,0
다사625122,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사656113,1,2,0,0,0,0,0,0,3,3,0,0,0,0
다사510136,1,3,0,0,0,0,0,0,3,3,0,0,0,0
다사499080,1,0,0,0,0,0,0,1,2,2,0,0,0,0
다사385010,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사394130,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사656120,1,4,0,0,0,0,0,0,24,24,0,0,0,0
다사607127,1,3,0,0,0,0,0,3,2,2,0,0,0,0
다사468037,1,0,1,1,1,11,0,0,19,19,0,0,0,0
다사454200,1,1,0,0,0,0,0,2,8,8,0,0,0,0
다바393992,1,0,0,0,0,0,0,2,7,7,0,0,0,0
다사589150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사473167,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사631099,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사524134,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사675081,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사459075,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사482049,1,1,0,0,0,0,0,2,0,0,0,0,0,0
다사485057,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사381120,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바449974,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사517137,1,0,0,0,0,0,0,0,7,7,0,0,0,0
다사673090,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사642109,1,2,0,0,0,0,1,0,0,0,0,0,0,0
다사514153,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사408125,1,1,0,0,0,0,0,1,0,0,0,0,0,0
다사434037,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사396126,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사556129,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사402197,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사635111,1,3,0,0,0,0,0,0,5,5,0,0,0,0
다사628121,1,1,0,0,0,0,0,0,1,1,0,0,0,0
다사589130,1,2,0,0,0,0,0,0,2,2,0,0,0,0
다사616117,1,3,0,0,0,0,0,1,8,8,0,0,0,0
다사460116,1,1,0,0,0,0,0,0,3,3,0,0,0,0
다사632077,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사640084,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사610147,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사300101,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사517047,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사571121,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사604136,1,0,0,0,0,0,0,0,6,6,0,0,0,0
다사475006,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사661131,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사449057,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사650074,1,1,0,0,0,0,0,1,5,5,0,0,0,0
다사634106,1,4,0,0,0,0,0,0,0,0,0,0,0,0
다사602114,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다바371962,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사657117,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사421168,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사639109,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사519050,1,3,0,0,0,0,0,1,0,0,0,0,0,0
다사464065,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사655075,1,0,0,0,0,0,0,0,4,4,0,0,0,0
다사622122,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사605126,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사398127,1,1,0,0,0,0,0,0,8,8,0,0,0,0
다바468999,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사507162,1,0,0,0,0,0,0,0,2,2,0,0,0,0
다사500084,1,0,0,0,0,0,0,0,7,7,0,0,0,0
다사652071,1,0,0,0,0,0,2,0,4,4,0,0,0,0
다바509981,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바467992,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사413101,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사566108,1,0,0,0,0,0,0,0,2,2,0,0,0,0
다사538086,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사330172,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사556116,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사658121,1,2,0,0,0,0,0,1,8,8,0,0,0,0
다사640076,1,5,0,0,0,0,0,0,0,0,0,0,0,0
다사607121,1,4,0,0,0,0,0,0,4,4,0,0,0,0
다사480024,1,1,0,0,0,0,0,0,2,2,0,0,0,0
다사380071,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사663080,1,2,0,0,0,0,0,0,1,1,0,0,0,0
다사415139,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사535130,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사639118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사622123,1,1,0,0,0,0,0,2,3,3,0,0,0,0
다사554117,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사393129,1,2,0,0,0,0,0,1,2,2,0,0,0,0
다사649077,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사466016,1,0,0,0,0,0,0,0,1,1,0,0,0,0
다사640074,1,5,0,0,0,0,0,1,4,4,0,0,0,0
다사602128,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다바395985,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사383204,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사410127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사620109,1,1,0,1,0,0,0,1,3,3,0,0,0,0
다사668115,1,2,0,0,0,0,0,0,4,4,0,0,0,0
다사499106,1,0,0,0,0,0,0,0,2,2,0,0,0,0
다사441112,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사661113,1,4,0,0,0,0,0,0,9,9,0,0,0,0
다사619145,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사553117,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사500162,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사415011,1,1,0,0,0,0,0,1,0,0,0,0,0,0
다바364986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사338114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사471187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사664101,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바378988,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사602132,1,1,0,0,0,0,0,1,1,1,0,0,0,0
다사487038,1,1,0,0,0,0,0,0,5,5,0,0,0,0
다사657118,1,3,0,0,0,0,0,0,5,5,0,0,0,0
다사598120,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사641118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사635089,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사501021,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사489015,1,1,0,0,0,0,0,0,2,2,0,0,0,0
다사465199,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사459063,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사507136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사518037,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사407130,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사264160,1,0,0,0,0,0,0,0,1,1,0,0,0,0
다사547079,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사345125,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사419007,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사384073,1,0,0,0,0,0,0,2,6,6,0,0,0,0
다사604112,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사509141,1,2,0,0,0,0,0,0,8,8,0,0,0,0
다사499086,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사586123,1,1,0,0,0,0,0,1,12,12,0,0,0,0
다사536043,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사454137,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사392124,1,1,0,0,0,0,0,0,3,3,0,0,0,0
다사264108,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사634098,1,2,0,0,0,0,0,0,0,0,0,0,0,0
다사246099,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사598124,1,2,0,0,0,0,0,2,1,1,0,0,0,0
다바522996,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사454182,1,0,0,0,0,0,0,1,3,3,0,0,0,0
다사449186,1,0,0,0,0,0,0,4,2,2,0,0,0,0
다사561106,1,0,0,0,0,0,0,1,2,2,0,0,0,0
다사646121,1,1,0,0,0,0,1,0,0,0,0,0,0,0
다사516143,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사444139,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사622119,1,0,0,0,0,0,0,1,2,2,0,0,0,0
다사467174,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사660081,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다바459994,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사337172,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사670056,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사502143,1,2,0,0,0,0,0,0,4,4,0,0,0,0
다사675090,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사641070,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사616105,1,1,0,0,0,0,0,2,0,0,0,0,0,0
다사673108,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사605122,1,3,0,0,0,0,0,0,3,3,0,0,0,0
다사481017,1,3,0,0,0,0,0,0,3,3,0,0,0,0
다사396204,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사621112,1,0,0,0,0,0,0,0,1,1,0,0,0,0
다사609115,1,3,0,0,0,0,0,0,2,2,0,0,0,0
다사645123,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사663082,1,6,0,0,0,0,0,0,0,0,0,0,0,0
다사449047,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사484038,1,1,0,0,0,0,0,2,2,2,0,0,0,0
다사547093,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사466200,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사518049,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사609153,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사641108,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사483171,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사447061,1,0,0,0,0,0,0,1,0,0,0,0,0,0
다사457023,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사641107,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사604127,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사532015,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사626101,1,1,0,0,0,0,0,2,1,1,0,0,0,0
다사530127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사388189,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바529977,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사466066,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사663127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바531992,1,3,0,0,0,0,0,3,14,14,0,0,0,0
다사657091,1,0,0,1,0,0,0,0,0,0,0,0,0,0
다바389982,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사651080,1,3,0,0,0,0,0,0,5,5,0,0,0,0
다사476165,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사628074,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사632082,1,1,0,0,0,0,0,0,5,5,0,0,0,0
다사655070,1,4,0,0,0,0,0,2,8,8,0,0,0,0
다사406125,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사489035,1,0,0,0,0,0,0,0,17,17,0,0,0,0
다사563098,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사634099,1,1,0,0,0,0,0,0,3,3,0,0,0,0
다사610112,1,1,0,0,0,0,0,0,4,4,0,0,0,0
다사535139,1,2,0,0,0,0,2,0,6,6,0,0,0,0
다사443099,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사512132,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사402129,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사620113,1,2,0,0,0,0,0,0,14,14,0,0,0,0
다바504989,1,0,0,0,0,0,0,0,6,6,0,0,0,0
다사413021,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사540022,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사423131,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사456009,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사586042,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사515042,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사404112,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사663081,1,4,0,0,0,0,0,0,9,9,0,0,0,0
다사623124,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사626131,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사270080,1,1,0,0,0,0,0,2,2,2,0,0,0,0
다사360085,1,2,0,0,0,0,0,2,0,0,0,0,0,0
다바432965,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사450017,1,1,0,0,0,0,0,2,4,4,0,0,0,0
다사379120,1,0,0,0,0,0,0,0,2,2,0,0,0,0
다사615147,1,1,0,0,0,0,0,0,0,0,0,0,0,0
다사492145,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사663086,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사598140,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사333127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사435119,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사510139,1,6,0,0,0,0,1,0,8,8,0,0,0,0
다사324127,1,1,0,0,0,0,0,0,2,2,0,0,0,0
다사542111,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사509143,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사481049,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사607131,1,1,0,0,0,0,0,0,4,4,0,0,0,0
다사304079,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사383214,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사406031,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사315135,1,1,0,0,0,0,0,0,3,3,0,0,0,0
다사602112,1,0,0,0,0,0,0,1,2,2,0,0,0,0
다사620138,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사647118,1,1,0,0,0,0,0,0,3,3,0,0,0,0
다사502116,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사407134,1,3,0,0,0,0,0,0,10,10,0,0,0,0
다사576047,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사412121,1,3,0,0,0,0,0,0,5,5,0,0,0,0
다사452105,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사621114,1,0,0,0,0,0,0,0,3,3,0,0,0,0
다사629123,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사390029,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바422986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사490159,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사651085,1,0,0,0,0,0,1,0,0,0,0,0,0,0
다사415101,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다바488999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사533133,1,0,0,0,0,0,0,2,0,0,0,0,0,0
다사453021,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사629082,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사556037,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사582128,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사532139,1,3,0,0,0,0,0,0,0,0,0,0,0,0
다사647130,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사570118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사614130,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사597122,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사397158,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사528147,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사458204,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사641129,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사641128,1,0,0,0,0,0,0,0,2,2,0,0,0,0
다사645088,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사516154,1,0,0,0,0,0,0,2,8,8,0,0,0,0
다사489156,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사480012,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사501163,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사558052,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사474043,1,1,0,0,0,0,0,1,11,11,0,0,0,0
다사452103,1,2,0,0,0,0,0,2,10,10,0,0,0,0
다사612139,1,3,0,0,0,0,0,0,1,2,0,0,0,0
다바522975,1,0,0,0,0,0,0,0,0,0,0,0,0,0
