link_id,road_name,road_rank,max_speed,length,accident_cnt,accident_uids
572610790,희망로,107,40,0.261,2,2866|3410
572654164,광명로,107,40,0.166,2,2871|3070
572648734,순환로,107,50,0.132,2,2878|3397
572640470,은행로,107,30,0.164,2,2881|3401
572651500,경충대로,107,40,0.299,2,2887|3058
572672105,성남대로,103,60,0.228,2,2894|2903
572644758,금상로,107,40,0.189,2,2897|3039
572651880,산성대로,107,60,0.205,2,2906|3215
572672205,성남대로,107,60,0.019,2,2922|2930
572611357,제일로74번길,107,30,0.112,2,2927|3065
572562809,성남대로,107,60,0.106,2,2934|3032
572610880,금빛로,107,40,0.197,2,2941|3445
572650848,둔촌대로457번길,107,60,0.222,2,2970|3104
572651093,갈마치로288번길,107,50,0.389,2,2976|3289
572648027,갈마치로,107,50,0.147,2,2999|3396
2023001773,금상로77번길,107,30,0.202,2,3011|3064
572668868,둔촌대로,107,60,0.013,2,3034|3433
572648301,산성대로,107,30,0.305,2,3038|3290
572646968,산성대로372번길,107,40,0.045,2,3042|3447
572672002,성남대로,107,70,0.056,2,3046|3186
572654156,산성대로372번길,107,40,0.065,2,3050|3267
572654500,산성대로,107,60,0.024,2,3084|3212
572603112,둔촌대로,107,60,0.033,2,3090|3321
572649739,,107,30,0.037,2,3121|3127
572646304,원터길,107,30,0.072,2,3134|3177
572603041,제일로,107,50,0.032,2,3139|3196
572663119,광명로,107,40,0.025,2,3150|3378
572672331,성남대로,103,60,0.023,2,3153|3372
572547000,희망로,107,60,0.872,2,3165|3228
572550806,성장간선로,103,90,0.705,2,3197|3206
572611114,마지로,106,30,0.263,2,3199|3460
572663103,둔촌대로,107,50,0.118,2,3223|3237
572562910,성남대로,107,60,0.079,2,3240|3260
572547030,희망로,107,60,0.045,2,3266|3361
572647477,사기막골로148번길,107,30,0.112,2,3283|3301
572645629,산성대로,107,60,0.025,2,3303|3450
572610802,갈마치로,107,50,0.231,2,3316|3383
572645364,자혜로16번길,107,30,0.168,2,3386|3404
2023001772,희망로414번길,107,30,0.218,2,3426|3469
571655512,송파대로32길,104,30,0.068,2,3499|3979
571663308,동남로,104,60,0.118,2,3505|4018
572662545,탄천동로,104,60,0.234,2,3511|4482
571603955,문정로,104,50,0.095,2,3514|4235
572782323,위례성대로,104,50,0.1,2,3516|4368
572662085,송파대로,103,50,0.022,2,3524|5843
571679859,양재대로,104,50,0.449,2,3527|3693
571744802,올림픽대로,102,80,0.354,2,3539|4370
571682234,문정로,104,50,0.023,2,3557|4608
572781970,,104,10,0.039,2,3559|4367
572668786,,104,50,0.311,2,3567|4860
571679618,양재대로60길,104,30,0.032,2,3572|5626
572610515,오금로,104,50,0.118,2,3573|5861
572672440,헌릉로,104,50,0.035,2,3575|4603
572611734,동남로18길,104,40,0.282,2,3578|5084
572660238,위례순환로,107,30,0.157,2,3585|5894
572781385,위례대로,107,50,0.274,2,3593|3748
572672103,,104,40,0.031,2,3595|5886
572611025,중대로,104,50,0.083,2,3596|5531
571714519,백제고분로,104,50,0.131,2,3598|3936
571702772,,104,40,0.054,2,3615|5757
571654606,중대로,104,50,0.046,2,3617|4624
571668257,송파대로,104,50,0.055,2,3618|3913
571701783,오금로,104,50,0.034,2,3619|4941
571682942,송파대로,103,50,0.109,2,3620|4634
572672448,송파대로,103,50,0.059,2,3636|5767
571756146,올림픽로,104,30,0.05,2,3640|3777
571715318,봉은사로,104,50,0.036,2,3668|5156
572610497,오금로46길,104,40,0.203,2,3673|5332
572666533,위례서로,104,50,0.385,2,3674|4759
571772753,올림픽로,104,50,0.062,2,3675|5798
571704533,오금로31길,104,30,0.164,2,3678|5732
571741004,백제고분로,104,50,0.18,2,3711|5106
571669089,새말로,104,50,0.129,2,3718|4131
571704636,풍성로,104,30,0.26,2,3722|4364
571773345,,104,30,0.029,2,3728|5294
571724986,오금로,104,50,0.034,2,3731|3736
571774489,올림픽로35길,104,30,0.042,2,3735|5739
571648588,중대로8길,104,30,0.086,2,3739|4084
572610396,오금로,104,50,0.079,2,3740|5814
572647608,동남로,104,50,0.159,2,3745|5615
572669000,헌릉로,104,50,0.148,2,3750|5146
571606085,백제고분로,104,50,0.048,2,3756|5556
571679799,양재대로,104,30,0.129,2,3760|5924
571704608,토성로,104,30,0.063,2,3763|4091
571772957,강동대로,104,50,0.142,2,3766|5968
571667774,,104,30,0.094,2,3773|5563
572647573,새말로8길,104,30,0.126,2,3776|4105
571679914,양재대로,104,50,0.313,2,3791|5147
571705845,백제고분로,104,50,0.153,2,3798|5188
572643359,양산로8길,104,30,0.075,2,3810|4446
571705035,탄천동로,104,30,0.049,2,3812|3825
571704355,백제고분로,104,50,0.128,2,3816|4922
571752907,올림픽로,104,50,0.137,2,3822|5874
571700047,올림픽로8길,104,30,0.041,2,3827|4050
572651948,중대로,104,50,0.032,2,3832|4082
571664435,법원로,104,30,0.056,2,3837|5578
571734116,잠실로,104,30,0.078,2,3848|4222
571773303,송파대로,104,50,0.069,2,3861|4547
571773068,올림픽로,104,50,0.031,2,3871|4002
571611316,송파대로28길,104,30,0.083,2,3872|4046
571728824,올림픽로,104,50,0.03,2,3896|5660
571772703,올림픽로,104,50,0.204,2,3904|4304
571743690,백제고분로,104,50,0.076,2,3905|5384
572663541,위례중앙로,104,50,0.033,2,3917|4925
922655102,거마로,104,60,0.251,2,3938|5261
571663394,법원로8길,104,30,0.23,2,3951|4699
571759921,올림픽대로,108,50,0.345,2,3965|4351
571669478,법원로12길,104,20,0.136,2,3968|4203
572672100,새말로,104,50,0.024,2,3969|5575
571679710,,104,30,0.063,2,3973|5426
572610575,성내천로,104,30,0.337,2,4008|5851
571643432,백제고분로,104,50,0.117,2,4011|4144
571772194,,104,30,0.165,2,4017|5094
571700557,석촌호수로,104,50,0.046,2,4024|5128
571669086,분당수서간고속화도로,102,80,1.096,2,4034|5577
571714938,백제고분로9길,104,30,0.042,2,4043|4390
571643430,백제고분로36길,104,50,0.091,2,4044|4639
571772322,올림픽로,104,50,0.006,2,4053|5972
572658328,마천로,104,40,0.379,2,4061|5041
572642853,오금로,104,60,0.09,2,4069|4373
571662878,송파대로,104,50,0.169,2,4070|4088
571772682,올림픽로,104,50,0.07,2,4075|5247
571773729,잠실로,104,50,0.026,2,4076|4611
571772765,백제고분로,104,50,0.017,2,4083|5297
572610572,동남로,104,50,0.122,2,4100|5062
572603243,동남로,104,50,0.044,2,4101|5001
571702289,위례성대로,104,50,0.079,2,4103|4586
572672453,송파대로,103,50,0.054,2,4104|5141
571702842,오금로,104,50,0.075,2,4122|4742
571703476,올림픽대로,102,80,0.089,2,4123|5366
571772758,백제고분로,104,50,0.024,2,4126|5161
571663404,법원로,104,30,0.072,2,4134|5313
572661971,위례순환로,104,30,0.129,2,4139|5072
571703313,올림픽대로,108,40,0.243,2,4141|5233
571739990,올림픽로35길,104,30,0.112,2,4148|4394
571717387,올림픽대로,108,40,0.228,2,4155|5749
572710387,위례성대로22길,104,30,0.166,2,4157|5109
572610101,거마로,104,50,0.234,2,4175|5351
572653184,성내천로35길,104,30,0.264,2,4183|4408
572661640,위례대로,107,50,0.386,2,4190|6038
571765916,강동대로,104,50,0.07,2,4197|4670
572642791,마천로,104,40,0.211,2,4198|5404
571769953,올림픽로12길,104,30,0.028,2,4208|5932
572642871,오금로,104,50,0.443,2,4213|5328
572757656,감일남로,104,50,0.069,2,4217|4729
571772346,올림픽로,104,50,0.069,2,4240|4704
571646278,삼전로,104,50,0.098,2,4248|5132
572610560,성내천로,104,30,0.117,2,4253|4480
571765901,석촌호수로,104,50,0.079,2,4277|5263
572647605,동남로18길,104,30,0.114,2,4280|5470
571668599,탄천동로,104,30,0.029,2,4282|4838
571650570,양재대로62길,104,30,0.195,2,4293|5539
572781739,위례성대로,104,50,0.291,2,4302|5648
571774374,올림픽로,104,50,0.035,2,4313|4321
572782489,양재대로,104,50,0.018,2,4335|5940
572779512,오금로,104,50,0.084,2,4346|5232
572661839,,104,30,0.109,2,4361|5204
572649704,문정로,104,50,0.349,2,4362|5013
571726306,백제고분로,104,50,0.214,2,4366|4574
571703597,강변북로,104,50,1.184,2,4374|4768
572710328,마천로,104,40,0.277,2,4377|5425
571741590,올림픽로37길,104,40,0.03,2,4383|5118
571773305,백제고분로,104,50,0.066,2,4387|4583
571703527,올림픽대로,102,80,1.299,2,4393|5178
571603589,탄천동로,104,50,0.935,2,4399|4874
571772805,도곡로,104,50,0.118,2,4402|4968
572673765,위례송파로,104,50,0.028,2,4405|4927
572651906,송이로,104,30,0.038,2,4412|5205
571650740,양재대로,104,50,0.431,2,4419|5588
571772709,올림픽로,104,50,0.125,2,4421|5051
571669085,분당수서간고속화도로,108,80,0.387,2,4439|5340
571774412,송파대로,103,50,0.054,2,4448|5642
572781556,위례성대로,104,50,0.038,2,4451|5546
571743693,잠실로,104,50,0.139,2,4461|5573
571754062,올림픽로,104,50,0.172,2,4462|5126
572662077,,104,50,0.032,2,4470|4494
571774526,송파대로,103,50,0.334,2,4481|4862
571704607,풍성로26길,104,30,0.094,2,4489|5530
572610121,마천로35길,104,30,0.078,2,4493|5152
571772745,올림픽로,104,50,0.029,2,4521|5060
572602405,오금로,104,60,0.029,2,4535|5360
572610479,동남로14길,104,20,0.167,2,4538|4609
571704573,올림픽로35길,104,30,0.124,2,4545|4600
571772705,올림픽로,104,50,0.131,2,4546|5403
571702338,오금로,104,50,0.255,2,4554|5169
572647645,성내천로,104,30,0.104,2,4556|5669
572651958,중대로,104,50,0.07,2,4557|5350
572774874,,104,50,0.095,2,4560|5322
572663551,위례중앙로,104,50,0.026,2,4561|5692
571649751,삼전로,104,50,0.103,2,4569|4593
571643431,백제고분로36길,104,50,0.136,2,4598|5288
572659322,,104,30,0.032,2,4599|5315
572641298,성내천로,104,30,0.325,2,4617|5877
572647705,양산로,104,50,0.046,2,4627|5192
571611260,송이로,104,50,0.095,2,4645|5609
571742190,,104,30,0.043,2,4647|5845
572610218,송파대로,103,50,0.133,2,4651|5376
572661854,위례광장로,104,30,0.118,2,4664|5309
572610439,중대로,104,50,0.202,2,4668|5026
571773717,잠실로,104,50,0.041,2,4681|4711
572668798,위례대로,104,50,0.069,2,4695|5547
572710618,오금로,104,50,0.032,2,4707|5841
571711008,백제고분로,104,50,0.036,2,4722|5822
571772601,탄천동로,104,50,0.017,2,4741|4890
571774524,송파대로,103,50,0.025,2,4779|4944
571611905,중대로,104,50,0.036,2,4782|5093
572751833,마천로7길,104,30,0.039,2,4791|5434
572770484,,104,30,0.114,2,4795|5693
571742263,,104,30,0.034,2,4800|5628
572672432,헌릉로,104,50,0.058,2,4808|5766
572603445,동남로,104,50,0.042,2,4809|5165
571655464,송파대로24길,104,30,0.042,2,4820|5855
571733226,올림픽로,104,50,0.144,2,4831|5191
572603188,오금로,104,50,0.05,2,4843|5905
572751753,마천로,104,30,0.089,2,4846|5113
571772698,올림픽로,104,30,0.037,2,4848|5789
572662179,위례광장로2길,104,30,0.123,2,4858|5771
571731047,강동대로,104,50,0.703,2,4871|4888
571715756,올림픽대로,102,40,0.385,2,4880|5018
572651400,거마로,104,60,0.019,2,4886|5095
571702282,오금로,104,50,0.036,2,4897|5241
571709473,백제고분로42길,104,10,0.339,2,4902|5777
571648147,동남로,104,50,0.126,2,4903|5889
571605768,송파대로,104,30,0.13,2,4911|5593
572602397,오금로,104,50,0.036,2,4935|5435
571733228,올림픽로,104,50,0.154,2,4946|5903
572782487,양재대로,104,50,0.212,2,4948|5607
572610518,오금로,104,50,0.32,2,4964|5028
572643465,성내천로,104,40,0.225,2,4972|5920
572610563,문정로,104,30,0.216,2,4974|5525
571718992,위례성대로,104,50,0.114,2,4979|5385
572782673,위례성대로,104,50,0.079,2,4993|5674
572671975,,104,30,0.107,2,5017|5839
572603005,중대로,104,50,0.046,2,5019|5684
572669075,수도권제1순환고속도로,108,40,0.347,2,5032|5216
571773067,올림픽로,104,50,0.011,2,5034|5096
572782579,양재대로,104,50,0.053,2,5038|5194
571702654,오금로27길,104,30,0.164,2,5065|5900
572642760,문정로,104,50,0.305,2,5091|5931
571772287,올림픽로,104,50,0.11,2,5105|5740
571663310,동남로,104,60,0.356,2,5123|5742
571737070,한가람로,104,40,0.462,2,5124|5904
571648579,송파대로27길,104,10,0.144,2,5145|5474
571716308,,104,40,0.021,2,5167|5734
571718989,,104,30,0.031,2,5184|5295
571772278,오금로,104,50,0.033,2,5215|5571
572662045,송파대로,103,50,0.04,2,5220|5513
572602324,마천로,104,40,0.039,2,5251|5485
571700554,삼전로,104,50,0.056,2,5264|5711
571773324,송파대로,103,50,0.266,2,5290|5952
571771753,,104,30,0.019,2,5296|5545
572647708,양산로4길,104,30,0.162,2,5368|5812
571730551,올림픽대로,108,40,0.288,2,5379|5428
572647668,거마로,104,50,0.03,2,5401|5782
572602658,거마로,104,50,0.039,2,5417|5549
571720151,풍성로26길,104,30,0.198,2,5418|5514
571646604,송파대로30길,104,30,0.176,2,5449|5769
572602205,송이로32길,104,30,0.223,2,5450|5833
571706099,올림픽대로,102,80,0.551,2,5480|5792
572668759,위례대로,104,50,0.043,2,5502|6285
571679801,양재대로,104,50,0.181,2,5503|5536
571773459,위례성대로,104,50,0.142,2,5507|5726
572782443,,104,30,0.149,2,5520|5869
571772754,올림픽로,104,50,0.198,2,5524|5712
572781733,성내천로,104,30,0.1,2,5544|5559
571772991,강동대로,104,50,0.348,2,5566|5690
571663963,정의로,104,30,0.034,2,5568|5709
571611986,송파대로,104,30,0.15,2,5651|5735
572648654,오금로36길,104,40,0.22,2,5652|5919
571703519,올림픽대로,102,80,1.232,2,5676|5760
900000164,,104,30,0.045,2,5682|5687
572650531,성내천로,104,40,0.058,2,5764|6076
572660452,위례순환로,104,30,0.049,2,5847|5891
572765160,미사강변동로,107,40,0.028,2,5987|6518
572765050,아리수로,107,60,0.14,2,5988|6932
572763758,아리수로,107,60,0.039,2,5989|6116
572752752,초광로,107,50,0.285,2,5994|6574
572763982,미사강변한강로,107,30,0.155,2,6000|6832
572754431,하남대로,103,50,0.099,2,6005|6398
572781647,조정대로,107,50,0.144,2,6015|6216
572757059,미사강변대로,107,60,0.196,2,6017|6514
572768304,,107,60,0.05,2,6020|6822
572755652,신장로,107,30,0.048,2,6021|6694
572743167,신장로,107,30,0.058,2,6022|6727
572756134,신평로,107,70,0.035,2,6023|6702
572754836,덕풍북로,107,30,0.04,2,6026|6843
572766768,미사강변동로,107,60,0.094,2,6028|6208
572710191,신장로,107,30,0.153,2,6031|6582
572704054,수도권제1순환고속도로,108,40,0.391,2,6033|6740
572768225,아리수로,107,60,0.068,2,6034|6161
572782278,신평로,107,30,0.017,2,6036|6356
572755387,이성로,107,30,0.635,2,6037|6273
572746332,덕풍공원로,107,30,0.111,2,6039|6585
572767245,미사강변중앙로,107,30,0.203,2,6053|6991
572666202,,107,60,0.23,2,6057|6359
572763870,아리수로,107,60,0.099,2,6062|7066
572768188,미사강변중앙로31번길,107,40,0.122,2,6064|6856
572746682,신평로,107,30,0.067,2,6067|6367
572772975,조정대로,107,50,0.031,2,6068|6801
572768116,미사강변대로,107,60,0.11,2,6070|6526
572781834,조정대로,107,60,0.046,2,6073|6093
572766304,미사강변한강로,107,60,0.209,2,6075|6114
572768199,미사강변중앙로,107,50,0.316,2,6078|6080
572666191,위례학암로,107,30,0.199,2,6082|6667
572766716,미사강변중앙로,107,40,0.071,2,6088|7011
572704440,중부고속도로,101,60,0.1,2,6090|6664
572756097,덕풍서로,107,30,0.402,2,6091|6499
572752498,서하남로,107,30,0.027,2,6097|6679
572765992,덕풍로,107,50,0.21,2,6098|7038
572774985,조정대로,107,60,0.061,2,6099|6898
572757053,올림픽대로,108,60,0.214,2,6106|6128
572772616,미사대로,107,40,0.149,2,6112|6980
572766404,,107,30,0.048,2,6119|6648
572766102,미사강변북로,107,30,0.146,2,6120|6507
572782498,하남대로,103,50,0.042,2,6122|6742
572763990,미사대로,107,60,0.018,2,6124|6342
572704394,중부고속도로,108,60,0.687,2,6126|6837
2024002598,수도권제1순환고속도로,101,100,0.635,2,6129|6411
572752015,역말로15번길,107,30,0.069,2,6130|7063
572749620,수도권제1순환고속도로,101,100,0.687,2,6132|6362
572704391,수도권제1순환고속도로,101,100,0.562,2,6133|6256
572768275,미사강변한강로,107,60,0.352,2,6136|6501
572767212,미사강변동로78번길,107,40,0.066,2,6137|6152
572704392,수도권제1순환고속도로,101,100,0.725,2,6141|6662
572746317,신장로,107,30,0.041,2,6151|6850
572750254,하남대로,103,60,0.162,2,6153|6534
572774523,신우실로,107,60,0.141,2,6156|6586
572767197,아리수로,107,60,0.073,2,6165|6780
572742619,서하남로,107,60,0.406,2,6178|7074
572782293,하남대로,103,50,0.024,2,6181|7117
572742130,샘재로,107,50,1.491,2,6183|6654
572752037,,107,30,0.009,2,6185|6748
572772961,하남대로,103,60,0.191,2,6188|6668
572768094,미사대로,107,70,0.287,2,6193|7021
572769607,미사강변한강로,107,60,0.213,2,6197|6460
572774786,,107,30,0.141,2,6201|6846
572766760,미사강변중앙로,107,50,0.132,2,6206|6383
572742671,중부고속도로,101,110,0.725,2,6214|6924
572710352,하남대로,103,60,0.162,2,6217|6551
572783119,수도권제1순환고속도로,108,40,0.18,2,6234|6497
572746567,대청로,107,50,0.103,2,6238|6800
572754787,덕풍동로,107,60,0.122,2,6239|6809
572774506,감일중앙로,107,60,0.151,2,6243|6555
572760790,하남대로,107,30,0.13,2,6251|6365
572768226,미사대로,107,60,0.053,2,6255|6418
572742689,중부고속도로,101,110,1.019,2,6271|6631
572782359,하남대로,103,50,0.02,2,6279|6294
572767344,,107,30,0.148,2,6281|6715
572782553,조정대로,107,50,0.321,2,6286|6880
572767253,미사강변대로,107,60,0.369,2,6293|6510
572782528,하남대로,103,50,0.022,2,6298|7008
572782532,하남대로,103,50,0.559,2,6303|6304
572778878,미사강변한강로,107,60,0.107,2,6306|6354
572768463,덕풍천서로,107,30,0.27,2,6320|6893
572768473,,107,50,0.055,2,6321|6351
572767455,미사대로,107,70,0.097,2,6333|6817
572765878,,107,30,0.157,2,6341|6350
572778685,미사대로,107,80,0.428,2,6344|6479
572746412,덕풍공원로,107,30,0.327,2,6358|6911
572774524,감일백제로,107,60,0.072,2,6361|7049
572611260,하남대로,103,60,0.048,2,6375|6522
573711254,미사대로,103,70,1.14,2,6386|7114
572753236,미사대로,107,80,0.147,2,6389|7025
572767218,,107,40,0.075,2,6390|6731
572766752,미사강변중앙로204번길,107,50,0.046,2,6396|6844
572767067,미사강변대로,107,60,0.291,2,6400|6750
2024001677,세종포천고속도로,108,50,0.34,2,6403|6814
572661550,위례대로,107,50,0.025,2,6429|6810
572765566,미사강변한강로,107,60,0.13,2,6434|6704
572778882,미사대로,107,80,0.227,2,6441|6720
572748246,서하남로,107,60,0.627,2,6449|7006
572752206,신장동로,107,30,0.339,2,6458|6867
572710136,신장로,107,30,0.035,2,6462|6772
572782309,미사강변중앙로,107,30,0.187,2,6486|6977
572704413,중부고속도로,101,100,0.858,2,6495|6896
572710008,대청로116번길,107,30,0.354,2,6496|6906
572781860,미사대로,107,50,0.911,2,6520|6717
572763806,미사강변남로,107,40,0.259,2,6528|6710
