grid_gid,epdo_total,epdo_avg,accident_cnt,사망_cnt,중상_cnt,경상_cnt,부상신고_cnt,상해없음_cnt,기타불명_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt
다사633083,25.0,6.25,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
다사655279,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,4,1,1,1
다사648276,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사680308,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사663334,24.0,6.0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사671340,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0
다사671333,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
다사654312,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사648301,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사671346,24.0,6.0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0
다사662284,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사662289,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0
다사664325,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
다사652334,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0
다사648306,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사648284,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사649295,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사653299,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사649299,24.0,8.0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
다사643338,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사669347,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0
다사668311,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사671349,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0
다사648287,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사652279,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,2,1
다사652298,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2
다사672348,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,4,1
다사669401,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1
다사643339,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사659359,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
다사670372,24.0,8.0,3,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0
다사669389,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사689382,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1
다사671378,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0
다사686386,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0
다사691381,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
다사684417,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,2,1,3,0
다사688381,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0
다사648357,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사684416,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사678382,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,8,1
다사672378,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0
다사701359,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사702385,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0
다사677372,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0
다사688352,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
다사684351,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사715377,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0
다사700375,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,1,0,2,10,0
다사701385,24.0,8.0,3,0,0,2,0,0,1,0,0,0,0,0,1,1,6,0
다사698371,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
다사695369,24.0,8.0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
다사703381,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,2,1,1,5,0
다사668358,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사705386,24.0,4.8,5,0,0,2,1,2,0,0,0,0,0,0,0,1,5,0
다사700390,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,5,0
다사678417,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,1,5,0
다사680441,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0
다사654474,24.0,8.0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
다사660453,24.0,8.0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2
다사652461,24.0,8.0,3,0,0,3,0,0,0,5,0,0,0,0,1,2,4,0
다사656442,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사639449,24.0,8.0,3,0,0,3,0,0,0,5,0,0,0,1,0,1,4,2
다사664459,24.0,8.0,3,0,0,3,0,0,0,5,0,0,0,0,0,1,3,0
다사657463,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,4,0
다사661490,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사642459,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,1,3,0
다사657457,24.0,4.8,5,0,0,3,0,0,0,6,0,0,0,0,0,1,4,0
다사664434,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
다사661444,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,6
다사686441,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,2,4,15,0
다사670415,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0
다사648462,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
다사681441,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10
다사660489,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사628464,24.0,8.0,3,0,0,3,0,0,0,1,0,1,0,0,0,1,1,0
다사642453,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,2,5,0
다사655475,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
다사632464,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,1,4,0
다사665426,24.0,8.0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0
다사656454,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,2,0,1,4,4
다사685421,24.0,8.0,3,0,0,3,0,0,0,4,0,0,0,0,5,2,6,0
다사666439,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,5,1,3,6
다사675431,24.0,6.0,4,0,0,3,0,0,0,4,0,0,0,0,1,0,0,4
다사690442,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,1,2,2
다사663477,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0
다사625450,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사688446,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,2,1,1,2
다사675467,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,2,1,2,0
다사658466,24.0,6.0,4,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
다사644455,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,2,1,3,0
다사665431,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
다사632449,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,4,4
다사654457,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0
다사719493,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사740490,24.0,6.0,4,0,0,3,0,0,0,2,0,0,0,0,2,1,1,0
다사721504,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0
다사720490,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사736489,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,1,18,63,0
다사695458,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0
다사716532,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사733494,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,1,3,9,0
다사725518,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,4,13,0
다사750478,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사725519,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,1,1,0
다사742501,24.0,6.0,4,0,0,3,0,0,0,4,0,0,0,0,0,1,4,0
다사725483,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
다사738488,24.0,8.0,3,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0
다사722534,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,6,0
다사726512,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
다사694454,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0
다사736490,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,3,7,0
다사721519,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
다사686464,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사729515,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,2,2,0
다사590127,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
다사523130,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,2,0,0,0
다사654122,24.0,8.0,3,0,0,3,0,0,0,4,0,0,0,0,0,4,4,0
다사515151,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사648131,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0
다사443168,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0
다사634123,24.0,6.0,4,0,0,3,0,0,0,3,0,0,0,0,0,2,2,0
다사520132,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,4,4,0
다사633082,24.0,6.0,4,0,0,3,0,0,0,3,0,0,0,0,0,5,5,0
다사513139,24.0,8.0,3,0,0,3,0,0,0,4,0,0,0,0,1,8,8,0
다사602129,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,2,6,6,0
다사626130,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,1,1,1,0
다사475036,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
다사631118,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,4,4,0
다사660077,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,4,4,0
다사477021,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,1,5,5,0
다사637088,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사564124,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0
다사602133,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
다사403122,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,5,5,0
다사388122,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다바384921,24.0,8.0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
다사669115,24.0,8.0,3,0,0,3,0,0,0,4,0,0,0,0,0,3,3,0
다사406124,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,6,6,0
다사556113,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사597144,24.0,8.0,3,0,0,2,0,0,1,0,0,0,0,0,2,5,5,0
다사644106,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
다사636098,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,8,8,0
다사663116,24.0,8.0,3,0,0,3,0,0,0,5,0,0,0,0,0,5,5,0
다사406029,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사637092,24.0,8.0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0
다사622118,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,1,1,0
다사638118,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,5,5,0
다사393209,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사639082,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사660062,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,8,0
다바376965,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
다사666093,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,1,5,5,0
다사396212,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사383120,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,0,3,3,0
다사647129,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사502105,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
다사638106,24.0,8.0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
다사645070,24.0,8.0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
다사535097,24.0,8.0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
다사654082,24.0,8.0,3,0,0,3,0,0,0,4,0,0,0,0,0,10,10,0
다사486038,24.0,8.0,3,0,0,3,0,0,0,1,0,0,0,0,1,4,4,0
다사670381,23.0,5.75,4,0,0,2,1,1,0,0,0,0,0,0,2,0,0,1
다사653463,23.0,5.75,4,0,0,2,1,1,0,0,0,0,0,0,0,1,3,0
다사727517,23.0,5.75,4,0,0,2,1,1,0,1,0,0,0,0,0,2,10,0
다사511135,23.0,5.75,4,0,0,2,1,1,0,2,0,0,0,0,2,12,12,0
다사610153,23.0,5.75,4,0,0,2,1,1,0,0,0,0,0,0,0,9,9,0
다사596123,23.0,5.75,4,0,0,2,1,1,0,2,0,0,0,3,0,4,4,0
다사658293,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,2,1,1,1
다사663289,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,2,1,4,0
다사670347,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
다사658325,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
다사674316,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0
다사669319,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,1,2,5,0
다사690316,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,0,1,3,1
다사695404,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0
다사667370,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
다사682406,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,2,1,4,0
다사693382,22.0,5.5,4,0,0,2,1,0,0,1,0,0,0,0,0,2,6,0
다사676380,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,2,1,5,1
다사704398,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,1,1,1,3,1
다사631452,22.0,7.3333,3,0,0,2,1,0,0,2,0,0,0,0,0,1,2,2
다사649462,22.0,7.3333,3,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
다사665439,22.0,7.3333,3,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0
다사662477,22.0,7.3333,3,0,0,2,1,0,0,2,0,0,0,1,0,2,4,10
다사633457,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,0,2,6,0
다사658456,22.0,7.3333,3,0,0,2,1,0,0,3,0,0,0,2,3,0,0,0
다사661457,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,1,0,1,2,4
다사661477,22.0,7.3333,3,0,0,2,1,0,0,4,1,0,0,1,1,0,0,10
다사655447,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,1,0,3,4,0
다사747501,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,0,0,4,10,0
다사687417,22.0,7.3333,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0
다사721526,22.0,7.3333,3,0,0,2,1,0,0,3,0,0,0,0,0,1,1,0
다사724510,22.0,7.3333,3,0,0,2,1,0,0,4,0,0,0,0,0,2,2,0
다사628107,22.0,5.5,4,0,0,2,1,0,0,3,0,0,0,0,0,3,3,0
다사590134,22.0,7.3333,3,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0
다사650077,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
다사474038,22.0,5.5,4,0,0,2,1,0,0,1,0,0,0,0,0,10,10,2
다사590116,22.0,5.5,4,0,0,2,1,0,0,0,0,0,0,0,0,16,16,0
다사621115,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,0,1,1,1,0
다사631082,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
다사597147,22.0,7.3333,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
다사620119,22.0,7.3333,3,0,0,2,1,0,0,2,0,0,0,0,0,10,10,0
다사611128,22.0,7.3333,3,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0
다사675381,20.0,6.6667,3,0,0,1,2,0,0,1,0,0,0,0,0,3,12,0
다사674370,20.0,6.6667,3,0,0,1,2,0,0,0,0,0,0,0,0,1,4,0
다사693438,20.0,6.6667,3,0,0,0,2,0,1,0,0,0,0,0,0,2,5,4
다사644107,20.0,6.6667,3,0,0,1,2,0,0,0,0,0,0,0,0,10,10,0
다사642348,18.0,4.5,4,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0
다사715374,18.0,4.5,4,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0
다사685366,18.0,4.5,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
다사668412,18.0,4.5,4,0,0,2,0,2,0,2,0,0,0,0,0,1,3,0
다사671447,18.0,4.5,4,0,0,2,0,2,0,3,0,0,0,0,2,1,4,2
다사688424,18.0,4.5,4,0,0,2,0,2,0,3,0,0,0,0,0,2,6,0
다사687464,18.0,4.5,4,0,0,2,0,2,0,0,0,0,0,0,0,2,10,0
다사616103,18.0,6.0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0
다사648330,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0
다사672350,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0
다사648288,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
다사647288,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0
다사653267,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,3,1,1,0
다사642338,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
다사675310,17.0,4.25,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6
다사675387,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,1,1,5,2
다사677407,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0
다사641363,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
다사670383,17.0,4.25,4,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0
다사687379,17.0,4.25,4,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0
다사660359,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,4,1,1,0
다사700395,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,2,2,2,0
다사667358,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,3,11,0
다사670449,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2
다사657442,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
다사627457,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,2,1,3,0
다사664483,17.0,5.6667,3,0,0,2,0,1,0,4,0,0,0,0,0,2,5,4
다사668422,17.0,5.6667,3,0,0,2,0,1,0,2,0,0,0,0,3,1,4,0
다사630466,17.0,5.6667,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
다사684463,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
다사671427,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,2,1,3,8
다사670457,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
다사658464,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,2,1,4,0
다사663459,17.0,5.6667,3,0,0,2,0,1,0,2,0,0,0,0,4,0,0,4
다사681421,17.0,5.6667,3,0,0,2,0,1,0,4,0,1,0,0,0,0,0,0
다사739487,17.0,4.25,4,0,0,2,0,1,0,4,0,0,0,0,1,2,12,15
다사688422,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,0,2,6,0
다사738512,17.0,5.6667,3,0,0,2,0,1,0,3,0,0,0,0,0,2,10,0
다사754476,17.0,5.6667,3,0,0,2,0,1,0,2,0,0,0,0,0,4,12,0
다사725470,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,2,2,6,0
다사726530,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0
다사688456,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
다사382120,17.0,5.6667,3,0,0,2,0,1,0,2,0,0,0,0,0,6,6,1
다사401198,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
다사394125,17.0,5.6667,3,0,0,2,0,1,0,1,0,0,0,0,0,8,8,0
다사438093,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,5,5,0
다사407132,17.0,5.6667,3,0,0,2,0,1,0,5,0,0,0,0,0,5,5,0
다사610149,17.0,5.6667,3,0,0,2,0,1,0,6,0,0,0,1,2,5,5,0
다사613124,17.0,5.6667,3,0,0,2,0,1,0,4,0,0,0,0,0,5,5,0
다사651066,17.0,5.6667,3,0,0,2,0,1,0,5,0,0,0,0,0,11,11,0
다사621119,17.0,5.6667,3,0,0,2,0,1,0,2,0,0,0,0,0,23,23,0
다사641092,17.0,4.25,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
다사577120,17.0,5.6667,3,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0
다사541074,17.0,5.6667,3,0,0,2,0,1,0,7,0,0,0,0,0,1,1,0
다사616115,17.0,5.6667,3,0,0,2,0,1,0,3,0,0,0,0,0,2,2,0
다사654075,17.0,5.6667,3,0,0,2,0,1,0,3,0,1,0,0,0,0,0,0
다사362121,17.0,5.6667,3,0,0,2,0,1,0,0,0,0,0,0,0,10,10,0
다사649338,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0
다사656266,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,10,0
다사618322,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0
다사659304,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사659312,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
다사613325,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,0,0,2,5,0
다사689299,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사673317,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
다사652299,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
다사657324,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
다사654310,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0
다사663350,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
다사657310,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0
다사661313,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
다사678301,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
다사669320,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사609330,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사644336,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0
다사647326,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
다사651280,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사649297,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사654328,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,1,0,1,1,0
다사649268,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
다사653296,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사647330,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
다사662340,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사660340,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
다사653290,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,2,4,0
다사664299,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,7,0
다사662305,16.0,8.0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0
다사657308,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0
다사663340,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
다사641339,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사656276,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,5,2
다사659265,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4
다사672346,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
다사648296,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
다사662313,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
다사652280,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,4,4
다사649282,16.0,8.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
