uid,lon,lat,link_id,road_name,road_rank,max_speed,length,distance_m,acc_yr,acc_mon,acc_time,week_type,acc_type,injury_svrity,violation
2085,127.16855751101824,37.46227869529826,572647968,산성대로,107,60,0.156,7.47,2024,6,20시,주중,차대차 - 충돌,경상,안전운전불이행
2086,127.08647516046969,37.433428560668425,571647339,청계산로,107,50,0.784,2.23,2024,6,08시,주중,차대차 - 충돌,부상신고,중앙선침범
2087,127.15296618672673,37.44470230172319,572650629,,107,30,0.012,7.36,2024,6,17시,주중,차대사람 - 기타,중상,안전운전불이행
2088,127.13171963778201,37.44096041645538,572603599,수정로,107,50,0.028,5.03,2024,6,17시,주중,차대차 - 충돌,상해없음,안전운전불이행
2089,127.10220518417907,37.421422186231766,571660548,대왕판교로,105,60,0.094,2.49,2024,6,18시,주중,차대차 - 기타,경상,안전거리미확보
2090,127.14925577990576,37.44278044287324,572644375,산성대로303번길,107,30,0.08,104.17,2024,6,19시,주중,차대차 - 기타,경상,안전운전불이행
2091,127.15168359015395,37.45068362752759,572644302,희망로,107,30,0.224,4.32,2024,6,21시,주중,차대차 - 충돌,경상,안전운전불이행
2092,127.14181195048458,37.44388483206258,572611440,수정로,107,50,0.29,3.18,2024,6,11시,주말,차대차 - 충돌,경상,안전운전불이행
2093,127.10203079781036,37.422340999634216,571682302,,105,80,0.025,1.58,2024,6,12시,주말,차대차 - 기타,경상,신호위반
2094,127.12744755585591,37.454431518151736,572647207,복정로,107,30,0.04,0.88,2024,6,12시,주말,차대사람 - 횡단중,부상신고,안전운전불이행
2095,127.14209442532055,37.47238695822122,572662311,,107,30,0.027,120.77,2024,6,13시,주말,차대차 - 기타,부상신고,기타
2096,127.13210835460464,37.44006926983389,572610937,제일로,107,30,0.687,10.87,2024,6,14시,주중,차대차 - 기타,상해없음,안전운전불이행
2097,127.1549911601613,37.45671447728229,572610380,수정로366번길,107,30,0.457,220.28,2024,6,22시,주중,차대사람 - 기타,경상,안전운전불이행
2098,127.10237519211711,37.425605127211014,571682337,청계산로,107,50,0.021,10.83,2024,6,13시,주중,차대차 - 충돌,경상,신호위반
2099,127.13644080588696,37.44181330749697,572610778,탄리로,107,30,0.672,9.77,2024,6,16시,주중,차대사람 - 보도통행중,경상,안전운전불이행
2100,127.14519439618499,37.44819457098415,572644250,수정로,107,30,0.247,15.25,2024,6,07시,주중,차대차 - 기타,기타불명,안전운전불이행
2101,127.12566334373246,37.44717887231599,571606584,수도권제1순환고속도로,101,100,3.25,1.24,2024,6,15시,주중,차대차 - 추돌,경상,안전운전불이행
2102,127.14948965942521,37.4532280171215,572610505,수정로,107,50,0.129,15.07,2024,6,19시,주중,차대차 - 기타,경상,안전거리미확보
2103,127.08350871620868,37.40575501816536,571553762,금토로,107,30,0.146,63.99,2024,6,07시,주중,차대차 - 충돌,중상,안전운전불이행
2104,127.13218704301191,37.44015965182158,572610937,제일로,107,30,0.687,1.32,2024,6,12시,주중,차대사람 - 횡단중,경상,기타
2105,127.1255096179268,37.45080189033644,572661961,분당수서간고속화도로,102,80,1.145,7.41,2024,6,17시,주중,차대차 - 기타,부상신고,안전운전불이행
2106,127.13908090589294,37.44289402999004,572659658,수정로,107,50,0.019,21.9,2024,6,18시,주중,차대사람 - 기타,경상,안전운전불이행
2107,127.13506781856917,37.438212605909406,572610937,제일로,107,30,0.687,201.63,2024,6,12시,주중,차대차 - 기타,중상,안전운전불이행
2108,127.09955663423683,37.40943398671495,571552118,대왕판교로,105,60,0.559,12.37,2024,6,13시,주중,차대차 - 기타,경상,안전거리미확보
2109,127.10261601196703,37.42494793516375,571664677,대왕판교로,105,70,0.073,20.77,2024,6,13시,주중,차대차 - 기타,경상,안전거리미확보
2110,127.14772071382863,37.44709344275907,572655340,,107,30,0.024,147.75,2024,6,17시,주중,차대차 - 기타,부상신고,안전운전불이행
2111,127.12042991678005,37.44026669972045,571672870,탄천로,107,50,0.014,2.87,2024,6,17시,주중,차대차 - 기타,경상,안전운전불이행
2112,127.13298709981956,37.43836841032305,572610937,제일로,107,30,0.687,0.59,2024,6,19시,주중,차대차 - 기타,경상,안전운전불이행
2113,127.14830087500908,37.4414976584203,572611202,산성대로,107,60,0.539,37.03,2024,6,00시,주말,차대차 - 기타,상해없음,기타
2114,127.144134738096,37.44038551558139,572610955,시민로,107,30,0.503,7.87,2024,6,20시,주말,차대사람 - 기타,부상신고,안전운전불이행
2115,127.14644722659689,37.470254810080654,572660462,위례대로,107,30,0.036,9.18,2024,6,13시,주말,차대차 - 기타,경상,신호위반
2116,127.12144829736877,37.440071664165664,571672873,수정로,107,50,0.072,5.08,2024,6,16시,주말,차대차 - 기타,경상,안전운전불이행
2117,127.15002967914273,37.45623117684625,572603507,수정로,107,50,0.061,5.88,2024,6,20시,주말,차대차 - 충돌,경상,신호위반
2118,127.15346546899517,37.44920160517402,572611546,희망로,107,30,0.161,2.41,2024,7,09시,주중,차대차 - 기타,경상,안전운전불이행
2119,127.1502429634552,37.45170693440421,572610602,희망로,107,30,0.165,4.07,2024,7,20시,주중,차대차 - 기타,경상,안전운전불이행
2120,127.12639883131635,37.46523560718538,572672071,성남대로,103,70,0.334,1.78,2024,7,01시,주중,차대차 - 기타,경상,안전운전불이행
2121,127.10162260803781,37.40765624378062,571558526,수도권제1순환고속도로,101,100,0.589,1.24,2024,7,09시,주중,차대차 - 추돌,상해없음,안전거리미확보
2122,127.10231009754317,37.42509112599549,571669070,대왕판교로,105,60,0.27,13.05,2024,7,12시,주중,차대차 - 기타,경상,안전거리미확보
2123,127.1623262511908,37.4574026767182,572649572,산성대로,107,60,0.094,116.08,2024,7,10시,주중,차대차 - 기타,경상,안전운전불이행
2124,127.1412546583165,37.46352397465419,572673237,위례대로,107,30,0.087,12.27,2024,7,14시,주중,차대차 - 충돌,경상,안전운전불이행
2125,127.14989518951656,37.443845956282665,572655556,공원로,107,40,0.083,6.12,2024,7,15시,주중,차대차 - 충돌,경상,안전거리미확보
2126,127.15641316627695,37.4449377151488,572651402,산성대로,107,40,0.069,7.29,2024,7,22시,주중,차대차 - 충돌,경상,신호위반
2127,127.1251437237193,37.456154860522645,572661961,분당수서간고속화도로,102,80,1.145,3.58,2024,7,16시,주중,차대차 - 기타,경상,안전거리미확보
2128,127.12781102213758,37.43355692888685,572648355,산성대로,107,60,0.251,3.14,2024,7,11시,주말,차대차 - 기타,경상,안전운전불이행
2129,127.12764475031481,37.43973981263953,572672436,성남대로,103,60,0.006,3.16,2024,7,11시,주말,차대차 - 충돌,경상,신호위반
2130,127.12806282617453,37.439777183794774,572672395,수정로,107,50,0.025,5.79,2024,7,21시,주중,차대차 - 충돌,경상,안전운전불이행
2131,127.12868097095864,37.433640788358375,572672382,산성대로,107,60,0.015,6.73,2024,7,03시,주중,차대차 - 충돌,중상,신호위반
2132,127.1038134068137,37.4443674852,571682378,대왕판교로,105,60,0.035,5.07,2024,7,09시,주중,차대차 - 추돌,경상,안전운전불이행
2133,127.13550574885576,37.44347796331343,572610748,탄리로,107,30,0.463,5.02,2024,7,15시,주중,차대사람 - 횡단중,경상,신호위반
2134,127.12723469137107,37.45631470705336,572663114,성남대로1416번길,107,30,0.052,4.6,2024,7,21시,주중,차대사람 - 횡단중,중상,보행자보호의무위반
2135,127.11814204446078,37.44557741418673,571672921,탄천로,107,60,1.573,206.31,2024,7,08시,주중,차대사람 - 기타,중상,안전운전불이행
2136,127.10242464202656,37.424803072113605,571664677,대왕판교로,105,70,0.073,1.46,2024,7,08시,주중,차대차 - 충돌,경상,안전거리미확보
2137,127.12804859265316,37.456353326228246,572647166,성남대로1416번길,107,30,0.133,6.75,2024,7,13시,주중,차대사람 - 기타,경상,안전운전불이행
2138,127.12763219558394,37.4399921569265,572672437,성남대로,103,60,0.026,0.66,2024,7,14시,주중,차대차 - 충돌,경상,안전운전불이행
2139,127.13372352281978,37.444986755882894,572644220,남문로,107,30,0.166,103.98,2024,7,16시,주중,차대사람 - 기타,부상신고,안전운전불이행
2140,127.12807355042145,37.43989439575378,572672360,성남대로,107,60,0.034,0.76,2024,7,17시,주중,차대차 - 기타,부상신고,안전운전불이행
2141,127.1051388112564,37.42233339430255,571682580,여수대로,107,80,0.025,0.79,2024,7,10시,주말,차대차 - 충돌,경상,안전운전불이행
2142,127.14898794100326,37.444456197511975,572655564,공원로,107,40,0.1,7.16,2024,7,21시,주말,차대차 - 추돌,경상,안전운전불이행
2143,127.14407013678145,37.46117991825971,572672977,헌릉로,107,50,0.318,8.68,2024,7,11시,주말,차대차 - 충돌,중상,안전거리미확보
2144,127.16553807214602,37.45980043806487,572655880,산성대로,107,60,0.036,14.44,2024,7,14시,주말,차대차 - 기타,중상,신호위반
2145,127.14231877907365,37.444282970003854,572652054,시민로,107,30,0.087,5.15,2024,7,19시,주말,차대차 - 기타,경상,중앙선침범
2146,127.13079511610357,37.44046177822635,572610805,수정로,107,50,0.281,19.83,2024,7,10시,주중,차대사람 - 횡단중,경상,안전운전불이행
2147,127.13719599773498,37.43993176270717,572610778,탄리로,107,30,0.672,0.24,2024,7,12시,주중,차대차 - 기타,상해없음,안전운전불이행
2148,127.13183356458532,37.44078049721662,572610937,제일로,107,30,0.687,4.95,2024,7,17시,주중,차대차 - 충돌,경상,신호위반
2149,127.15477762914706,37.44413072922461,572648159,산성대로,107,60,0.102,22.93,2024,7,17시,주중,차대사람 - 횡단중,경상,신호위반
2150,127.12689966785476,37.444091082681744,572672263,성남대로,103,60,0.036,2.46,2024,7,08시,주중,차대차 - 추돌,중상,안전운전불이행
2151,127.13209484396656,37.4405199132341,572610937,제일로,107,30,0.687,9.41,2024,7,11시,주중,차대차 - 충돌,경상,중앙선침범
2152,127.11697160181544,37.42013691951044,571510307,탄천로,107,50,0.183,8.25,2024,7,17시,주중,차대차 - 충돌,경상,안전운전불이행
2153,127.12364694243537,37.4321826726687,572642194,수도권제1순환고속도로,101,100,0.711,1.92,2024,7,02시,주중,차대차 - 기타,경상,기타
2154,127.14326701655949,37.47313863811802,572661432,위례광장로,104,30,0.169,12.42,2024,7,11시,주중,차대차 - 기타,경상,안전거리미확보
2155,127.14668475355586,37.47024650686858,572661884,위례순환로,107,30,0.142,7.52,2024,7,20시,주중,차대차 - 기타,중상,신호위반
2156,127.14398671479805,37.44061041261837,572610955,시민로,107,30,0.503,12.47,2024,7,22시,주중,차대차 - 충돌,중상,안전거리미확보
2157,127.13406993244563,37.47134383617032,572662170,,104,30,0.283,7.08,2024,7,00시,주중,차대사람 - 기타,경상,안전운전불이행
2158,127.12566911377463,37.46416968479108,571606628,수도권제1순환고속도로,101,100,3.246,10.95,2024,7,07시,주중,차대차 - 기타,경상,안전거리미확보
2159,127.139081184432,37.464013108544016,572673048,,107,50,0.225,3.32,2024,7,08시,주중,차대차 - 추돌,경상,안전거리미확보
2160,127.10684344815645,37.45511290533673,571667854,대왕판교로,105,60,0.384,2.09,2024,7,12시,주중,차대차 - 충돌,사망,기타
2161,127.12665861823818,37.45392426203862,572672131,성남대로,103,30,0.021,2.84,2024,7,15시,주중,차대차 - 기타,경상,안전운전불이행
2162,127.15038110605747,37.47303371045943,572662133,위례동로,107,30,0.124,3.65,2024,7,18시,주말,차대사람 - 기타,경상,기타
2163,127.12836085313386,37.43665937715147,572672282,성남대로,103,60,0.294,11.85,2024,7,15시,주말,차대차 - 충돌,경상,안전운전불이행
2164,127.15189438878997,37.45886868106358,572655226,수정로,107,50,0.035,13.03,2024,7,16시,주말,차대차 - 추돌,경상,안전운전불이행
2165,127.13579308018001,37.46582378206645,572660890,위례서로,107,50,0.037,11.05,2024,7,03시,주중,차대차 - 충돌,경상,신호위반
2166,127.13466472985158,37.442069228582184,572610768,수정로,107,50,0.339,30.66,2024,7,22시,주중,차대차 - 기타,상해없음,안전거리미확보
2167,127.11679138162347,37.4222365354792,571663762,,107,50,0.056,2.43,2024,7,23시,주중,차대차 - 기타,경상,신호위반
2168,127.10433591651832,37.41383075748957,571558122,분당내곡간고속화도로,102,80,0.22,3.46,2024,7,09시,주중,차대차 - 충돌,경상,안전운전불이행
2169,127.14012172839914,37.47104694437422,572664323,위례순환로,107,30,0.112,2.26,2024,7,14시,주중,차대차 - 충돌,경상,안전운전불이행
2170,127.11689828926754,37.42343570827154,571660586,탄천로,107,50,0.073,9.72,2024,7,17시,주중,차대차 - 기타,부상신고,안전운전불이행
2171,127.13066832382886,37.45475710641447,572647242,,107,30,0.045,1.32,2024,7,19시,주중,차대차 - 기타,부상신고,안전운전불이행
2172,127.15334557101312,37.44333333130715,572648179,산성대로,107,60,0.135,11.56,2024,7,06시,주중,차대차 - 추돌,경상,안전운전불이행
2173,127.14067942880745,37.46321576197587,572673230,,107,30,0.023,0.73,2024,7,07시,주중,차대차 - 충돌,경상,안전운전불이행
2174,127.1249584600884,37.45929103358756,572669042,분당수서간고속화도로,102,80,0.741,3.7,2024,7,08시,주중,차대차 - 충돌,중상,안전거리미확보
2175,127.1020877346794,37.42226006774269,571682304,여수대로,107,10,0.02,1.16,2024,7,09시,주중,차대차 - 충돌,경상,안전거리미확보
2176,127.12635794058987,37.459818260018515,572672075,,107,30,0.07,0.97,2024,7,03시,주중,차대사람 - 보도통행중,경상,안전운전불이행
2177,127.14802019705982,37.46521185003517,572661930,위례동로,107,30,0.032,44.8,2024,7,08시,주중,차대사람 - 기타,경상,안전운전불이행
2178,127.11955360521057,37.43249406290648,571649191,탄천로,107,60,0.063,7.4,2024,7,16시,주중,차대차 - 기타,경상,안전운전불이행
2179,127.09615565814704,37.45567176897776,571654073,용인서울고속도로,101,60,1.117,15.87,2024,7,17시,주중,차대차 - 추돌,중상,안전운전불이행
2180,127.14042409778625,37.464585063969224,572660928,위례서일로,107,30,0.127,24.57,2024,7,11시,주중,차대사람 - 보도통행중,부상신고,기타
2181,127.13559823012916,37.438394516593696,572610778,탄리로,107,30,0.672,236.49,2024,7,12시,주중,차대차 - 기타,상해없음,안전운전불이행
2182,127.11638475668114,37.42219014800869,571679356,여수대로,107,70,0.221,4.17,2024,7,10시,주말,차대차 - 추돌,상해없음,안전운전불이행
2183,127.10576917402356,37.4077242251966,571558527,수도권제1순환고속도로,101,100,2.507,0.71,2024,7,17시,주말,차대차 - 기타,경상,안전운전불이행
2184,127.12773902353705,37.43896493058706,572672280,성남대로,103,60,0.293,8.46,2024,7,21시,주말,차대차 - 기타,상해없음,안전거리미확보
2185,127.14091560523127,37.472942228798956,922662464,위례광장로,107,30,0.053,15.63,2024,7,12시,주말,차대사람 - 횡단중,경상,신호위반
2186,127.14443692583286,37.441026398547386,572610955,시민로,107,30,0.503,52.4,2024,7,22시,주말,차대차 - 충돌,경상,안전운전불이행
2187,127.11990400038361,37.43249519014359,571643560,분당수서간고속화도로,108,40,0.392,1.09,2024,7,00시,주중,차대차 - 충돌,경상,안전운전불이행
2188,127.13793716838754,37.440952584667755,572610778,탄리로,107,30,0.672,122.32,2024,7,09시,주중,차대차 - 기타,상해없음,안전운전불이행
