grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사668345,77.0,4,0,1,58.0,0.4113,1643.54,9477.54,0.3346,284.4001,645.5576,929.9577,0.5793,25.63,50.0055,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.7459,1.8333,0.4272,1.5001,1.5,1.0396,246.29,노인밀집거주 | 주말방문집중 | 통행피크위험,503,0.305375,100.51,476
다사368117,93.0,4,0,1,0.0,0,96.61,1562.24,0.3465,34.5113,31.9555,66.4668,0.554,35.6,51.592,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3465,1.3333,0.5933,1.5159,1.0,1.027,154.22,교통약자유동多 | 주말방문집중,977,0.080686,100.5,477
다사630456,85.0,3,0,1,115.0,0.2987,829.77,2856.54,0.2789,124.1288,329.0247,453.1535,0.3395,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5776,1.6667,1.0,1.0,1.4622,1.0,326.8,노인밀집거주 | 통행피크위험,321,0.181046,100.39,478
다사602147,93.0,4,0,1,0.0,0,631.93,1127.17,0.2616,32.1625,57.1585,89.321,0.6505,31.11,40.4075,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.2616,1.6667,0.5185,1.4041,1.0,1.0753,153.09,주말방문집중,984,0.079427,100.39,479
다사660283,93.0,4,0,1,0.0,0,355.37,1623.36,0.3684,66.6362,89.762,156.3982,0.6712,32.35,24.0019,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3684,2.0,0.5392,1.24,1.0,1.0856,184.74,교통약자유동多 | 주말방문집중,789,0.079244,100.37,480
다사671384,78.0,3,0,1,138.0,0.4119,269.03,1420.34,0.3467,35.1811,123.2264,158.4075,0.2926,15.69,89.8381,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7586,1.5,0.2615,1.8984,1.0,1.0,102.14,노인밀집거주 | 교통약자유동多,1355,0.284829,100.22,481
다사666434,77.0,2,0,1,17.0,0.4722,1179.98,6229.79,0.3108,308.1924,527.6365,835.8289,0.4806,35.69,15.4676,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.783,1.3333,0.5948,1.1547,1.5,1.0,188.58,노인밀집거주 | 통행피크위험,760,0.300455,100.14,482
다사745488,77.0,2,0,1,79.0,0.418,569.45,3575.56,0.3761,117.0416,354.5514,471.593,0.3597,25.05,80.2906,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7941,1.5,0.4175,1.8029,1.4932,1.0,232.9,노인밀집거주 | 교통약자유동多 | 통행피크위험,542,0.299956,100.1,483
다사701395,77.0,2,0,1,114.0,0.4071,173.4,1176.42,0.3789,70.3492,248.6748,319.024,0.5631,14.19,94.9305,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.786,1.5,0.2365,1.9493,1.2366,1.0315,121.3,노인밀집거주 | 교통약자유동多 | 주말방문집중 | 통행피크위험,1224,0.300016,100.1,484
다사480036,93.0,4,0,1,0.0,0,947.0,1144.23,0.327,31.5886,48.7742,80.3628,0.3754,20.05,54.5028,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.327,1.6667,0.3342,1.545,1.0,1.0,106.21,일반,1328,0.074385,99.92,485
다사653304,93.0,5,0,1,0.0,0,1433.57,3403.42,0.2674,112.8427,276.3053,389.148,0.7285,43.22,7.6659,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2674,1.5,0.7203,1.0767,1.3546,1.1142,206.95,주말방문집중 | 통행피크위험,644,0.074302,99.91,486
다사680366,77.0,2,0,1,76.0,0.4176,214.43,1837.21,0.3442,43.592,105.7369,149.3289,0.5918,26.46,72.7079,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.7618,1.8333,0.441,1.7271,1.0,1.0459,198.12,노인밀집거주 | 교통약자유동多 | 주말방문집중,699,0.297072,99.87,487
다사528132,93.0,4,0,1,0.0,0,1773.09,2866.67,0.308,58.4476,112.7251,171.1727,0.537,26.81,30.769,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.308,1.8333,0.4468,1.3077,1.0,1.0185,132.71,일반,1127,0.073262,99.81,488
다사667094,85.0,3,0,1,35.0,0.1464,6605.55,7312.8,0.275,98.253,336.2367,434.4897,0.553,20.14,68.5704,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),공동주택,1.4214,1.8333,0.3357,1.6857,1.4308,1.0265,184.09,주말방문집중 | 통행피크위험 | 주거밀집,794,0.172542,99.67,489
다사674452,92.0,5,0,1,0.0,0,1337.35,5552.95,0.3552,191.3992,393.0537,584.4529,0.4199,32.21,30.9079,3,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3552,1.5,0.5368,1.3091,1.5,1.0,197.13,교통약자유동多 | 통행피크위험,709,0.08182,99.53,490
다사652458,91.0,4,0,1,0.0,0,1519.94,6910.12,0.2904,224.4028,583.2907,807.6935,0.4008,29.62,44.9474,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2904,1.3333,0.4937,1.4495,1.5,1.0,168.06,통행피크위험,890,0.093373,99.5,491
다사692390,85.0,3,0,1,52.0,0.1769,464.03,2601.61,0.3367,94.8411,326.5417,421.3828,0.5796,24.02,34.9317,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5136,2.0,0.4003,1.3493,1.4088,1.0398,203.59,주말방문집중 | 통행피크위험,663,0.170311,99.48,492
다사673379,77.0,2,0,1,129.0,0.3696,1043.87,8227.45,0.368,298.1094,887.8113,1185.9207,0.4621,27.91,49.233,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.7376,1.6667,0.4652,1.4923,1.5,1.0,232.21,노인밀집거주 | 교통약자유동多 | 통행피크위험,543,0.289404,99.28,493
다사749493,77.0,2,0,1,95.0,0.4378,268.25,1250.04,0.3841,24.9806,76.2334,101.214,0.6199,24.01,46.0973,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.8219,1.8333,0.4002,1.461,1.0,1.0599,159.38,노인밀집거주 | 교통약자유동多 | 주말방문집중,941,0.286926,99.09,494
다사620114,85.0,3,0,1,0.0,0,26573.66,26323.6,0.2769,501.6357,1700.8572,2202.4929,0.531,18.58,78.1838,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),일반상업,1.2769,1.5,0.3097,1.7818,1.5,1.0155,136.85,통행피크위험 | 상업지역,1095,0.165748,99.09,495
다사657266,93.0,4,0,1,0.0,0,144.63,650.19,0.3326,17.7189,45.2027,62.9216,0.2253,29.35,32.5787,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3326,2.0,0.4892,1.3258,1.0,1.0,160.76,일반,934,0.065175,99.06,496
다사656308,83.0,3,0,1,106.0,0.1312,4540.01,12262.73,0.3076,384.5003,975.507,1360.0073,0.5273,26.98,51.8968,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4388,2.0,0.4497,1.519,1.5,1.0136,248.05,통행피크위험,492,0.193085,99.03,497
다사651123,93.0,4,0,1,0.0,0,2379.52,2238.44,0.2672,57.9918,117.2759,175.2677,0.4458,36.22,21.998,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),공원,1.2672,1.5,0.6037,1.22,1.0,1.0,130.2,일반,1151,0.063391,98.9,498
다사664430,77.0,2,0,1,26.0,0.0403,2594.57,15985.54,0.2564,2719.1746,1769.2332,4488.4078,0.5925,12.59,94.4304,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2967,2.0,0.2098,1.9443,1.5,1.0463,127.84,주말방문집중 | 통행피크위험,1168,0.283126,98.8,499
다사628453,85.0,3,0,1,6.0,0.1538,1015.44,3941.26,0.3009,115.4028,252.0659,367.4687,0.5036,23.32,53.1091,4,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4547,1.6667,0.3887,1.5311,1.3181,1.0018,161.96,통행피크위험,925,0.160769,98.67,500
다사649279,89.0,12,0,0,0.0,0,3140.67,11417.07,0.2889,150.1728,406.8385,557.0113,0.6311,36.81,49.0924,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.2889,1.8333,0.6135,1.4909,1.5,1.0655,307.43,주말방문집중 | 통행피크위험,355,0.107496,98.57,501
다사720504,85.0,3,0,1,0.0,0,7371.25,21887.82,0.3067,814.6004,1441.7773,2256.3777,0.5338,23.95,56.2525,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),자족기능확보시설,1.3067,1.6667,0.3992,1.5625,1.5,1.0169,176.13,통행피크위험,840,0.159217,98.53,502
다사612126,93.0,4,0,1,0.0,0.0,506.54,791.51,0.2113,20.7882,67.1698,87.958,0.2893,29.54,34.0857,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),녹지,1.2113,1.5,0.4923,1.3409,1.0,1.0,111.55,일반,1298,0.059017,98.49,503
다사733493,77.0,2,0,1,80.0,0.4082,327.42,2266.94,0.3836,71.7381,235.7734,307.5115,0.3471,17.53,79.2707,1,child_zone_cnt(없음),미분류,1.7918,1.1667,0.2922,1.7927,1.2172,1.0,102.63,노인밀집거주 | 교통약자유동多 | 통행피크위험,1351,0.278641,98.46,504
다사614126,93.0,4,0,1,0.0,0,232.42,395.51,0.2099,12.1499,34.4105,46.5604,0.3231,34.55,25.161,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),녹지,1.2099,1.6667,0.5758,1.2516,1.0,1.0,135.15,일반,1109,0.058309,98.42,505
다사688384,77.0,2,0,1,73.0,0.474,119.53,682.56,0.3505,34.9316,149.9012,184.8328,0.2456,28.73,30.6734,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.8245,1.3333,0.4788,1.3067,1.0109,1.0,118.47,노인밀집거주 | 교통약자유동多 | 통행피크위험,1237,0.277633,98.38,506
다사727510,85.0,3,0,1,53.0,0.1514,1538.44,2509.59,0.3243,50.6902,192.5822,243.2724,0.211,28.37,65.1861,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),단독주택,1.4757,1.6667,0.4728,1.6519,1.1092,1.0,181.11,통행피크위험 | 주거밀집,818,0.156978,98.34,507
다사685350,93.0,4,0,1,0.0,0,135.98,779.65,0.3331,21.5111,40.8719,62.383,0.4807,38.29,14.123,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3331,1.5,0.6382,1.1412,1.0,1.0,135.44,일반,1106,0.057192,98.32,508
다사683444,77.0,2,0,1,95.0,0.3357,775.36,3479.54,0.3376,63.863,209.2808,273.1438,0.4035,57.09,82.4795,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6733,1.5,0.9515,1.8248,1.1594,1.0,389.06,노인밀집거주 | 통행피크위험,227,0.274721,98.15,509
다사684439,78.0,3,0,1,95.0,0.3287,2197.18,10476.58,0.3359,225.2099,766.092,991.3019,0.5346,29.93,36.9942,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.6646,1.6667,0.4988,1.3699,1.5,1.0173,225.64,노인밀집거주 | 통행피크위험,561,0.258355,98.15,510
다사645336,86.0,4,0,1,0.0,0,724.67,5851.67,0.2033,319.5654,186.0092,505.5746,0.8448,72.72,57.3928,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),완충녹지,1.2033,2.0,1.212,1.5739,1.5,1.1724,694.3,주말방문집중 | 통행피크위험 | 고속도로위험,70,0.139832,98.03,511
다사675385,77.0,3,0,1,87.0,0.358,603.58,3854.37,0.3763,118.9369,365.6723,484.6092,0.4543,16.6,87.5465,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7343,1.3333,0.2767,1.8755,1.5,1.0,138.6,노인밀집거주 | 교통약자유동多 | 통행피크위험,1080,0.272877,98.01,512
다사662433,77.0,2,0,1,74.0,0.3458,108.71,712.23,0.3123,48.8444,52.9464,101.7908,0.705,8.52,97.5827,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.6581,1.8333,0.142,1.9758,1.0,1.1025,72.4,노인밀집거주 | 주말방문집중,1469,0.272131,97.95,513
다사669298,85.0,3,0,1,0.0,0,4733.97,12128.16,0.3318,339.9731,1329.7673,1669.7404,0.6467,16.45,89.7692,1,child_zone_cnt(없음),미분류,1.3318,1.1667,0.2742,1.8977,1.5,1.0734,110.65,주말방문집중 | 통행피크위험,1303,0.152196,97.94,514
다사661080,89.0,4,0,1,0.0,0,18086.63,14586.67,0.2994,153.6896,408.7299,562.4195,0.579,26.68,46.2191,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),상업시설,1.2994,1.8333,0.4447,1.4622,1.5,1.0395,214.96,주말방문집중 | 통행피크위험 | 상업지역,611,0.098618,97.78,515
다사664316,85.0,3,0,1,0.0,0,5353.8,14774.49,0.2838,826.3798,1276.0495,2102.4293,0.5096,25.62,60.1029,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2838,1.3333,0.427,1.601,1.5,1.0048,149.91,통행피크위험,1010,0.150405,97.78,516
다사676366,70.0,2,0,1,21.0,0.6,158.39,1597.07,0.3178,32.6468,88.7183,121.3651,0.5273,32.7,90.1777,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.9178,2.0,0.545,1.9018,1.0,1.0136,282.07,노인밀집거주,411,0.396662,97.77,517
다사685445,76.0,3,0,1,110.0,0.4089,2034.5,8374.27,0.3559,151.2192,421.4047,572.6239,0.5346,22.81,62.6,1,child_zone_cnt(없음),미분류,1.7648,1.1667,0.3802,1.626,1.5,1.0173,147.62,노인밀집거주 | 교통약자유동多 | 통행피크위험,1021,0.285734,97.72,518
다사649453,85.0,3,0,1,78.0,0.2378,451.53,2302.96,0.3055,92.7509,203.6775,296.4284,0.3783,,,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5433,1.6667,1.0,1.0,1.1986,1.0,262.06,노인밀집거주 | 통행피크위험,451,0.148769,97.65,519
다사730521,91.0,4,0,1,0.0,0,808.83,2129.09,0.3406,45.3899,151.5509,196.9408,0.4586,30.09,24.7177,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.3406,2.0,0.5015,1.2472,1.0313,1.0,157.38,통행피크위험,956,0.072676,97.61,520
다사704390,77.0,2,0,1,100.0,0.3861,342.51,1510.1,0.3753,66.5378,277.6515,344.1893,0.5567,27.22,48.9979,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7614,1.5,0.4537,1.49,1.2789,1.0284,180.88,노인밀집거주 | 교통약자유동多 | 주말방문집중 | 통행피크위험,821,0.267145,97.57,521
다사588129,84.0,4,0,1,41.0,0.2113,245.66,1086.29,0.2555,31.7108,93.8902,125.601,0.3194,23.68,45.0887,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.4668,1.3333,0.3947,1.4509,1.0,1.0,94.08,노인밀집거주,1406,0.16145,97.56,522
다사677380,77.0,2,0,1,89.0,0.4611,342.08,3084.52,0.3778,156.08,428.4825,584.5625,0.5479,,,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.8389,1.5,1.0,1.0,1.5,1.024,326.24,노인밀집거주 | 교통약자유동多 | 통행피크위험,323,0.266295,97.5,523
다사726518,85.0,3,0,1,14.0,0.0368,3613.82,6736.89,0.2995,251.5862,969.7002,1221.2864,0.274,22.8,75.185,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),중심상업,1.3363,1.8333,0.38,1.7519,1.5,1.0,207.94,통행피크위험,637,0.146406,97.44,524
다사745499,85.0,3,0,1,12.0,0.169,712.29,2601.03,0.3518,43.9133,145.6247,189.538,0.5099,32.75,25.6793,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5208,1.5,0.5458,1.2568,1.0188,1.005,136.19,교통약자유동多 | 통행피크위험,1101,0.146219,97.43,525
다사705397,77.0,2,0,1,178.0,0.3663,262.63,1650.51,0.4075,47.3143,209.6767,256.991,0.2638,20.04,73.1531,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.7738,1.8333,0.334,1.7315,1.1323,1.0,163.97,노인밀집거주 | 교통약자유동多 | 통행피크위험,909,0.263891,97.32,526
다사726483,86.0,4,0,1,0.0,0,17.98,169.58,0.2849,1.3435,8.081,9.4245,0.63,70.37,80.0745,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2849,2.0,1.1728,1.8007,1.0,1.065,497.06,주말방문집중 | 고속도로위험,125,0.130357,97.21,527
다사660463,87.0,5,0,1,0.0,0,4108.02,17301.44,0.3312,385.8559,1030.9648,1416.8207,0.5145,30.48,32.6662,4,speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3312,1.6667,0.508,1.3267,1.5,1.0072,196.55,통행피크위험 | 학교인근,711,0.117053,97.18,528
다사501103,86.0,4,0,1,0.0,0,77.8,706.23,0.3055,15.6679,15.4011,31.069,0.6264,43.52,99.7501,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3055,2.0,0.7253,1.9975,1.0,1.0632,345.88,주말방문집중,298,0.129718,97.16,529
다사657329,77.0,2,0,1,118.0,0.3113,1335.99,5304.31,0.2279,494.8752,591.6513,1086.5265,0.5464,65.1,28.0939,2,child_zone_cnt(없음) | speedbump_cnt(없음),근린공원,1.5392,1.3333,1.085,1.2809,1.5,1.0232,337.06,노인밀집거주 | 통행피크위험 | 고속도로위험,313,0.260203,97.04,530
다사664453,85.0,3,0,1,16.0,0.1345,559.82,2149.16,0.3384,116.4706,299.1011,415.5717,0.504,38.94,30.0505,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.4729,1.3333,0.649,1.3005,1.399,1.002,197.5,통행피크위험,704,0.141196,97.0,531
다사657445,86.0,4,0,1,0.0,0,3275.52,17790.58,0.3119,261.0944,778.9589,1040.0533,0.5236,41.52,67.4834,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3119,1.3333,0.692,1.6748,1.5,1.0118,264.6,통행피크위험,445,0.127508,96.97,532
다사671365,86.0,5,0,1,0.0,0,18.84,198.25,0.3153,2.6951,7.8934,10.5885,0.5902,54.7,87.3794,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3153,2.0,0.9117,1.8738,1.0,1.0451,403.91,주말방문집중,208,0.12577,96.82,533
다사664480,87.0,5,0,1,0.0,0,1908.9,12818.98,0.3393,462.4427,994.3008,1456.7435,0.6368,42.61,8.3533,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3393,1.6667,0.7102,1.0835,1.5,1.0684,239.49,주말방문집중 | 통행피크위험,523,0.112841,96.82,534
다사666368,85.0,3,0,1,0.0,0,346.35,4295.78,0.2855,20.8467,114.7811,135.6278,0.9194,59.48,81.2526,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2855,2.0,0.9913,1.8125,1.0,1.2097,474.99,주말방문집중,132,0.138994,96.81,535
다사514133,83.0,3,0,1,53.0,0.186,3675.36,7144.58,0.3044,130.2841,221.4377,351.7218,0.5727,24.29,42.6334,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.4904,1.3333,0.4048,1.4263,1.2916,1.0364,127.47,주말방문집중 | 통행피크위험,1171,0.165132,96.71,536
다사658458,77.0,2,0,1,59.0,0.341,506.67,2856.79,0.3096,175.9385,330.0229,505.9614,0.4238,31.83,48.8079,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.6506,1.8333,0.5305,1.4881,1.5,1.0,275.91,노인밀집거주 | 통행피크위험,424,0.254988,96.63,537
다사727530,83.0,3,0,1,7.0,0.0921,8537.68,12696.05,0.3306,384.6259,1083.1364,1467.7623,0.3985,27.14,43.2349,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),단독주택,1.4227,1.6667,0.4523,1.4323,1.5,1.0,191.25,통행피크위험 | 주거밀집,740,0.163211,96.55,538
다사669407,85.0,3,0,1,0.0,0,5304.06,13352.94,0.2924,94.3853,308.6433,403.0286,0.5494,50.44,90.9061,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2924,1.8333,0.8407,1.9091,1.3779,1.0247,456.39,통행피크위험,142,0.135097,96.48,539
다사735483,77.0,2,0,1,107.0,0.3175,494.62,4156.89,0.3456,66.4894,246.034,312.5234,0.4076,15.57,92.6785,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.6631,1.5,0.2595,1.9268,1.2257,1.0,117.72,노인밀집거주 | 교통약자유동多 | 통행피크위험,1245,0.251885,96.4,540
다사740489,75.0,2,0,1,104.0,0.381,564.03,3433.63,0.4063,106.4053,314.6372,421.0425,0.4674,23.06,81.4937,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.7873,1.5,0.3843,1.8149,1.4082,1.0,197.49,노인밀집거주 | 교통약자유동多 | 통행피크위험,705,0.284533,96.34,541
다사611123,85.0,3,0,1,0.0,0.0,8710.18,13945.79,0.2307,412.4068,1264.1328,1676.5396,0.4974,24.23,58.4807,2,child_zone_cnt(없음) | speedbump_cnt(없음),근린상업,1.2307,1.3333,0.4038,1.5848,1.5,1.0,133.88,통행피크위험 | 상업지역,1119,0.13251,96.26,542
다사554068,85.0,3,0,1,0.0,0,1.3,13.58,0.2405,1.408,0.1373,1.5453,1.0,86.28,48.8969,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2405,2.0,1.438,1.489,1.0,1.25,564.43,주말방문집중 | 고속도로위험,100,0.129316,95.99,543
다사668303,85.0,3,0,1,22.0,0.1538,314.0,720.12,0.3379,16.8619,79.3438,96.2057,0.2338,39.47,9.2464,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4917,2.0,0.6578,1.0925,1.0,1.0,182.24,일반,809,0.128132,95.89,544
다사647444,77.0,2,0,1,66.0,0.2882,2314.25,9323.21,0.3268,188.4132,407.6616,596.0748,0.5606,29.58,73.3855,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.615,1.3333,0.493,1.7339,1.5,1.0303,219.04,노인밀집거주 | 주말방문집중 | 통행피크위험,591,0.244777,95.85,545
다사647328,85.0,3,0,1,0.0,0,338.88,1498.45,0.2283,21.3165,64.8311,86.1476,0.9528,69.08,62.6104,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),완충녹지,1.2283,1.8333,1.1513,1.6261,1.0,1.2264,439.47,주말방문집중 | 고속도로위험,156,0.12746,95.83,546
다사698381,77.0,2,0,1,107.0,0.3084,311.22,2388.78,0.3806,107.557,301.5343,409.0913,0.5161,18.97,73.8911,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.689,1.5,0.3162,1.7389,1.3881,1.008,150.08,노인밀집거주 | 교통약자유동多 | 통행피크위험,1009,0.244227,95.81,547
다사728472,85.0,3,0,1,0.0,0,306.4,2717.49,0.2824,7.0461,72.7633,79.8094,0.3919,63.99,86.4306,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2824,2.0,1.0665,1.8643,1.0,1.0,433.46,고속도로위험,163,0.125849,95.7,548
