gbn,addr,inst_plc,fac_hght,fac_wdth,sprtn,cntns,lon,lat,hght_class,grid_gid
,서울특별시 송파구 문정동70,문정동70,0.1,3.8,N,N,127.126113,37.483184,평균이하,다사669427
,서울특별시 송파구 문정동68,문정동68,0.1,3.8,N,N,127.125966,37.483386,평균이하,다사669427
,서울특별시 송파구 문정동69,문정동69,0.1,3.7,N,N,127.124327,37.483384,평균이하,다사667427
,서울특별시 송파구 문정동57,문정동57,0.1,3.8,N,N,127.123758,37.484496,평균이하,다사667428
,서울특별시 송파구 문정동56,문정동56,0.1,3.6,N,N,127.123372,37.485259,평균이하,다사667429
,서울특별시 송파구 문정동35-9,문정동35-9,0.1,3.7,N,N,127.126359,37.487183,평균이하,다사669431
,서울특별시 송파구 문정동35-12,문정동35-12,0.1,3.6,N,N,127.125933,37.487148,평균이하,다사669431
,서울특별시 송파구 문정동54-13,문정동54-13,0.1,3.6,N,N,127.122243,37.487453,평균이하,다사666432
,서울특별시 송파구 문정동6,문정동6,0.1,3.5,N,N,127.126599,37.490525,평균이하,다사669435
,서울특별시 송파구 문정동46-9,문정동46-9,0.1,3.8,N,N,127.122893,37.487796,평균이하,다사666432
,서울특별시 송파구 문정동8-22,문정동8-22,0.1,3.5,N,N,127.127161,37.490132,평균이하,다사670434
,서울특별시 송파구 문정동39,문정동39,0.1,3.7,Y,N,127.124055,37.486755,평균이하,다사667431
,서울특별시 송파구 문정동40-1,문정동40-1,0.1,3.8,Y,N,127.124617,37.487235,평균이하,다사668431
,서울특별시 송파구 문정동40-15,문정동40-15,0.1,3.7,N,N,127.124398,37.487729,평균이하,다사667432
,서울특별시 송파구 문정동33,문정동33,0.1,3.8,N,N,127.125533,37.487958,평균이하,다사668432
,서울특별시 송파구 문정동31,문정동31,0.1,3.8,N,N,127.125136,37.487445,평균이하,다사668431
,서울특별시 송파구 문정동22,문정동22,0.1,3.7,N,N,127.12705,37.488639,평균이하,다사670433
,서울특별시 송파구 문정동63-15,문정동63-15,0.1,3.7,N,N,127.125385,37.485193,평균이하,다사668429
,서울특별시 송파구 문정동 9-2,문정동 9-2,0.1,3.6,N,N,127.127411,37.490198,평균이하,다사670435
,서울특별시 송파구 문정동 48번지,문정동 48번지,0.1,3.8,N,N,127.124161,37.487405,평균이하,다사667431
,서울특별시 송파구 문정동69-1,문정동69-1,0.1,3.6,N,N,127.124391,37.483269,평균이하,다사667427
,서울특별시 송파구 문정동69-5,문정동69-5,0.1,3.6,N,N,127.124638,37.4828,평균이하,다사668426
,서울특별시 송파구 문정동64,문정동64,0.1,3.7,N,N,127.12574,37.484992,평균이하,다사669429
,서울특별시 송파구 문정동64-2,문정동64-2,0.1,3.8,N,N,127.125958,37.484733,평균이하,다사669428
,서울특별시 송파구 문정동64-5,문정동64-5,0.1,3.8,N,N,127.12401,37.487201,평균이하,다사667431
,서울특별시 송파구 문정동48-16,문정동48-16,0.1,3.8,N,N,127.123062,37.487515,평균이하,다사666432
,서울특별시 송파구 문정동53,문정동53,0.1,3.7,N,N,127.12199,37.488655,평균이하,다사665433
,서울특별시 송파구 문정동42-10,문정동42-10,0.1,3.4,N,N,127.122252,37.489077,평균이하,다사666433
,서울특별시 송파구 문정동44-8,문정동44-8,0.1,3.8,N,N,127.122514,37.488531,평균이하,다사666433
,서울특별시 송파구 문정동46-7,문정동46-7,0.1,3.4,N,N,127.122981,37.488004,평균이하,다사666432
,서울특별시 송파구 문정동46-10,문정동46-10,0.1,6.4,N,N,127.123006,37.487853,평균이하,다사666432
,서울특별시 송파구 문정동46-12,문정동46-12,0.1,3.8,N,N,127.123234,37.487976,평균이하,다사666432
,서울특별시 송파구 문정동46-14,문정동46-14,0.1,3.8,N,N,127.123476,37.488104,평균이하,다사667432
,서울특별시 송파구 문정동40-12,문정동40-12,0.1,3.6,N,N,127.124372,37.488097,평균이하,다사667432
,서울특별시 송파구 문정동31-8,문정동31-8,0.1,3.7,N,N,127.12507,37.487099,평균이하,다사668431
,서울특별시 송파구 문정동36-1,문정동36-1,0.1,3.7,N,Y,127.126067,37.487981,평균이하,다사669432
,서울특별시 송파구 문정동33-3,문정동33-3,0.1,5.1,N,N,127.125795,37.48797,평균이하,다사669432
,서울특별시 송파구 문정동28-17,문정동28-17,0.1,3.8,N,N,127.125399,37.4897,평균이하,다사668434
,서울특별시 송파구 문정동7-5,문정동7-5,0.1,3.6,N,N,127.126361,37.48947,평균이하,다사669434
,서울특별시 송파구 문정동8-8,문정동8-8,0.1,3.6,N,N,127.126756,37.489051,평균이하,다사670433
,서울특별시 송파구 문정동'7-7,문정동'7-7,0.1,3.7,N,N,127.126515,37.489796,평균이하,다사669434
,서울특별시 송파구 문정동8-20,문정동8-20,0.1,3.6,N,N,127.126743,37.49019,평균이하,다사670435
,서울특별시 송파구 문정대우1차아파트,문정대우1차아파트,0.1,3.8,N,N,127.129312,37.487401,평균이하,다사672431
,서울특별시 송파구 가락본동98,가락본동98,0.1,3.6,Y,N,127.119118,37.494551,평균이하,다사663439
,서울특별시 송파구 가락본동80-2,가락본동80-2,0.1,3.7,N,N,127.119819,37.496574,평균이하,다사663442
,서울특별시 송파구 가락본동81-6,가락본동81-6,0.1,3.6,Y,N,127.12048,37.495709,평균이하,다사664441
,서울특별시 송파구 가락본동77,가락본동77,0.1,3.6,Y,N,127.121063,37.495718,평균이하,다사665441
,서울특별시 송파구 가락본동78-1,가락본동78-1,0.1,3.7,Y,N,127.121912,37.494815,평균이하,다사665440
,서울특별시 송파구 가락본동79-7,가락본동79-7,0.1,3.6,Y,N,127.121288,37.494699,평균이하,다사665440
,서울특별시 송파구 백제고분로28길 38,백제고분로28길 38,0.1,3.6,Y,N,127.090848,37.499763,평균이하,다사638445
,서울특별시 송파구 백제고분로28길 34,백제고분로28길 34,0.1,3.6,Y,N,127.090981,37.500093,평균이하,다사638446
,서울특별시 송파구 백제고분로28길 30,백제고분로28길 30,0.1,3.5,Y,N,127.091109,37.500458,평균이하,다사638446
,서울특별시 송파구 백제고분로28길 28-8,백제고분로28길 28-8,0.1,3.5,Y,N,127.090927,37.50074,평균이하,다사638446
,서울특별시 송파구 백제고분로28길 14,백제고분로28길 14,0.1,3.7,Y,N,127.091771,37.501838,평균이하,다사639448
,서울특별시 송파구 백제고분로28길 10,백제고분로28길 10,0.1,3.6,Y,N,127.091941,37.502198,평균이하,다사639448
,서울특별시 송파구 백제고분로31길 3-12,백제고분로31길 3-12,0.1,3.7,N,N,127.094648,37.503176,평균이하,다사641449
,서울특별시 송파구 가락본동13,가락본동13,0.1,3.8,N,N,127.125157,37.501573,평균이하,다사668447
,서울특별시 송파구 가락본동14,가락본동14,0.1,3.8,N,N,127.12474,37.501163,평균이하,다사668447
,서울특별시 송파구 가락본동16,가락본동16,0.1,3.8,N,N,127.124628,37.500971,평균이하,다사668447
,서울특별시 송파구 가락본동30-14,가락본동30-14,0.1,3.6,Y,N,127.123934,37.500756,평균이하,다사667446
,서울특별시 송파구 가락본동29-12,가락본동29-12,0.1,3.6,Y,N,127.123503,37.500806,평균이하,다사667446
,서울특별시 송파구 가락본동29-16,가락본동29-16,0.1,3.6,Y,N,127.12317,37.500301,평균이하,다사666446
,서울특별시 송파구 가락본동16-14,가락본동16-14,0.1,3.6,Y,N,127.125429,37.499995,평균이하,다사668445
,서울특별시 송파구 가락본동34-7,가락본동34-7,0.1,3.8,N,N,127.125142,37.498628,평균이하,다사668444
,서울특별시 송파구 가락본동39-4,가락본동39-4,0.1,3.5,N,N,127.123484,37.499449,평균이하,다사667445
,서울특별시 송파구 가락본동118-12,가락본동118-12,0.1,3.6,N,N,127.123814,37.492367,평균이하,다사667437
,서울특별시 송파구 가락본동39-1,가락본동39-1,0.1,3.7,N,N,127.123274,37.499057,평균이하,다사667444
,서울특별시 송파구 가락본동50-8,가락본동50-8,0.1,3.4,N,N,127.123036,37.498752,평균이하,다사666444
,서울특별시 송파구 가락본동37 (가락근린공원),가락본동37 (가락근린공원),0.1,3.6,N,Y,127.122809,37.491438,평균이하,다사666436
,서울특별시 송파구 가락본동54 (쌍용아파트 101동),가락본동54 (쌍용아파트 101동),0.1,3.6,N,N,127.123126,37.497499,평균이하,다사666443
,서울특별시 송파구 가락본동 국립경찰병원,가락본동 국립경찰병원,0.1,3.6,N,N,127.123471,37.496334,평균이하,다사667441
,서울특별시 송파구 가락본동49-8,가락본동49-8,0.1,3.8,N,N,127.121598,37.497526,평균이하,다사665443
,서울특별시 송파구 가락본동49-10,가락본동49-10,0.1,3.6,N,N,127.121413,37.497707,평균이하,다사665443
,서울특별시 송파구 가락본동50-16,가락본동50-16,0.1,3.7,N,N,127.121541,37.498167,평균이하,다사665443
,서울특별시 송파구 가락본동49-12,가락본동49-12,0.1,3.6,N,N,127.120778,37.498284,평균이하,다사664444
,서울특별시 송파구 가락본동41,가락본동41,0.1,3.6,Y,N,127.122972,37.500022,평균이하,다사666445
,서울특별시 송파구 가락본동41-6,가락본동41-6,0.1,3.6,N,N,127.122465,37.49935,평균이하,다사666445
,서울특별시 송파구 가락본동42-10,가락본동42-10,0.1,3.8,N,N,127.122541,37.500178,평균이하,다사666446
,서울특별시 송파구 가락본동42-1,가락본동42-1,0.1,3.7,N,N,127.122203,37.500009,평균이하,다사666445
,서울특별시 송파구 가락본동42-2,가락본동42-2,0.1,3.8,N,N,127.122169,37.499662,평균이하,다사666445
,서울특별시 송파구 가락본동47-3,가락본동47-3,0.1,3.6,N,N,127.120548,37.499045,평균이하,다사664444
,서울특별시 송파구 가락본동 석촌중학교,가락본동 석촌중학교,0.1,3.8,Y,Y,127.121248,37.501161,평균이하,다사665447
,서울특별시 송파구 가락본동 신가초등학교,가락본동 신가초등학교,0.1,3.8,Y,Y,127.119777,37.500333,평균이하,다사663446
,서울특별시 송파구 가락본동70-19 (가락대림아파트),가락본동70-19 (가락대림아파트),0.1,3.8,Y,Y,127.118746,37.49858,평균이하,다사663444
,서울특별시 송파구 가락본동91-13,가락본동91-13,0.1,3.6,Y,N,127.118235,37.498473,평균이하,다사662444
,서울특별시 송파구 가락본동93-1,가락본동93-1,0.1,3.7,Y,N,127.11774,37.498752,평균이하,다사662444
,서울특별시 송파구 가락본동93,가락본동93,0.1,3.6,N,N,127.117917,37.498835,평균이하,다사662444
,서울특별시 송파구 가락본동94-9,가락본동94-9,0.1,3.6,N,N,127.117326,37.499002,평균이하,다사661444
,서울특별시 송파구 가락본동93-5,가락본동93-5,0.1,3.6,N,N,127.117114,37.498409,평균이하,다사661444
,서울특별시 송파구 가락본동96 (가락우성아파트),가락본동96 (가락우성아파트),0.1,3.6,Y,Y,127.117029,37.495004,평균이하,다사661440
,서울특별시 송파구 가락본동88-1,가락본동88-1,0.1,3.8,Y,N,127.118356,37.496085,평균이하,다사662441
,서울특별시 송파구 오금로44가길 30,오금로44가길 30,0.1,3.8,N,N,127.133291,37.497137,평균이하,다사675442
,서울특별시 송파구 오금로44가길 13,오금로44가길 13,0.1,3.8,N,N,127.134406,37.497602,평균이하,다사676443
,서울특별시 송파구 오금로42길 15,오금로42길 15,0.1,3.6,N,N,127.133915,37.496791,평균이하,다사676442
,서울특별시 송파구 오금로40길 56,오금로40길 56,0.1,3.7,Y,N,127.126951,37.49688,평균이하,다사670442
,서울특별시 송파구 오금로40길 50,오금로40길 50,0.1,3.7,Y,N,127.127659,37.497045,평균이하,다사670442
,서울특별시 송파구 오금로38길 5-19(현대아파트 60동),오금로38길 5-19(현대아파트 60동),0.1,3.5,N,N,127.129828,37.500334,평균이하,다사672446
,서울특별시 송파구 오금로38길 22,오금로38길 22,0.1,3.8,N,N,127.127325,37.499756,평균이하,다사670445
,서울특별시 송파구 오금로38가길 2,오금로38가길 2,0.1,3.6,N,N,127.128843,37.501122,평균이하,다사671447
,서울특별시 송파구 오금로 396,오금로 396,0.1,3.7,Y,N,127.134216,37.497957,평균이하,다사676443
,서울특별시 송파구 오금로 370(현대아파트 53동),오금로 370(현대아파트 53동),0.1,3.5,N,Y,127.13026,37.500028,평균이하,다사673445
,서울특별시 송파구 송파대로24길 11,송파대로24길 11,0.0,3.6,N,N,127.121759,37.490293,평균이하,다사665435
,서울특별시 송파구 송이로23길 6,송이로23길 6,0.1,3.6,N,N,127.12427,37.494967,평균이하,다사667440
,서울특별시 송파구 송이로23길 46-24,송이로23길 46-24,0.1,3.6,N,N,127.127086,37.497449,평균이하,다사670443
,서울특별시 송파구 송이로23길 46,송이로23길 46,0.1,3.8,N,N,127.127541,37.497116,평균이하,다사670442
,서울특별시 송파구 송이로23길 38-15,송이로23길 38-15,0.1,3.9,N,N,127.126664,37.49711,평균이하,다사669442
,서울특별시 송파구 송이로23길 14,송이로23길 14,0.1,3.6,N,N,127.124854,37.495536,평균이하,다사668440
,서울특별시 송파구 송이로23길 12,송이로23길 12,0.1,3.6,N,N,127.124705,37.495366,평균이하,다사668440
,서울특별시 송파구 송이로14길 9,송이로14길 9,0.1,3.8,N,N,127.118547,37.498905,평균이하,다사662444
,서울특별시 송파구 송이로14길 12,송이로14길 12,0.1,3.6,N,N,127.118184,37.499,평균이하,다사662444
,서울특별시 송파구 송이로 88(가락대림아파트 2동),송이로 88(가락대림아파트 2동),0.1,3.6,N,Y,127.11894,37.499629,평균이하,다사663445
,서울특별시 송파구 문정로13길 7-5,문정로13길 7-5,0.1,3.6,N,N,127.135601,37.493837,평균이하,다사677439
,서울특별시 송파구 문정로13길 3-20,문정로13길 3-20,0.1,3.6,N,N,127.13522,37.493305,평균이하,다사677438
,서울특별시 송파구 문정로13길 3-19,문정로13길 3-19,0.1,3.7,N,N,127.135387,37.493137,평균이하,다사677438
,서울특별시 송파구 방이동 111-14,방이동 111-14,0.1,3.6,N,N,127.114001,37.511447,평균이하,다사658458
,서울특별시 송파구 방이동 111,방이동 111,0.1,3.6,N,N,127.113913,37.511303,평균이하,다사658458
,서울특별시 송파구 방이동 107-4,방이동 107-4,0.1,3.6,N,N,127.113012,37.512185,평균이하,다사657459
,서울특별시 송파구 방이동 106-3,방이동 106-3,0.1,3.8,N,N,127.112611,37.51246,평균이하,다사657459
,서울특별시 송파구 방이동 106-14,방이동 106-14,0.1,3.6,N,Y,127.113028,37.513131,평균이하,다사658460
,서울특별시 송파구 방이동 102-1,방이동 102-1,0.1,3.8,N,N,127.142717,37.516894,평균이하,다사684464
,서울특별시 송파구 방이동 161,방이동 161,0.1,3.6,N,N,127.120201,37.511321,평균이하,다사664458
,서울특별시 송파구 중대로9길 53-11,중대로9길 53-11,0.1,3.7,N,N,127.11922,37.498017,평균이하,다사663443
,서울특별시 송파구 중대로20길 47,중대로20길 47,0.1,3.7,Y,N,127.130841,37.497436,평균이하,다사673443
,서울특별시 송파구 중대로18길 8,중대로18길 8,0.1,3.8,N,N,127.126221,37.49763,평균이하,다사669443
,서울특별시 송파구 중대로18길 6,중대로18길 6,0.1,3.8,N,N,127.126094,37.497705,평균이하,다사669443
,서울특별시 송파구 중대로16길 9-6,중대로16길 9-6,0.1,3.6,N,N,127.126291,37.495901,평균이하,다사669441
,서울특별시 송파구 중대로16길 23,중대로16길 23,0.1,3.7,N,N,127.126131,37.494807,평균이하,다사669440
,서울특별시 송파구 중대로14길 16,중대로14길 16,0.1,3.6,N,N,127.125383,37.494547,평균이하,다사668439
,서울특별시 송파구 중대로14길 12,중대로14길 12,0.1,3.6,N,N,127.125103,37.494854,평균이하,다사668440
,서울특별시 송파구 오금로46길 59-9,오금로46길 59-9,0.1,3.5,N,N,127.13256,37.492705,평균이하,다사675437
,서울특별시 송파구 오금로46길 51,오금로46길 51,0.1,3.6,N,N,127.13273,37.493425,평균이하,다사675438
,서울특별시 송파구 오금로46길 36,오금로46길 36,0.1,3.6,N,N,127.133733,37.494723,평균이하,다사676440
,서울특별시 송파구 오금로46길 29,오금로46길 29,0.1,3.8,Y,N,127.13443,37.494915,평균이하,다사676440
,서울특별시 송파구 오금로46길 21,오금로46길 21,0.1,3.6,Y,N,127.135133,37.495483,평균이하,다사677440
,서울특별시 송파구 오금로44길 61,오금로44길 61,0.1,3.6,N,N,127.13139,37.493102,평균이하,다사674438
,서울특별시 송파구 오금로44길 50-22,오금로44길 50-22,0.1,3.8,N,N,127.131508,37.494823,평균이하,다사674440
,서울특별시 송파구 오금로44길 50-16,오금로44길 50-16,0.1,3.8,N,N,127.131797,37.494608,평균이하,다사674439
,서울특별시 송파구 오금로44길 50-1,오금로44길 50-1,0.1,3.6,N,N,127.132156,37.494041,평균이하,다사674439
