install_priority,grid_gid,epdo_before,accident_cnt,사망_cnt,중상_cnt,gap_cnt,missing_facilities,total_reduction_pct,epdo_after,epdo_saved,efficiency,entropy_rank,entropy_risk
598,다사659464,93.0,4,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,39.65,53.35,10.67,454,101.84
599,다사674317,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,863,83.71
600,다사690415,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,703,88.33
601,다사677380,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,513,98.39
602,다사645447,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,640,91.33
603,다사642451,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,715,87.99
604,다사683444,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,519,98.08
605,다사686442,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,598,92.97
606,다사735483,77.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,45.16,31.84,10.6133,539,96.43
607,다사660471,71.0,3,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,39.19,31.81,10.6033,1147,76.71
608,다사697384,85.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,347,116.16
609,다사659430,85.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,584,93.73
610,다사663429,85.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,440,102.96
611,다사641443,85.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,638,91.35
612,다사669412,85.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,357,113.32
613,다사735490,85.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,349,115.99
614,다사720504,85.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,473,100.72
615,다사742486,85.0,4,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,407,106.83
616,다사648123,85.0,4,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,42.64,42.36,10.59,625,91.7
617,다사684446,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.64,31.36,10.4533,682,89.15
618,다사681446,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.64,31.36,10.4533,889,83.39
619,다사636451,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.64,31.36,10.4533,981,80.75
620,다사683418,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.64,31.36,10.4533,830,84.54
621,다사740492,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.64,31.36,10.4533,749,86.69
622,다사568120,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.64,31.36,10.4533,1211,75.54
623,다사580122,87.0,6,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,45.62,41.38,10.345,559,95.31
624,다사740489,75.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,43.99,31.01,10.3367,541,96.4
625,다사669345,83.0,3,0,1,3,cctv_cam_cnt | cctv_cnt | child_zone_cnt,37.3,52.04,30.96,10.32,386,109.09
626,다사666341,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,41.45,51.55,10.31,334,119.12
627,다사726515,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,41.45,51.55,10.31,379,110.25
628,다사659266,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,907,82.89
629,다사637324,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1149,76.69
630,다사671313,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1030,78.93
631,다사694444,69.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,757,86.55
632,다사624450,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1300,74.49
633,다사669448,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1025,79.21
634,다사662442,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1028,79.05
635,다사689424,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,951,81.91
636,다사742494,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1282,74.62
637,다사728515,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,993,80.32
638,다사763441,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1117,77.14
639,다사689427,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1398,73.4
640,다사728513,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1022,79.33
641,다사725499,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1049,78.38
642,다사730527,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1382,73.52
643,다사501114,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1112,77.17
644,다사590130,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1302,74.45
645,다사264099,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1349,73.86
646,다사398116,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1054,78.27
647,다사653094,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1359,73.77
648,다사475037,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,393,108.54
649,다사607141,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1133,76.91
650,다사644069,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1328,74.18
651,다사349084,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1291,74.55
652,다사505151,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1127,77.05
653,다사608140,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1224,75.3
654,다사593126,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1306,74.42
655,다사480021,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1223,75.32
656,다사653116,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1214,75.48
657,다사293080,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,707,88.25
658,다사590122,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,829,84.6
659,다사273087,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1462,71.99
660,다바403990,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1450,72.27
661,다사599114,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1430,72.82
662,다사619112,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1271,74.76
663,다사635108,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1232,75.16
664,다사592119,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,910,82.86
665,다사318129,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1137,76.83
666,다사656118,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1369,73.61
667,다사587119,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1352,73.85
668,다사461028,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1313,74.32
669,다사509134,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1033,78.88
670,다사508140,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1236,75.12
671,다사404115,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1251,74.97
672,다사588126,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1175,76.22
673,다사638114,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1216,75.44
674,다사643121,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1204,75.67
675,다사657085,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1383,73.51
676,다사635111,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1394,73.43
677,다사489015,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1193,75.84
678,다사481017,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1260,74.9
679,다사651080,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1451,72.26
680,다사620113,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1034,78.87
681,다사412121,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1428,72.92
682,다사475007,69.0,1,0,1,3,bus_stop_cnt | child_zone_cnt | speedbump_cnt,44.8,38.09,30.91,10.3033,1468,71.81
683,다사681375,101.0,6,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,50.97,49.52,51.48,10.296,341,117.08
684,다사664329,101.0,5,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,39.62,61.38,10.23,320,123.34
685,다사648314,101.0,5,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,39.62,61.38,10.23,338,118.08
686,다사664093,101.0,5,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,39.62,61.38,10.23,384,109.18
687,다사674315,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,667,90.0
688,다사658301,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,657,90.65
689,다사651334,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,701,88.56
690,다사656268,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,916,82.74
691,다사675378,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,469,101.0
692,다사673379,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,481,100.48
693,다사697373,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,434,104.07
694,다사701373,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,602,92.7
695,다사677368,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,561,95.25
696,다사684377,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,855,83.89
697,다사697434,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,906,82.89
698,다사647452,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,713,88.03
699,다사630457,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,717,87.84
700,다사726509,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,1001,80.19
701,다사721502,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,681,89.33
702,다사732497,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,816,84.91
703,다사592129,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,758,86.5
704,다사665097,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,926,82.55
705,다사639123,77.0,3,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,936,82.4
706,다사646125,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,800,85.29
707,다사534131,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,934,82.42
708,다사657119,77.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,36.13,40.87,10.2175,841,84.27
709,다사664480,87.0,5,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,46.37,40.63,10.1575,552,95.75
710,다사671357,100.0,6,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,39.23,60.77,10.1283,400,107.84
711,다사663317,94.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,43.38,50.62,10.124,392,108.71
712,다사629457,94.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,43.38,50.62,10.124,389,108.79
713,다사676444,94.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,43.38,50.62,10.124,458,101.53
714,다사619463,94.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,43.38,50.62,10.124,443,102.58
715,다사669436,94.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,43.38,50.62,10.124,396,108.16
716,다사723514,94.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,43.38,50.62,10.124,461,101.35
717,다사626129,94.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,43.38,50.62,10.124,452,102.06
718,다사652304,77.0,2,0,1,3,cctv_cam_cnt | child_zone_cnt | crosswalk_cnt,39.44,46.63,30.37,10.1233,780,85.75
719,다사727510,85.0,3,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,44.57,40.43,10.1075,510,98.53
720,다사655119,85.0,3,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,44.57,40.43,10.1075,610,92.22
721,다사613121,85.0,3,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,44.57,40.43,10.1075,615,92.03
722,다사600112,85.0,3,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,44.57,40.43,10.1075,455,101.75
723,다사522155,85.0,3,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,44.57,40.43,10.1075,583,94.02
724,다사671356,86.0,4,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,45.83,40.17,10.0425,601,92.73
725,다사684439,86.0,4,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,45.83,40.17,10.0425,404,107.32
726,다사646464,70.0,2,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,39.9,30.1,10.0333,1042,78.71
727,다사631456,99.0,5,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,38.83,60.17,10.0283,323,122.51
728,다사472032,99.0,5,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,38.83,60.17,10.0283,411,106.39
729,다사669388,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,42.92,50.08,10.016,372,111.38
730,다사650455,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,42.92,50.08,10.016,424,104.77
731,다사669430,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,42.92,50.08,10.016,351,115.56
732,다사653467,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,42.92,50.08,10.016,410,106.47
733,다사528132,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,42.92,50.08,10.016,487,99.97
734,다사598131,93.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,42.92,50.08,10.016,446,102.33
735,다사684403,75.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,35.19,39.81,9.9525,988,80.49
736,다사648133,75.0,2,0,1,4,bus_stop_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,53.08,35.19,39.81,9.9525,986,80.58
737,다사654337,77.0,2,0,1,4,cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,51.55,37.31,39.69,9.9225,567,95.0
738,다사703398,77.0,3,0,1,4,cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,51.55,37.31,39.69,9.9225,439,103.04
739,다사680449,92.0,5,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,42.46,49.54,9.908,373,111.27
740,다사736512,69.0,1,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,39.33,29.67,9.89,1194,75.82
741,다사324130,69.0,1,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,39.33,29.67,9.89,1229,75.22
742,다사602123,69.0,1,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,39.33,29.67,9.89,1308,74.41
743,다사545134,69.0,1,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,39.33,29.67,9.89,1307,74.41
744,다사512131,69.0,1,0,1,3,cctv_cam_cnt | child_zone_cnt | speedbump_cnt,43.0,39.33,29.67,9.89,1413,73.17
745,다사727530,83.0,3,0,1,4,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | speedbump_cnt,47.56,43.53,39.47,9.8675,547,96.06
746,다사649279,89.0,12,0,0,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,39.67,49.33,9.866,491,99.54
747,다사647283,86.0,4,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,36.67,49.33,9.866,554,95.58
748,다사673341,86.0,4,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,36.67,49.33,9.866,608,92.3
749,다사665440,85.0,3,0,1,3,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt,34.45,55.72,29.28,9.76,412,106.33
750,다사643448,85.0,3,0,1,3,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt,34.45,55.72,29.28,9.76,568,94.99
751,다사663341,85.0,3,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,36.24,48.76,9.752,430,104.41
752,다사647328,85.0,3,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,36.24,48.76,9.752,543,96.21
753,다사667094,85.0,3,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,36.24,48.76,9.752,495,99.26
754,다사669397,78.0,4,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,39.12,38.88,9.72,719,87.81
755,다사640458,78.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,39.12,38.88,9.72,562,95.23
756,다사743490,78.0,4,0,1,3,cctv_cam_cnt | cctv_cnt | child_zone_cnt,37.3,48.91,29.09,9.6967,687,88.96
757,다사703378,83.0,4,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt,46.71,44.23,38.77,9.6925,405,107.25
758,다사668337,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,41.05,28.95,9.65,1248,74.98
759,다사677377,70.0,2,0,1,3,bus_stop_cnt | child_zone_cnt | crosswalk_cnt,41.35,41.05,28.95,9.65,696,88.65
760,다사668334,84.0,4,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,35.81,48.19,9.638,593,93.23
761,다사671359,95.0,6,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,37.26,57.74,9.6233,414,106.28
762,다사682453,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,860,83.74
763,다사655467,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,958,81.75
764,다사700443,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,883,83.46
765,다사743504,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,881,83.49
766,다사550094,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,782,85.62
767,다사590125,77.0,3,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,837,84.35
768,다사620110,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,700,88.59
769,다사522154,77.0,2,0,1,4,cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,49.84,38.62,38.38,9.595,864,83.65
770,다사661080,89.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | speedbump_cnt,53.85,41.07,47.93,9.586,533,96.49
771,다사660455,77.0,2,0,1,3,cctv_cam_cnt | cctv_cnt | child_zone_cnt,37.3,48.28,28.72,9.5733,590,93.42
772,다사651300,86.0,4,0,1,5,bus_stop_cnt | cctv_cam_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,55.43,38.33,47.67,9.534,381,109.74
773,다사647274,83.0,3,0,1,5,cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,57.36,35.39,47.61,9.522,673,89.67
774,다사653281,94.0,5,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,36.87,57.13,9.5217,345,116.45
775,다사684376,94.0,5,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,36.87,57.13,9.5217,303,130.5
