grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사645462,133.0,10,0,1,0.0,0,219.75,1050.27,0.2926,83.8647,90.8222,174.6869,0.5723,22.05,99.97,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2926,1.8333,0.3675,1.9997,1.5,1.0362,360.0,주말방문집중 | 통행피크위험,285,0.171095,155.76,237
다사670448,138.0,3,0,2,0.0,0,411.64,2596.74,0.3376,64.0306,128.4575,192.4881,0.6713,40.03,13.006,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3376,1.6667,0.6672,1.1301,1.5,1.0856,377.74,주말방문집중 | 통행피크위험,252,0.128067,155.67,238
다사668371,146.0,3,0,2,0.0,0,16.91,112.09,0.3006,1.3255,7.5944,8.9199,0.1331,38.02,24.8058,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3006,1.8333,0.6337,1.2481,1.0,1.0,275.34,일반,437,0.063882,155.33,239
다사407119,138.0,2,0,2,7.0,0.1228,6.28,31.5,0.2745,1.0775,1.8122,2.8897,0.1909,34.54,39.6747,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3973,1.6667,0.5757,1.3967,1.0,1.0,258.42,일반,476,0.124387,155.17,240
다사683383,125.0,10,0,1,0.0,0,271.1,1790.99,0.3472,114.0598,391.5678,505.6276,0.4874,22.87,59.128,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3472,1.6667,0.3812,1.5913,1.5,1.0,255.39,교통약자유동多 | 통행피크위험,487,0.241262,155.16,241
다사653274,101.0,5,0,1,6.0,1.0,69.25,347.17,0.3043,7.1291,18.5791,25.7082,0.4184,33.59,27.1078,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,2.3043,1.6667,0.5598,1.2711,1.1009,1.0,303.86,노인밀집거주 | 통행피크위험,368,0.535811,155.12,242
다사646334,138.0,2,0,2,0.0,0,35.26,215.85,0.2183,21.1733,12.4462,33.6195,0.59,86.36,36.3339,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.2183,2.0,1.4393,1.3633,1.2243,1.045,844.13,주말방문집중 | 통행피크위험 | 고속도로위험,55,0.123463,155.04,243
다사661474,141.0,12,0,1,0.0,0,120.02,639.84,0.3799,15.3067,34.24,49.5467,0.5923,27.65,45.6181,4,child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3799,1.6667,0.4608,1.4562,1.4727,1.0462,335.26,교통약자유동多 | 주말방문집중 | 통행피크위험,324,0.096506,154.61,244
다사647306,138.0,2,0,2,0.0,0,11.14,56.69,0.2331,0.64,1.97,2.61,0.6674,51.29,67.005,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2331,2.0,0.8548,1.67,1.0,1.0837,526.5,주말방문집중,119,0.117797,154.26,245
다사634456,125.0,8,0,1,54.0,0.2755,97.0,353.0,0.3205,16.6269,37.7456,54.3725,0.4961,24.5,50.642,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.596,1.3333,0.4083,1.5064,1.5,1.0,245.4,노인밀집거주 | 통행피크위험,520,0.215259,151.91,246
다사616323,138.0,2,0,2,0.0,0,38.29,173.54,0.2445,0.8505,5.4583,6.3088,0.567,60.0,37.1066,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),단독주택,1.2445,2.0,1.0,1.3711,1.0,1.0335,486.72,주말방문집중 | 고속도로위험 | 주거밀집,137,0.100624,151.89,247
다사637343,138.0,2,0,2,0.0,0,25.74,159.55,0.2185,13.877,11.9113,25.7883,0.5152,22.97,66.6299,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2185,1.8333,0.3828,1.6663,1.1022,1.0076,218.38,통행피크위험,626,0.100229,151.83,248
다사656435,140.0,4,0,2,0.0,0,28.72,304.59,0.3459,6.2108,8.4553,14.6661,0.5901,30.27,41.4838,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3459,1.5,0.5045,1.4148,1.0,1.045,210.82,교통약자유동多 | 주말방문집중,662,0.079857,151.18,249
다사676430,123.0,8,0,1,51.0,0.3228,60.27,258.7,0.2944,5.6131,12.3633,17.9764,0.5574,21.24,53.2101,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.6172,1.3333,0.354,1.5321,1.0,1.0287,147.97,노인밀집거주 | 주말방문집중,1046,0.227396,150.97,250
다사582119,138.0,2,0,2,0.0,0,13.76,48.74,0.2754,0.5712,1.6566,2.2278,0.7202,,71.8854,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2754,1.6667,1.0,1.7189,1.0,1.1101,559.75,주말방문집중,106,0.091072,150.57,251
다사667412,138.0,2,0,2,0.0,0,8.52,81.14,0.2758,1.4273,3.5802,5.0075,0.4836,53.96,41.8158,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2758,1.6667,0.8993,1.4182,1.0,1.0,374.25,일반,261,0.089764,150.39,252
다사620457,141.0,10,0,1,0.0,0,23.62,102.5,0.2761,2.3384,4.0578,6.3962,0.599,38.96,23.0417,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.2761,1.3333,0.6493,1.2304,1.0,1.0495,201.14,주말방문집중,716,0.065198,150.19,253
다사609117,138.0,2,0,2,0.0,0.0,157.46,173.64,0.2524,7.5781,22.5723,30.1504,0.5403,29.19,45.3738,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도로,1.2524,1.6667,0.4865,1.4537,1.1702,1.0202,243.21,통행피크위험 | 학교인근,528,0.087994,150.14,254
다사699371,131.0,11,0,1,0.0,0,103.66,957.29,0.3274,88.4841,116.6741,205.1582,0.6435,30.49,29.0508,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.3274,1.6667,0.5082,1.2905,1.5,1.0718,305.58,주말방문집중 | 통행피크위험,366,0.136511,148.88,255
다사666461,138.0,2,0,2,0.0,0,44.54,164.83,0.3686,5.1455,16.2828,21.4283,0.4696,47.28,3.5987,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3686,1.8333,0.788,1.036,1.0342,1.0,292.33,교통약자유동多 | 통행피크위험,401,0.070293,147.7,256
다사735514,138.0,2,0,2,0.0,0,19.52,109.98,0.2573,11.619,10.765,22.384,0.3739,25.99,37.4767,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),일반상업,1.2573,1.5,0.4332,1.3748,1.0491,1.0,162.61,통행피크위험 | 상업지역,949,0.069255,147.56,257
다사660439,138.0,2,0,2,0.0,0,155.6,1335.88,0.3403,28.4039,41.6794,70.0833,0.5897,,,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3403,2.0,1.0,1.0,1.5,1.0448,579.74,주말방문집중 | 통행피크위험,102,0.068686,147.48,258
다사653275,138.0,2,0,2,0.0,0,39.27,182.31,0.3025,4.5958,11.0575,15.6533,0.3799,44.17,11.9121,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3025,1.6667,0.7362,1.1191,1.0,1.0,246.82,일반,513,0.06471,146.93,259
다사653310,132.0,10,0,1,0.0,0,99.54,407.79,0.264,23.6044,24.32,47.9244,0.6533,41.85,48.7495,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.264,1.8333,0.6975,1.4875,1.4474,1.0766,494.54,주말방문집중 | 통행피크위험,134,0.110469,146.58,260
다사737488,109.0,6,0,1,96.0,0.3765,527.06,2535.8,0.348,59.1173,190.118,249.2353,0.3563,23.1,77.9006,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.7245,1.5,0.385,1.779,1.5,1.0,289.67,노인밀집거주 | 교통약자유동多 | 통행피크위험,405,0.339919,146.05,261
다사671370,102.0,6,0,1,54.0,0.2842,1349.75,11704.77,0.3359,112.5009,519.9558,632.4567,0.4833,,99.99,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.6201,1.6667,1.0,1.9999,1.5,1.0,826.23,노인밀집거주 | 통행피크위험,57,0.430671,145.93,262
다사738470,138.0,2,0,2,0.0,0,11.94,193.35,0.3608,6.835,8.6386,15.4736,0.4365,36.47,3.3385,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3608,1.6667,0.6078,1.0334,1.0,1.0,196.59,교통약자유동多,743,0.057212,145.9,263
다사643123,132.0,10,0,1,0.0,0,539.12,694.79,0.2358,40.7177,41.5205,82.2382,0.6323,39.85,26.7964,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도시지원시설용지,1.2358,1.8333,0.6642,1.268,1.5,1.0662,402.81,주말방문집중 | 통행피크위험,213,0.104392,145.78,264
다사585124,118.0,8,0,1,18.0,0.25,178.35,575.04,0.2808,8.9527,25.2284,34.1811,0.531,16.64,92.671,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.5308,1.8333,0.2773,1.9267,1.2331,1.0155,221.55,노인밀집거주 | 통행피크위험,612,0.2336,145.56,265
다사755477,138.0,2,0,2,0.0,0,19.08,154.71,0.3569,0.9161,1.9183,2.8344,0.2617,51.76,1.7075,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3569,1.5,0.8627,1.0171,1.0,1.0,246.46,교통약자유동多,516,0.050877,145.02,266
다사627458,118.0,8,0,1,42.0,0.1927,565.6,2145.14,0.2916,49.3734,110.9933,160.3667,0.5837,20.35,66.4166,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.4843,1.6667,0.3392,1.6642,1.5,1.0418,257.51,주말방문집중 | 통행피크위험,480,0.228739,144.99,267
다사603115,138.0,2,0,2,0.0,0.0,34.93,54.4,0.2906,2.1603,6.3361,8.4964,0.3351,,28.7491,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),녹지,1.2906,1.5,1.0,1.2875,1.0,1.0,343.96,일반,309,0.047975,144.62,268
다사584143,138.0,2,0,2,0.0,0,1.58,9.16,0.3799,0.064,0.2229,0.2869,0.4883,,,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3799,2.0,1.0,1.0,1.0,1.0,380.85,교통약자유동多,249,0.04413,144.09,269
다사473038,91.0,4,0,1,8.0,1.0,140.25,629.37,0.3184,13.9231,20.0794,34.0025,0.5264,18.77,91.2659,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,2.3184,1.5,0.3128,1.9127,1.2303,1.0132,236.02,노인밀집거주 | 통행피크위험,550,0.572831,143.13,270
다사595130,126.0,9,0,1,0.0,0.0,688.93,1118.35,0.2899,34.7239,89.9702,124.6941,0.5381,19.63,86.0296,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.2899,1.5,0.3272,1.8603,1.5,1.019,226.82,통행피크위험,581,0.135772,143.11,271
다사665315,117.0,7,0,1,48.0,0.2513,436.26,1362.19,0.3317,43.2566,64.9891,108.2457,0.6808,35.66,21.2685,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.583,1.6667,0.5943,1.2127,1.5,1.0904,363.88,노인밀집거주 | 주말방문집중 | 통행피크위험,278,0.221377,142.9,272
다사684350,133.0,9,0,1,0.0,0,11.85,58.23,0.3451,1.9717,5.0114,6.9831,0.2846,29.6,26.5089,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3451,1.8333,0.4933,1.2651,1.0,1.0,204.68,교통약자유동多,692,0.065209,141.67,273
다사727513,117.0,7,0,1,24.0,0.0505,661.16,1482.7,0.2907,73.2597,244.5255,317.7852,0.3183,20.75,73.4198,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),중심상업,1.3412,1.6667,0.3458,1.7342,1.5,1.0,235.26,통행피크위험,552,0.208378,141.38,274
다사720500,123.0,8,0,1,0.0,0,331.58,2343.43,0.2962,59.5088,110.1925,169.7013,0.4278,43.56,66.8041,2,child_zone_cnt(없음) | speedbump_cnt(없음),교통광장,1.2962,1.3333,0.726,1.668,1.5,1.0,386.13,통행피크위험,239,0.142557,140.53,275
다사583123,91.0,4,0,1,7.0,1.0,18.31,86.23,0.2734,1.1467,3.363,4.5097,0.4024,22.48,68.7335,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,2.2734,1.3333,0.3747,1.6873,1.0,1.0,174.39,노인밀집거주,887,0.542109,140.33,276
다사647461,103.0,7,0,1,341.0,0.3505,583.76,2679.11,0.2655,133.638,258.0989,391.7369,0.5067,30.23,46.8746,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.616,1.5,0.5038,1.4687,1.5,1.0034,278.05,노인밀집거주 | 통행피크위험,431,0.35935,140.01,277
다사669413,123.0,8,0,1,0.0,0,372.86,3277.81,0.2827,19.4641,116.2313,135.6954,0.6292,29.82,64.7219,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2827,1.6667,0.497,1.6472,1.5,1.0646,343.77,주말방문집중 | 통행피크위험,310,0.137367,139.9,278
다사698384,102.0,6,0,1,48.0,0.4444,116.95,802.48,0.3595,59.2922,200.9439,260.2361,0.5172,21.27,63.1559,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.8039,1.5,0.3545,1.6316,1.5,1.0086,241.51,노인밀집거주 | 교통약자유동多 | 통행피크위험,531,0.369201,139.66,279
다사682374,115.0,7,0,1,113.0,0.2177,67.92,472.64,0.3373,12.1725,46.2714,58.4439,0.438,22.89,67.0888,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.555,1.8333,0.3815,1.6709,1.5,1.0,313.47,노인밀집거주 | 통행피크위험,358,0.2102,139.17,280
다사660303,127.0,10,0,1,0.0,0,113.97,329.03,0.3218,9.5441,33.3361,42.8802,0.6639,36.3,18.2486,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3218,2.0,0.605,1.1825,1.3688,1.082,355.73,주말방문집중 | 통행피크위험,289,0.090474,138.49,281
다사638454,125.0,10,0,1,0.0,0,162.24,637.69,0.3074,32.2816,83.1178,115.3994,0.4555,27.73,39.272,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3074,1.5,0.4622,1.3927,1.5,1.0,236.69,통행피크위험,547,0.103593,137.95,282
다사671347,99.0,7,0,1,0.0,0,2290.19,12081.72,0.323,289.1619,746.6186,1035.7805,0.5709,33.64,36.8264,1,child_zone_cnt(없음),미분류,1.323,1.1667,0.5607,1.3683,1.5,1.0354,182.08,주말방문집중 | 통행피크위험,836,0.387867,137.4,283
다사672367,120.0,16,0,0,0.0,0,210.27,2009.01,0.3199,34.0641,117.938,152.0021,0.4807,28.84,67.8958,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3199,1.8333,0.4807,1.679,1.5,1.0,351.54,통행피크위험,299,0.143665,137.24,284
다사685438,117.0,7,0,1,0.0,0.0,580.35,3166.85,0.3402,86.2334,240.2247,326.4581,0.5687,27.43,33.5647,2,child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.3402,1.3333,0.4572,1.3356,1.5,1.0343,198.06,주말방문집중 | 통행피크위험,731,0.165411,136.35,285
다사728505,118.0,8,0,1,35.0,0.1178,222.22,628.2,0.2978,29.8203,52.5575,82.3778,0.4361,29.83,37.8875,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),완충녹지,1.4156,1.8333,0.4972,1.3789,1.5,1.0,314.93,통행피크위험,354,0.155228,136.32,286
다사647458,117.0,7,0,1,0.0,0,319.01,1258.76,0.2759,63.5652,171.3138,234.879,0.515,26.81,62.1819,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.2759,1.6667,0.4468,1.6218,1.5,1.0075,272.46,통행피크위험,445,0.161168,135.86,287
다사661440,109.0,6,0,1,96.0,0.2609,70.11,556.27,0.3279,16.3069,24.0444,40.3513,0.5268,31.07,98.4823,2,child_zone_cnt(없음) | cctv_cam_cnt(부족),미분류,1.5888,1.3333,0.5178,1.9848,1.3293,1.0134,319.67,노인밀집거주 | 통행피크위험,342,0.240781,135.25,288
다사650075,125.0,8,0,1,0.0,0,534.16,441.49,0.2746,16.2109,50.3905,66.6014,0.5745,,20.485,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공공공지,1.2746,1.8333,1.0,1.2048,1.5,1.0372,547.5,주말방문집중 | 통행피크위험,112,0.076057,134.51,289
다사651450,109.0,7,0,1,112.0,0.3363,128.13,736.52,0.3276,19.9614,32.4086,52.37,0.5031,33.94,24.4922,1,child_zone_cnt(없음),미분류,1.6639,1.1667,0.5657,1.2449,1.5,1.0016,223.88,노인밀집거주 | 통행피크위험,595,0.226747,133.72,290
다사680382,107.0,6,0,1,7.0,0.1842,105.79,762.95,0.366,64.8112,206.0547,270.8659,0.4802,23.55,56.4465,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.5502,1.5,0.3925,1.5645,1.5,1.0,229.18,교통약자유동多 | 통행피크위험,576,0.247859,133.52,291
다사729513,119.0,9,0,1,0.0,0.0,450.64,1000.12,0.3047,46.2645,148.0683,194.3328,0.2855,27.52,41.5179,2,child_zone_cnt(없음) | speedbump_cnt(없음),업무시설,1.3047,1.3333,0.4587,1.4152,1.5,1.0,201.57,통행피크위험,713,0.120076,133.29,292
다사659468,124.0,10,0,1,0.0,0,76.29,353.72,0.3523,13.7281,33.9041,47.6322,0.5208,35.69,21.1228,2,speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3523,1.3333,0.5948,1.2112,1.4429,1.0104,234.82,교통약자유동多 | 통행피크위험 | 학교인근,554,0.073335,133.09,293
다사644337,118.0,8,0,1,0.0,0,81.92,505.19,0.2268,22.9391,23.232,46.1711,0.652,72.04,40.4072,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),완충녹지,1.2268,2.0,1.2007,1.4041,1.4201,1.076,745.85,주말방문집중 | 통행피크위험 | 고속도로위험,70,0.124365,132.68,294
다바395986,85.0,3,0,1,30.0,1.0,447.76,1221.1,0.4083,16.6447,17.5055,34.1502,0.5032,,82.8623,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,2.4083,1.3333,1.0,1.8286,1.2326,1.0016,616.16,노인밀집거주 | 교통약자유동多 | 통행피크위험,93,0.557256,132.37,295
다사616120,119.0,9,0,1,19.0,0.0896,64.34,73.89,0.2614,1.2529,3.939,5.1919,0.4346,34.87,21.1705,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),녹지,1.351,1.8333,0.5812,1.2117,1.0,1.0,207.57,일반,677,0.109256,132.0,296
다사647314,109.0,6,0,1,0.0,0,1196.41,4389.22,0.2554,135.1752,187.8139,322.9891,0.435,39.29,84.8392,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),교통광장,1.2554,1.6667,0.6548,1.8484,1.5,1.0,414.06,통행피크위험,196,0.20777,131.65,297
다사693381,101.0,5,0,1,138.0,0.4808,50.17,411.3,0.4223,6.4661,27.2245,33.6906,0.3396,28.34,32.0887,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.9031,1.8333,0.4723,1.3209,1.2254,1.0,269.39,노인밀집거주 | 교통약자유동多 | 통행피크위험,450,0.301524,131.45,298
다사658459,110.0,9,0,1,22.0,0.2157,110.21,508.63,0.3436,17.0223,29.1058,46.1281,0.4689,37.52,43.3871,3,child_zone_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.5593,1.5,0.6253,1.4339,1.4194,1.0,327.44,노인밀집거주 | 교통약자유동多 | 통행피크위험,333,0.190687,130.98,299
다사727512,118.0,8,0,1,6.0,0.04,206.98,409.48,0.2965,20.1864,76.4705,96.6569,0.1817,24.67,51.2222,2,child_zone_cnt(없음) | speedbump_cnt(없음),근린공원,1.3365,1.3333,0.4112,1.5122,1.5,1.0,196.12,통행피크위험,745,0.109627,130.94,300
다사644464,117.0,7,0,1,0.0,0,29.78,133.71,0.3192,5.3188,10.1136,15.4324,0.2862,31.94,99.1757,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3192,1.8333,0.5323,1.9918,1.0,1.0,300.01,일반,382,0.117442,130.74,301
다사592128,115.0,7,0,1,0.0,0.0,222.27,861.65,0.2456,38.8017,98.1883,136.99,0.4839,16.32,93.4132,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.2456,1.3333,0.272,1.9341,1.5,1.0,150.71,통행피크위험,1029,0.136484,130.7,302
다사684376,94.0,5,0,1,36.0,0.6102,37.24,206.75,0.3536,8.4556,26.6319,35.0875,0.3652,22.39,70.5463,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.9638,2.0,0.3732,1.7055,1.2472,1.0,293.08,노인밀집거주 | 교통약자유동多 | 통행피크위험,399,0.388256,130.5,303
다사648461,100.0,6,0,1,0.0,0,725.44,3485.77,0.2639,215.6523,513.9822,729.6345,0.4384,33.71,36.8248,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2639,1.5,0.5618,1.3682,1.5,1.0,218.59,통행피크위험,624,0.295544,129.55,304
다사657325,101.0,5,0,1,176.0,0.3793,128.83,492.09,0.2554,17.9663,43.6076,61.5739,0.4264,47.08,47.8087,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),공공공지,1.6347,1.5,0.7847,1.4781,1.5,1.0,430.87,노인밀집거주 | 통행피크위험,172,0.276931,128.97,305
다사690397,115.0,7,0,1,0.0,0,98.56,611.7,0.2942,18.9962,76.0669,95.0631,0.5932,19.5,68.2704,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.2942,1.6667,0.325,1.6827,1.5,1.0466,212.97,주말방문집중 | 통행피크위험,655,0.120412,128.85,306
다사670378,95.0,6,0,1,46.0,0.3485,698.29,6378.01,0.3239,65.4172,251.9125,317.3297,0.5674,16.84,91.346,2,child_zone_cnt(없음) | cctv_cam_cnt(부족),미분류,1.6724,1.3333,0.2807,1.9135,1.5,1.0337,176.42,노인밀집거주 | 주말방문집중 | 통행피크위험,874,0.356291,128.85,307
다사663420,118.0,8,0,1,0.0,0,29.07,234.37,0.2715,19.2212,16.9457,36.1669,0.5593,38.07,30.8112,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2715,1.8333,0.6345,1.3081,1.2641,1.0296,297.14,주말방문집중 | 통행피크위험,390,0.089808,128.6,308
다사396132,117.0,7,0,1,0.0,0,9.68,120.8,0.338,2.3598,2.532,4.8918,0.5569,39.08,66.6129,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.338,1.5,0.6513,1.6661,1.0,1.0284,262.05,주말방문집중,468,0.097262,128.38,309
다사666486,101.0,5,0,1,17.0,0.4359,42.28,269.38,0.361,6.2283,17.0784,23.3067,0.505,39.81,15.5587,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.7969,1.3333,0.6635,1.1556,1.0635,1.0025,197.81,노인밀집거주 | 교통약자유동多 | 통행피크위험,733,0.265412,127.81,310
다사662312,117.0,7,0,1,0.0,0.0,294.0,801.64,0.3498,23.0214,43.0806,66.102,0.6396,33.34,17.4518,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3498,1.8333,0.5557,1.1745,1.5,1.0698,303.23,교통약자유동多 | 주말방문집중 | 통행피크위험,373,0.091112,127.66,311
