gid,sigungu,pop_0to12
다사691453,하남시,75
다사702443,하남시,65
다사700443,하남시,69
다사696453,하남시,72
다사700455,하남시,69
다사696455,하남시,70
다사704449,하남시,57
다사700447,하남시,66
다사697459,하남시,58
다사690453,하남시,67
다사702444,하남시,57
다사691454,하남시,61
다사700456,하남시,62
다사701443,하남시,51
다사695452,하남시,61
다사703448,하남시,44
다사705449,하남시,46
다사697453,하남시,49
다사694453,하남시,59
다사698459,하남시,56
다사703443,하남시,39
다사698455,하남시,45
다사704447,하남시,40
다사696459,하남시,37
다사690452,하남시,36
다사699459,하남시,40
다사701449,하남시,34
다사702448,하남시,38
다사702458,하남시,35
다사702459,하남시,33
다사698457,하남시,27
다사699440,하남시,23
다사692455,하남시,22
다사704443,하남시,18
다사691452,하남시,16
다사699458,하남시,19
다사703442,하남시,12
다사689454,하남시,13
다사691457,하남시,10
다사692456,하남시,13
다사699441,하남시,10
다사699457,하남시,11
다사685451,하남시,8
다사690457,하남시,6
다사691455,하남시,6
다사692457,하남시,6
다사693456,하남시,6
다사693457,하남시,6
다사694458,하남시,8
다사703445,하남시,8
다사684454,하남시,5
다사686449,하남시,5
다사686450,하남시,5
다사686451,하남시,5
다사686458,하남시,2
다사688453,하남시,5
다사689451,하남시,5
다사689452,하남시,5
다사689453,하남시,5
다사690454,하남시,5
다사694457,하남시,2
다사702442,하남시,5
다사702445,하남시,2
다사703458,하남시,5
다사684455,하남시,0
다사685460,하남시,0
다사690456,하남시,0
다사693458,하남시,0
다사700460,하남시,0
다사732482,하남시,81
다사732488,하남시,88
다사735482,하남시,66
다사731483,하남시,45
다사738486,하남시,44
다사738485,하남시,43
다사739485,하남시,38
다사739486,하남시,37
다사732484,하남시,40
다사733482,하남시,36
다사734482,하남시,39
다사731486,하남시,34
다사731489,하남시,32
다사732487,하남시,32
다사739487,하남시,28
다사735481,하남시,24
다사734487,하남시,21
다사735483,하남시,24
다사735484,하남시,20
다사736488,하남시,19
다사740487,하남시,18
다사731484,하남시,17
다사732483,하남시,20
다사735485,하남시,17
다사734481,하남시,15
다사735487,하남시,14
다사737488,하남시,12
다사734483,하남시,15
다사736487,하남시,15
다사740486,하남시,15
다사735486,하남시,14
다사738487,하남시,10
다사731485,하남시,10
다사736485,하남시,10
다사732481,하남시,8
다사733487,하남시,8
다사734484,하남시,8
다사734485,하남시,6
다사736482,하남시,8
다사736484,하남시,8
다사736486,하남시,6
다사740485,하남시,6
다사736481,하남시,5
다사736483,하남시,5
다사737483,하남시,2
다사737484,하남시,2
다사737486,하남시,2
다사737487,하남시,5
다사741485,하남시,2
다사741486,하남시,5
다사732486,하남시,0
다사732489,하남시,87
다사732492,하남시,59
다사731490,하남시,58
다사732493,하남시,54
다사732490,하남시,51
다사734495,하남시,50
다사735494,하남시,42
다사736494,하남시,47
다사736493,하남시,32
다사732491,하남시,28
다사730491,하남시,25
다사735492,하남시,19
다사737494,하남시,17
다사736492,하남시,16
다사732494,하남시,17
다사734490,하남시,15
다사738492,하남시,17
다사734488,하남시,12
다사734489,하남시,15
다사734494,하남시,15
다사735488,하남시,12
다사735489,하남시,12
다사737493,하남시,15
다사734491,하남시,10
다사735491,하남시,10
다사735493,하남시,8
다사735495,하남시,10
다사736489,하남시,10
다사736491,하남시,10
다사737492,하남시,10
다사733488,하남시,6
다사733489,하남시,8
다사733490,하남시,8
다사733491,하남시,6
다사733492,하남시,3
다사733493,하남시,6
다사733494,하남시,6
다사733495,하남시,6
다사734493,하남시,6
다사736490,하남시,6
다사737491,하남시,8
다사738493,하남시,8
다사733497,하남시,5
다사735490,하남시,2
다사740493,하남시,220
다사739493,하남시,145
다사733508,하남시,102
다사740494,하남시,97
다사743495,하남시,101
다사728505,하남시,90
다사730506,하남시,72
다사743497,하남시,62
다사738495,하남시,63
다사742496,하남시,59
다사738494,하남시,62
다사738504,하남시,56
다사744501,하남시,51
다사734509,하남시,50
다사737504,하남시,47
다사735503,하남시,48
다사741497,하남시,46
다사739494,하남시,50
다사738506,하남시,37
다사737506,하남시,44
다사742497,하남시,45
다사742498,하남시,47
다사741496,하남시,45
다사739496,하남시,51
다사740498,하남시,37
다사739491,하남시,35
다사740491,하남시,28
다사732507,하남시,26
다사740505,하남시,32
다사743501,하남시,28
다사735504,하남시,28
다사738505,하남시,25
다사739505,하남시,24
다사740497,하남시,21
다사741498,하남시,20
다사739495,하남시,24
다사743500,하남시,22
다사740492,하남시,25
다사738489,하남시,15
다사743502,하남시,19
다사736503,하남시,18
다사739490,하남시,17
다사742499,하남시,21
다사744498,하남시,17
다사732505,하남시,12
다사739506,하남시,14
다사743496,하남시,17
다사743498,하남시,14
다사741499,하남시,17
다사732503,하남시,12
다사736501,하남시,12
다사736511,하남시,12
다사738508,하남시,15
다사732506,하남시,12
다사733505,하남시,12
다사737510,하남시,12
다사739492,하남시,12
다사739508,하남시,15
다사741495,하남시,14
다사744499,하남시,15
다사745501,하남시,15
다사734503,하남시,14
다사742500,하남시,9
다사733502,하남시,10
다사734504,하남시,10
다사735506,하남시,10
다사735508,하남시,8
다사736502,하남시,10
다사736508,하남시,10
다사736509,하남시,10
다사737489,하남시,10
다사737495,하남시,10
다사737502,하남시,8
다사737508,하남시,10
다사738491,하남시,10
다사738509,하남시,10
다사739489,하남시,10
다사739497,하남시,8
다사739507,하남시,10
다사740490,하남시,13
다사742495,하남시,10
다사742504,하남시,8
다사744502,하남시,10
다사745500,하남시,10
다사731504,하남시,6
다사732504,하남시,6
다사733500,하남시,6
다사733503,하남시,3
다사733504,하남시,6
다사733506,하남시,8
다사734506,하남시,8
다사734507,하남시,6
다사735507,하남시,8
다사735509,하남시,6
다사735510,하남시,8
다사736510,하남시,6
다사737490,하남시,8
다사737507,하남시,3
다사737509,하남시,8
다사738490,하남시,8
다사738502,하남시,6
다사738507,하남시,8
다사738510,하남시,6
다사741501,하남시,8
다사742501,하남시,6
다사742503,하남시,8
다사743499,하남시,3
다사745499,하남시,6
다사745502,하남시,8
다사733501,하남시,5
다사734500,하남시,5
다사734501,하남시,5
다사734508,하남시,2
다사735500,하남시,5
다사736506,하남시,5
다사737503,하남시,2
다사737505,하남시,5
다사739498,하남시,2
다사739499,하남시,5
다사743503,하남시,2
다사744497,하남시,2
다사744500,하남시,2
다사744503,하남시,5
다사744504,하남시,5
다사745498,하남시,2
다사746500,하남시,2
다사733507,하남시,0
다사734499,하남시,0
다사736507,하남시,0
다사739502,하남시,0
다사739509,하남시,0
다사742506,하남시,0
다사727516,하남시,189
다사730517,하남시,164
다사719513,하남시,140
다사728512,하남시,138
다사720513,하남시,116
다사733514,하남시,121
다사720512,하남시,98
다사721517,하남시,104
다사719514,하남시,98
다사731513,하남시,101
다사734514,하남시,104
다사729516,하남시,93
다사729517,하남시,84
다사732513,하남시,93
다사720518,하남시,95
다사730512,하남시,89
다사722514,하남시,79
다사720517,하남시,78
다사733513,하남시,75
다사734513,하남시,73
다사720519,하남시,64
다사721516,하남시,70
다사732510,하남시,84
다사733515,하남시,61
다사721515,하남시,69
다사731511,하남시,74
다사732515,하남시,85
다사731518,하남시,63
다사731508,하남시,64
다사722513,하남시,63
다사717518,하남시,73
다사721514,하남시,59
다사722511,하남시,62
다사732511,하남시,59
다사718518,하남시,69
다사731510,하남시,57
다사720511,하남시,50
다사733509,하남시,60
다사731515,하남시,71
다사731517,하남시,56
다사732508,하남시,57
다사732512,하남시,51
다사733512,하남시,52
다사721518,하남시,44
다사732514,하남시,49
다사733510,하남시,51
다사730516,하남시,48
다사719512,하남시,43
다사719518,하남시,43
다사726515,하남시,54
다사735512,하남시,49
다사731512,하남시,44
다사722515,하남시,39
다사735511,하남시,42
다사719511,하남시,38
다사720516,하남시,39
다사732509,하남시,41
다사721512,하남시,35
다사732518,하남시,41
다사721513,하남시,35
다사729512,하남시,37
다사722516,하남시,31
다사731516,하남시,45
다사718513,하남시,34
다사728521,하남시,31
다사730518,하남시,31
다사731509,하남시,30
다사717517,하남시,32
다사720514,하남시,22
다사732517,하남시,24
다사734512,하남시,26
다사720515,하남시,22
다사726519,하남시,26
다사732519,하남시,25
다사718511,하남시,27
다사718516,하남시,22
다사716519,하남시,14
다사719517,하남시,17
다사726516,하남시,20
다사725519,하남시,17
다사718517,하남시,15
다사730515,하남시,12
다사735513,하남시,15
다사728515,하남시,12
다사724520,하남시,10
다사725520,하남시,10
다사736512,하남시,10
다사725512,하남시,8
다사726517,하남시,6
다사727514,하남시,6
다사727517,하남시,6
다사727518,하남시,6
다사728513,하남시,6
다사729513,하남시,6
다사729521,하남시,8
다사726518,하남시,2
다사727512,하남시,2
다사730514,하남시,5
다사733516,하남시,5
다사733518,하남시,5
다사734511,하남시,5
다사736524,하남시,5
다사737523,하남시,5
다사738522,하남시,5
다사738526,하남시,2
다사739524,하남시,5
다사740518,하남시,5
다사743518,하남시,2
다사717516,하남시,0
다사727513,하남시,0
다사729514,하남시,0
다사732516,하남시,0
다사733517,하남시,0
다사735525,하남시,0
다사735526,하남시,0
다사737526,하남시,0
다사739518,하남시,0
다사740517,하남시,0
다사740519,하남시,0
다사741526,하남시,0
다사742514,하남시,0
다사744522,하남시,0
다사720526,하남시,133
다사717525,하남시,141
다사718520,하남시,121
다사728527,하남시,121
다사718526,하남시,109
다사715525,하남시,120
다사724523,하남시,97
다사722528,하남시,92
다사717529,하남시,94
다사722524,하남시,111
다사718521,하남시,104
다사720524,하남시,99
다사723527,하남시,86
다사720529,하남시,98
다사723530,하남시,86
다사715526,하남시,91
다사723529,하남시,88
다사715527,하남시,80
다사717527,하남시,87
다사714526,하남시,97
다사724522,하남시,93
다사720528,하남시,78
다사720525,하남시,80
다사716524,하남시,77
다사721527,하남시,67
다사727522,하남시,75
다사722527,하남시,67
다사717520,하남시,69
다사721526,하남시,65
다사716526,하남시,64
다사718522,하남시,63
다사713528,하남시,73
다사724524,하남시,59
다사717528,하남시,63
다사722525,하남시,63
다사727528,하남시,66
다사721524,하남시,63
다사727523,하남시,66
다사719530,하남시,57
다사716525,하남시,58
다사719527,하남시,59
다사719528,하남시,53
다사717526,하남시,54
다사719521,하남시,50
다사722530,하남시,52
다사719526,하남시,50
다사718525,하남시,56
다사725524,하남시,45
다사718527,하남시,49
다사718529,하남시,50
다사721528,하남시,54
다사714527,하남시,45
다사716529,하남시,46
다사725525,하남시,50
다사724530,하남시,45
다사724525,하남시,43
다사728525,하남시,43
다사720527,하남시,47
다사721530,하남시,45
다사723528,하남시,38
다사725523,하남시,40
다사727527,하남시,43
다사727526,하남시,39
