v_link_id,vel_mean,vel_min,vel_max,vel_std,probe_mean,ts_vel_mean,ts_vel_min,ts_vel_max,ts_probe_mean,outlier_flag
47824291202,46.01,23.15,52.9,8.0,7739.21,13,17,23,21,False
47824291301,46.56,23.25,53.71,8.23,7808.92,13,17,23,21,False
47824291302,54.65,51.7,59.54,3.0,7947.62,21,11,1,18,False
47824292301,31.39,26.29,36.5,2.47,212.42,7,0,20,18,False
47824292501,30.87,25.47,36.61,2.51,172.79,16,5,2,6,False
47824292701,23.73,18.03,26.15,2.05,209.88,15,4,7,12,False
47824292702,20.28,15.84,32.94,4.3,151.58,18,12,2,18,False
47824292901,42.64,35.68,44.96,1.98,1423.08,16,4,1,8,False
47824292902,44.64,38.45,48.16,1.78,1465.42,16,0,4,6,False
47824293101,46.21,41.81,49.77,1.45,1458.0,1,0,4,6,False
47824293102,41.95,36.0,46.27,2.03,1483.0,15,7,1,19,False
47824293401,28.38,26.27,30.44,1.24,212.6,0,1,4,6,False
47824293402,25.78,23.33,28.4,1.91,129.2,1,7,2,6,False
47824293701,39.18,36.52,42.23,1.88,253.86,5,3,0,5,False
47824293702,41.17,40.21,42.18,0.78,234.57,1,5,3,5,False
47824294101,26.85,22.66,32.56,3.54,200.8,5,8,2,6,False
47824294102,20.14,14.18,29.57,4.31,174.0,1,9,3,6,False
47824294201,20.77,16.15,37.7,6.4,73.8,6,8,4,7,False
47824294202,21.96,16.96,42.71,7.6,118.5,7,6,4,6,False
47824294601,39.03,37.39,42.1,1.31,711.08,19,14,3,19,False
47824294602,18.92,13.99,27.07,3.69,1218.46,21,14,3,8,False
47824294701,37.17,32.27,40.99,1.71,786.33,17,0,5,19,False
47824294702,20.04,16.04,26.62,2.81,1210.79,0,14,3,21,False
47824294801,26.85,24.9,32.24,1.9,1077.08,5,11,7,20,False
47824294802,23.33,19.91,31.08,3.14,587.21,1,18,4,20,False
47824295101,44.64,40.85,46.19,1.58,900.6,3,0,4,6,False
47824295102,40.13,38.23,43.09,1.67,1296.6,4,8,3,6,False
47824295301,22.52,17.55,28.93,3.93,87.0,8,7,3,6,False
47824295302,27.59,21.82,39.79,5.32,30.6,5,1,9,5,False
47824295701,43.85,34.56,50.39,6.1,1498.9,0,9,2,6,False
47824295702,41.36,34.45,47.58,4.66,1617.2,0,7,3,6,False
47824299301,11.66,9.48,13.29,1.52,14.17,7,9,6,7,False
47824299302,13.79,4.0,22.67,5.7,28.78,9,0,7,6,False
47824299401,14.81,8.3,21.12,4.61,39.1,2,5,7,6,False
47824299402,12.55,8.45,16.21,3.32,24.0,8,7,5,6,False
47824299501,10.95,7.9,15.29,3.08,26.29,8,7,4,7,False
47824299502,14.0,9.44,19.37,2.72,33.3,0,4,7,6,False
47824300001,45.95,42.05,57.67,5.45,329.89,1,2,4,6,False
47824300002,41.32,35.82,47.89,4.27,436.33,3,4,1,5,False
47824300101,35.68,30.71,40.22,2.84,485.4,6,4,1,6,False
47824300102,33.19,26.3,38.77,3.29,292.3,7,4,1,6,False
47824300201,31.75,27.03,34.2,2.05,115.7,7,0,9,6,False
47824300401,24.54,20.1,29.38,3.35,62.3,7,0,3,6,False
47824300601,26.31,21.93,34.97,3.43,94.0,1,5,3,6,False
47824300602,20.5,17.52,29.97,3.7,95.9,8,5,3,6,False
47824300701,31.61,27.0,44.0,4.82,149.0,1,4,3,6,False
47824300702,34.15,29.36,37.48,2.28,193.4,6,0,9,6,False
47824300801,36.68,32.67,40.89,2.76,477.2,6,4,2,6,False
47824300802,34.79,30.53,39.82,2.92,361.0,8,4,1,6,False
47824300901,35.63,28.33,42.81,3.84,302.0,7,4,2,6,False
47824300902,34.68,31.41,38.64,2.58,472.7,3,7,1,6,False
47824301201,70.96,65.04,78.62,3.42,4810.25,12,1,17,7,True
47824301202,66.8,60.46,74.37,3.51,5128.38,9,4,17,6,True
47824301301,66.08,55.06,74.7,4.72,4938.46,9,0,17,19,True
47824301302,73.88,62.07,80.54,3.73,5047.0,20,0,17,7,True
47824301401,10.65,7.57,14.38,2.06,80.0,8,3,4,5,False
47824301402,12.25,5.13,19.14,5.62,12.4,8,6,7,7,False
47824301701,62.77,25.86,82.66,17.85,18933.62,11,16,1,7,False
47824301702,74.6,61.2,84.77,6.94,17839.83,0,7,22,17,True
47824301801,16.98,7.88,21.19,4.64,145.67,1,2,8,8,False
47824302001,67.97,47.22,81.43,10.17,17885.21,16,10,23,17,True
47824302002,66.07,30.76,81.21,13.25,18874.38,9,17,1,7,True
47824302301,25.22,17.83,38.63,5.59,432.0,7,1,2,6,False
47824302302,17.96,14.52,21.09,2.25,208.5,0,1,7,6,False
47824302401,15.94,14.44,19.0,1.22,181.9,6,1,0,6,False
47824302402,18.78,9.31,34.06,8.26,326.1,5,0,3,6,False
47824302501,23.01,19.61,32.67,3.71,532.3,6,7,2,6,False
47824302502,14.17,12.17,17.71,1.59,189.0,6,8,0,6,False
47824304701,30.4,25.62,33.9,1.65,290.62,5,3,18,18,False
47824304702,29.91,25.13,33.47,2.03,276.83,18,1,21,10,False
47824305001,12.89,6.0,17.11,3.91,36.8,5,2,9,6,False
47824305002,21.77,8.38,32.62,10.02,12.14,8,5,7,5,False
47824305201,31.36,12.3,79.67,24.04,31.1,4,9,2,5,False
47824305202,20.29,6.33,92.6,25.98,56.1,1,4,2,5,False
47824305301,19.31,9.5,54.0,12.75,53.9,3,4,2,5,False
47824305302,20.87,13.88,40.45,9.4,39.7,9,3,2,6,False
47824305901,47.33,14.98,116.25,33.23,51.8,3,5,0,6,False
47824305902,47.6,18.45,80.5,21.44,24.7,6,5,2,7,False
47824306401,49.43,41.76,59.03,6.23,8794.96,0,7,23,17,False
47824306402,49.51,22.68,60.06,10.02,8477.04,12,17,1,21,False
47824308301,23.72,11.63,31.71,9.01,36.0,6,9,5,0,False
47824308302,25.48,13.33,30.89,6.97,59.2,9,7,8,9,False
47824308401,27.78,26.58,28.65,0.87,69.0,9,8,7,8,False
47824308402,30.81,27.33,40.71,4.59,52.29,9,6,0,9,False
47824308701,33.37,30.56,46.5,4.7,49.6,0,3,1,5,False
47824308702,25.54,15.0,27.98,3.81,98.4,0,3,7,8,False
47824309101,37.31,29.52,42.12,5.15,3446.0,0,7,1,5,False
47824309102,41.21,37.31,43.61,2.23,1249.44,5,8,2,6,False
47824309901,33.1,28.88,35.15,2.12,949.12,0,7,2,5,False
47824309902,34.67,30.83,36.67,2.23,1817.75,0,7,1,5,False
47824310201,17.45,6.0,32.16,9.83,2958.08,20,17,4,8,False
47824310202,31.5,28.79,35.96,2.53,3237.38,19,10,23,17,False
47824311601,26.51,18.79,33.5,5.84,468.92,7,16,3,8,False
47824311602,31.08,27.35,35.39,1.67,479.42,11,2,18,16,False
47824313201,46.62,38.85,51.93,5.1,2676.11,0,7,1,5,False
47824313202,44.98,35.02,49.64,4.55,985.22,6,8,1,6,False
47824313901,32.15,22.19,65.2,13.22,17.5,1,6,4,1,False
47824314101,23.79,16.15,53.75,10.77,40.2,9,7,4,0,False
47824314102,15.78,3.0,23.89,5.45,96.1,7,2,3,5,False
47824314301,48.9,43.89,51.71,1.71,1632.21,19,18,23,21,False
47824314302,57.21,47.99,61.83,2.93,1985.29,10,0,4,19,False
47824314501,56.28,46.32,60.66,2.75,2119.54,16,0,4,6,False
47824314502,42.96,37.01,46.01,2.01,1586.0,15,18,23,21,False
47824315501,36.26,31.98,43.55,3.37,341.6,4,0,1,6,False
47824315502,33.27,30.88,35.39,1.22,293.1,0,4,2,6,False
47824316901,43.48,39.59,48.83,2.81,377.88,7,0,1,5,False
47824316902,47.46,43.83,52.83,3.39,156.88,0,3,1,5,False
47824317401,34.08,33.06,35.56,1.0,233.0,6,5,7,6,False
47824317402,28.31,9.0,36.1,10.97,138.6,8,7,2,5,False
47824318101,35.36,34.08,37.21,1.07,706.0,6,5,2,5,False
47824318102,34.13,32.5,39.43,2.27,186.67,0,6,2,6,False
47824318401,65.64,59.85,67.83,1.71,9292.29,20,17,6,8,True
47824318402,66.06,34.81,73.18,7.9,9436.71,15,7,22,17,True
47824318501,63.17,34.72,69.31,7.07,9301.0,14,7,22,17,False
47824318502,65.73,56.47,67.99,2.37,9116.46,11,0,6,8,True
47824318801,34.1,28.0,39.49,4.25,154.1,3,0,7,6,False
47824318802,30.76,20.25,41.31,7.43,64.1,5,2,8,6,False
47824319501,18.31,9.71,26.91,12.16,49.5,9,8,9,8,False
47824319502,20.93,14.42,27.44,9.21,28.5,8,8,9,8,False
47824319601,30.08,28.65,31.5,2.02,78.0,7,9,7,7,False
47824319701,25.89,21.22,37.56,4.96,13.1,8,7,0,8,False
47824319702,26.23,10.0,34.07,7.76,113.78,4,3,7,7,False
47824320001,33.3,21.57,46.33,8.56,22.2,6,8,0,1,False
47824320002,25.77,3.0,36.39,10.68,127.3,1,3,8,7,False
47824320401,40.92,34.86,46.14,4.63,1686.6,5,8,2,6,False
47824320402,36.09,30.27,39.31,2.96,1604.2,9,8,1,6,False
47824320501,40.48,29.84,45.15,5.56,1720.7,6,8,1,6,False
47824320502,40.51,29.5,48.56,7.66,1651.5,5,8,2,6,False
47824320601,42.65,41.11,44.3,1.32,1617.0,2,8,3,6,False
47824320602,38.85,34.33,43.87,3.1,1286.6,6,8,1,6,False
47824320701,44.2,34.72,50.66,5.96,1457.9,6,9,1,6,False
47824320702,46.94,44.4,49.51,1.95,1666.9,0,7,4,6,False
47824320801,13.02,10.5,14.83,1.48,29.0,1,3,4,6,False
47824320802,11.06,9.0,17.38,2.46,79.9,2,3,0,5,False
47824321101,25.61,16.94,30.67,4.19,59.0,3,6,2,6,False
47824321102,26.44,19.11,34.97,5.74,186.0,4,8,3,9,False
47824321501,25.6,22.85,27.69,1.54,413.6,0,8,4,6,False
47824321502,28.0,25.86,32.15,1.95,121.1,6,8,5,0,False
47824321701,29.62,26.35,34.06,2.47,141.8,7,8,3,0,False
47824321702,23.27,21.38,28.25,2.18,93.2,5,6,2,5,False
47824321901,29.95,10.67,63.09,16.29,34.7,9,3,5,6,False
47824321902,10.71,9.21,14.23,1.62,75.6,5,7,1,6,False
47824322001,23.17,20.15,28.9,2.61,144.7,9,0,4,6,False
47824322002,24.39,21.7,26.11,1.46,218.4,0,9,7,6,False
47824322101,16.38,13.41,22.29,2.84,231.5,3,6,4,6,False
47824322102,21.64,19.79,23.74,1.25,216.3,7,0,5,6,False
47824322201,35.38,33.48,37.56,1.21,1344.8,6,8,2,6,False
47824322202,31.73,28.49,34.04,1.75,878.4,1,0,6,6,False
47824322301,32.73,30.12,34.93,1.69,895.4,5,0,4,6,False
47824322302,34.55,28.63,39.98,3.91,1361.8,4,8,2,6,False
47824322401,42.27,39.05,44.45,1.49,798.2,8,0,1,6,False
47824322402,31.82,28.59,34.52,1.76,1172.1,9,8,2,6,False
47824323101,31.16,29.35,34.51,1.41,229.4,6,7,4,0,False
47824323102,18.88,15.66,23.29,2.78,226.1,4,8,3,5,False
47824323201,19.87,12.0,29.0,8.57,3.33,8,7,9,9,False
47824323202,28.82,9.33,42.5,13.9,5.0,6,9,5,7,False
47824323401,25.01,23.05,27.04,1.05,127.7,5,8,7,6,False
47824323402,12.15,9.23,15.84,2.05,108.4,6,2,4,6,False
47824323501,15.5,14.29,19.02,1.36,121.5,7,8,1,6,False
47824323502,13.19,9.64,19.37,2.89,184.7,9,6,0,6,False
47824323801,44.9,41.18,47.99,2.2,1163.7,8,5,2,6,False
47824323802,36.77,32.71,40.22,2.64,809.4,9,8,4,6,False
47824323901,39.58,36.33,41.23,1.62,808.2,0,6,1,6,False
47824323902,35.69,32.46,38.56,1.88,1161.0,9,8,2,6,False
47824324001,19.87,12.71,25.36,4.99,73.0,9,8,3,4,False
47824324002,12.92,8.45,20.08,4.92,69.89,5,8,3,1,False
47824324201,21.22,16.69,27.17,3.78,414.8,3,7,2,5,False
47824324202,19.52,18.05,21.79,1.17,276.9,7,9,4,0,False
47824324501,29.85,27.03,31.74,1.42,195.5,2,0,5,0,False
47824324502,21.81,19.86,23.65,1.25,226.1,8,4,7,5,False
47824325801,46.66,44.58,49.53,1.18,698.62,10,1,2,9,False
47824325901,31.12,7.0,150.0,29.11,9.25,7,1,20,17,False
47824325902,14.67,4.0,28.0,5.32,12.7,3,23,7,9,False
47824326101,37.1,33.04,42.05,2.78,2069.58,17,8,22,6,False
47824326102,35.13,31.99,38.25,2.26,2094.62,6,10,21,6,False
47824326801,30.79,28.33,32.59,1.56,122.5,1,0,3,0,False
47824326802,34.53,27.39,38.25,3.51,1064.1,4,7,2,5,False
47824327301,60.12,58.29,62.26,1.12,3052.58,18,14,1,7,False
47824327501,74.25,68.14,79.86,2.7,5707.92,13,4,17,6,True
47824327502,84.01,75.79,89.46,3.39,4303.46,15,0,17,7,True
47824327701,25.79,15.93,53.59,7.86,144.96,12,0,2,17,False
47824327801,40.86,36.99,42.11,1.05,977.96,9,0,23,19,False
47824327901,80.51,75.55,84.62,2.58,4060.12,2,4,17,19,True
47824327902,79.77,77.38,85.01,1.91,5201.54,7,13,17,7,True
47824328001,78.52,72.96,84.28,2.51,5111.08,22,0,17,7,True
47824328002,69.99,61.04,77.91,4.34,4562.62,3,4,17,19,True
47824328201,40.26,34.46,49.32,4.43,441.1,0,8,2,6,False
47824328202,39.91,35.84,43.74,2.55,600.2,9,7,2,6,False
47824328401,51.02,48.32,53.45,1.76,1063.2,9,5,8,6,False
47824328402,40.68,33.92,45.83,3.28,1548.3,9,0,5,6,False
47824328901,67.69,62.87,74.34,3.77,900.8,1,2,0,6,True
47824329001,46.09,42.56,49.1,2.05,147.7,9,4,5,6,False
47824329101,47.71,46.71,48.29,0.46,766.3,5,1,0,6,False
47824329701,63.33,61.34,65.16,1.07,405.8,4,1,5,6,False
47824329801,55.93,53.05,58.32,1.58,1416.7,1,4,7,6,False
47824330201,73.26,71.79,74.3,0.8,868.1,8,0,3,6,True
47824330301,64.63,59.68,71.13,4.31,817.2,5,3,7,6,False
47824330501,82.6,75.29,85.6,2.32,3010.42,12,0,17,18,True
47824330502,85.22,81.89,90.61,2.51,4858.33,3,4,17,19,True
47824331001,53.44,47.82,59.84,4.26,1045.3,2,4,7,6,False
47824331301,76.54,73.77,78.51,1.61,586.9,0,5,1,6,True
47824331302,86.49,77.32,91.27,4.01,1103.2,1,0,7,6,True
47824331501,58.28,53.79,61.19,2.84,1011.5,9,3,7,6,False
47824331601,60.77,53.0,65.21,4.0,180.7,3,4,8,6,False
47824331701,76.45,70.41,80.21,2.56,4164.79,2,3,5,18,True
47824331702,85.76,82.0,88.59,1.71,4013.5,19,4,7,19,True
47824331801,81.3,70.77,84.66,2.88,3012.17,12,0,17,18,True
47824331802,85.71,81.25,88.84,2.02,4013.12,8,0,1,19,True
47824331901,68.33,63.48,72.66,2.7,3498.3,2,4,7,6,True
47824331902,56.37,52.29,60.55,2.82,2161.8,6,9,0,6,False
47824332001,75.25,69.44,80.4,4.02,2081.7,5,4,7,6,True
47824332002,72.8,70.54,74.86,1.63,587.1,0,5,8,6,True
47824333201,34.65,27.07,37.39,2.24,951.12,12,3,19,19,False
47824333202,35.2,31.47,39.23,1.9,887.29,5,0,23,6,False
47824334901,39.47,37.72,40.84,1.06,294.57,0,3,1,5,False
47824334902,42.14,39.4,44.67,2.3,195.57,1,3,2,4,False
47824338601,26.18,24.96,27.65,1.08,142.0,7,0,2,5,False
47824338602,20.94,19.49,22.58,1.11,414.5,1,0,2,5,False
47824339901,45.5,27.72,52.74,8.53,4513.25,13,17,23,8,False
47824339902,54.92,51.14,60.3,2.99,4742.29,19,13,23,6,False
47824340001,39.02,17.54,50.15,11.27,5111.54,10,17,23,8,False
47824340002,51.23,47.25,56.7,3.3,5041.29,7,13,23,6,False
47824340101,56.81,53.15,62.28,2.94,5074.25,19,13,23,6,False
47824340102,46.45,25.79,54.37,9.39,4696.17,13,17,23,8,False
47824340301,50.59,43.4,57.27,4.22,5153.88,0,14,21,6,False
47824340302,59.25,51.37,64.14,3.71,5262.25,12,18,1,8,False
47824340401,52.08,48.7,55.54,1.73,5305.25,11,5,3,8,False
47824340402,44.48,37.52,52.15,3.97,5155.75,2,14,21,6,False
47824340501,53.9,49.98,59.44,2.34,5502.42,16,0,6,6,False
47824340502,40.6,35.38,48.8,3.88,5644.08,19,9,3,8,False
47824340601,50.76,45.81,56.26,2.54,5309.71,17,0,6,6,False
47824340602,42.94,38.59,48.24,2.33,5423.46,6,5,3,8,False
47824341201,16.67,7.67,36.72,7.93,26.9,1,4,6,0,False
47824341202,23.47,6.0,82.0,22.2,11.9,4,2,1,7,False
47824341601,30.14,25.5,36.37,3.45,69.9,7,4,6,6,False
47824341602,20.87,18.63,25.4,2.51,35.3,0,5,4,6,False
47824341801,26.47,18.58,30.14,3.29,54.6,5,2,0,6,False
47824341802,16.63,10.3,27.73,4.96,62.6,7,9,4,0,False
47824342001,21.99,16.7,33.64,4.79,57.9,1,9,4,6,False
47824342002,20.85,17.59,26.75,2.81,50.9,9,8,5,6,False
47824342401,28.16,23.84,31.94,2.67,332.0,4,7,3,5,False
47824342402,28.81,26.86,30.94,1.21,327.3,5,7,1,0,False
47824342601,31.24,28.11,33.36,1.62,322.4,2,6,4,0,False
47824342602,20.47,17.69,23.97,2.35,490.2,3,7,1,5,False
47824347001,26.5,24.57,27.91,1.19,130.1,0,2,1,7,False
47824347002,16.17,13.8,17.79,1.46,270.8,8,4,0,6,False
47824359401,46.67,44.45,49.31,1.5,1045.1,1,0,2,5,False
47824359402,34.22,31.12,36.73,1.82,985.1,6,5,1,6,False
47824367401,42.15,28.78,47.96,5.79,739.56,1,3,5,5,False
47824367402,45.33,37.53,49.7,4.13,119.56,6,3,7,6,False
47824367601,36.88,23.5,43.25,7.17,739.11,2,3,1,5,False
47824367602,37.68,30.0,41.03,3.51,119.44,2,3,7,6,False
47824368001,25.94,22.27,28.76,1.91,231.67,8,3,2,6,False
47824368601,32.93,26.43,39.08,3.75,164.67,6,4,2,6,False
47824369001,32.12,28.98,34.98,1.82,153.38,6,0,5,5,False
47824369002,21.89,19.0,23.44,1.82,119.38,0,3,2,5,False
47824373801,22.08,18.15,24.93,2.18,78.7,1,9,4,6,False
47824373802,22.42,18.5,25.4,2.15,77.7,4,7,9,6,False
47824374601,24.68,14.76,32.35,6.34,97.7,9,6,2,5,False
47824374602,21.5,16.54,27.43,4.67,271.8,4,6,2,9,False
47824374801,21.44,15.79,28.93,5.2,246.2,4,5,2,6,False
47824374802,20.26,13.98,28.53,4.65,95.4,9,5,2,6,False
47824375201,23.44,19.53,28.56,2.46,61.78,8,2,1,6,False
47824375202,18.1,12.92,26.58,3.8,101.7,4,1,2,5,False
47824375401,20.82,16.91,28.0,4.12,38.5,6,1,5,6,False
47824375402,25.87,15.19,42.14,7.46,103.2,9,2,3,6,False
47824375801,28.19,21.61,39.4,4.94,140.3,7,1,4,6,False
47824375802,19.22,13.53,30.62,5.75,150.5,9,2,1,6,False
47824376402,20.99,15.45,29.14,6.2,124.67,5,6,2,6,False
47824376601,28.19,27.76,28.86,0.59,98.0,7,8,6,6,False
47824376602,16.24,15.92,16.56,0.45,79.5,7,7,8,7,False
47824378201,52.33,48.86,54.09,1.2,710.42,14,2,4,19,False
47824378401,44.85,40.23,50.49,3.14,5655.83,6,9,23,8,False
47824378402,60.45,54.45,65.1,2.81,5578.88,5,4,7,6,False
47824378601,54.47,50.94,59.05,2.53,5674.88,18,9,0,8,False
47824378602,67.69,64.49,71.19,2.19,4855.79,5,13,7,18,True
47824378801,39.49,36.04,42.58,1.81,4785.5,7,0,1,6,False
47824378802,33.9,23.06,41.15,5.74,4645.38,10,8,21,8,False
47824379201,30.88,27.92,33.71,1.84,169.2,9,5,3,6,False
47824379401,32.89,28.72,36.0,2.23,36.2,9,0,3,0,False
47824379601,46.42,42.41,53.55,3.52,1990.88,8,10,4,6,False
47824379602,47.03,39.17,50.21,2.54,1260.25,12,18,6,21,False
47824379801,34.92,29.29,38.31,2.0,1027.04,20,18,1,7,False
47824379802,45.19,41.71,51.74,3.11,1169.75,20,10,4,6,False
47824380001,30.59,26.58,34.2,2.32,418.3,6,0,3,6,False
47824380002,21.83,16.48,26.11,3.32,331.1,1,3,7,6,False
47824380601,45.11,41.08,48.31,1.5,1499.67,19,5,8,21,False
47824380602,46.56,43.24,53.5,3.0,1786.46,21,17,4,6,False
47824381201,48.05,24.64,72.77,16.21,137.0,0,5,8,7,False
47824381202,53.29,26.25,88.47,21.91,95.1,8,2,6,7,False
47824387401,34.77,21.08,52.5,9.77,84.9,9,0,4,6,False
47824387402,42.39,21.68,65.43,14.42,98.2,7,4,1,6,False
47824389801,17.69,7.75,42.33,9.66,9.0,3,6,0,5,False
47824389802,16.44,5.0,26.93,6.42,8.8,4,5,0,7,False
47824390001,19.9,12.85,27.0,5.77,31.7,8,5,0,6,False
47824390002,27.74,16.85,45.6,10.16,23.1,0,7,5,6,False
47824391001,23.25,18.54,33.11,3.95,31.7,9,7,5,5,False
47824391002,18.97,9.32,33.2,5.97,84.0,8,5,2,6,False
47824393801,41.93,29.61,59.14,8.78,117.0,9,0,4,6,False
47824393802,27.26,15.57,41.04,9.89,89.2,9,5,0,0,False
47824399401,21.41,11.11,25.71,4.31,16.2,5,0,1,6,False
47824399402,21.46,16.4,26.33,3.09,57.1,5,3,8,6,False
47824399801,20.62,17.99,24.25,2.15,72.8,9,7,4,6,False
47824399802,12.9,9.89,17.56,2.29,151.5,9,4,1,5,False
47824401201,21.34,15.0,27.76,5.37,18.75,0,3,8,6,False
47824401202,22.2,19.71,28.53,3.73,16.8,7,6,5,7,False
47824402601,24.61,21.13,27.09,1.87,214.2,2,6,8,6,False
47824402602,21.74,17.06,26.54,2.95,199.4,3,5,1,6,False
47824402801,24.75,17.56,38.41,8.04,26.0,7,0,9,5,False
47824402802,29.17,11.91,56.28,13.02,33.8,3,0,4,9,False
47824403201,20.65,16.6,23.5,2.27,39.5,1,3,4,0,False
47824403202,22.24,15.45,42.67,7.94,95.3,5,0,2,6,False
47824404001,22.1,9.06,27.0,4.93,97.8,0,3,5,6,False
47824404002,16.17,13.5,21.39,2.45,187.9,5,9,1,6,False
47824405601,51.61,49.0,54.83,1.87,1159.7,4,7,2,5,False
47824405602,35.11,30.53,38.71,2.6,1066.5,0,5,1,6,False
47824405801,45.15,43.62,46.54,1.02,1030.6,4,5,2,0,False
47824405802,47.4,43.2,51.21,2.41,1146.7,6,5,2,5,False
47824406401,45.21,41.26,48.28,2.37,1496.56,6,8,5,5,False
47824406402,41.79,40.07,43.46,1.25,571.56,2,3,1,5,False
47824406801,28.58,26.21,31.43,1.6,532.0,7,2,3,6,False
47824406802,26.18,22.67,28.39,2.09,137.1,4,0,7,0,False
47824407001,22.57,16.94,25.08,2.4,141.2,8,0,4,0,False
47824407002,26.94,23.33,28.61,1.71,507.5,6,0,4,6,False
47824407401,24.97,20.3,27.71,2.8,757.1,5,7,3,6,False
47824407402,27.05,25.04,28.43,1.0,169.5,2,6,3,6,False
47824408001,26.52,20.28,30.96,2.73,93.3,1,0,3,6,False
47824408002,27.03,22.77,29.81,2.13,806.1,9,7,5,6,False
47824411201,89.39,46.15,103.53,17.46,38831.79,12,7,22,17,True
47824411401,83.16,48.14,99.27,15.61,38061.25,11,16,23,8,True
47824415001,40.94,38.1,45.31,2.43,1733.3,1,9,2,6,False
47824415002,55.84,54.47,57.42,1.15,1166.9,7,4,1,6,False
47824416401,50.08,38.86,60.01,8.23,453.2,5,8,2,6,False
47824416402,40.84,36.24,44.46,2.82,624.1,8,7,1,6,False
47824416601,40.32,35.76,43.93,2.81,620.7,9,7,1,6,False
47824416602,49.73,39.16,58.79,7.9,449.0,5,8,2,6,False
47824420201,34.56,22.46,47.55,9.75,5595.67,18,14,23,6,False
47824420202,28.46,15.46,44.8,11.07,4945.88,18,8,2,6,False
47824423601,20.78,16.84,24.71,2.28,136.9,2,8,4,6,False
47824423602,22.59,21.26,24.85,1.06,687.3,3,7,4,6,False
47824426001,29.01,21.22,37.39,5.99,28.67,5,4,6,6,False
47824426002,33.82,30.51,40.0,2.82,25.89,7,8,3,6,False
47824432001,25.82,23.79,27.45,1.23,234.0,1,8,4,6,False
47824432002,13.89,11.2,15.85,1.33,69.1,4,5,6,7,False
47824432201,29.85,25.58,38.11,3.34,60.2,2,5,4,7,False
47824432202,22.28,19.12,26.46,2.54,212.3,1,3,5,6,False
47824433801,20.03,8.78,32.33,6.83,23.3,0,2,4,1,False
47824433802,26.1,12.27,46.64,10.64,33.1,7,3,4,8,False
47824436601,13.36,9.75,16.98,2.93,32.6,0,4,9,6,False
47824436602,11.93,8.0,16.63,2.31,19.4,4,6,2,1,False
47824436801,11.4,6.88,17.57,3.75,14.6,3,8,5,1,False
47824436802,18.67,12.25,32.67,6.36,23.1,5,3,4,6,False
47824437801,25.52,16.57,53.2,10.59,40.5,2,6,4,6,False
47824437802,17.98,15.5,26.2,3.43,51.8,2,1,3,0,False
47824439001,12.65,4.58,28.33,7.05,22.5,4,0,6,5,False
47824439002,5.78,4.21,11.67,2.15,54.7,8,4,1,5,False
47824440201,21.53,17.8,26.74,2.92,229.5,5,7,3,6,False
47824440202,19.63,17.96,21.5,1.0,277.1,9,6,2,6,False
47824440401,30.01,28.14,31.88,1.18,206.5,0,4,3,6,False
47824440402,28.86,25.65,33.63,3.12,198.1,2,0,4,6,False
47824440601,32.32,29.63,34.9,1.61,307.5,2,9,1,6,False
47824440602,17.82,14.47,23.35,3.42,280.3,6,1,4,5,False
47824440801,14.5,11.9,18.52,2.04,306.2,6,7,4,5,False
47824440802,31.71,28.45,34.27,1.95,309.8,5,9,4,6,False
47824441001,23.11,20.42,26.37,2.0,256.4,6,9,4,0,False
47824441002,18.44,14.69,21.52,2.3,367.9,0,8,5,6,False
47824441201,18.81,15.7,21.9,2.16,379.7,3,8,5,6,False
47824441202,26.78,24.29,29.03,1.56,255.7,3,9,4,0,False
47824441601,28.21,22.81,31.88,2.67,927.7,6,7,2,6,False
47824441602,17.82,14.12,21.34,2.33,111.8,5,0,8,6,False
47824441801,22.57,19.23,26.46,2.29,90.9,1,5,7,0,False
47824441802,20.39,14.86,26.76,3.34,80.4,8,4,3,6,False
47824442001,23.95,20.93,31.67,3.01,79.8,5,4,3,6,False
47824442002,18.71,17.05,21.32,1.24,96.7,3,2,5,0,False
47824442201,24.1,18.73,29.48,3.27,130.5,0,5,4,6,False
47824442202,21.96,19.69,25.64,2.23,135.3,3,8,2,6,False
47824442401,22.22,20.54,24.76,1.42,120.0,5,0,1,5,False
47824442402,26.97,23.03,33.24,3.87,123.1,4,6,3,6,False
47824442801,27.77,17.6,30.6,4.01,87.1,0,4,3,7,False
47824442802,38.65,28.91,44.77,4.48,251.5,6,1,7,6,False
47824443001,27.58,24.9,30.46,2.21,68.5,2,9,1,6,False
47824443002,29.65,23.11,34.9,3.11,239.6,2,1,7,6,False
47824443201,34.45,30.22,37.08,2.16,197.1,2,1,5,6,False
47824443202,30.56,25.45,37.0,3.8,70.0,1,9,4,6,False
47824443601,26.53,24.13,30.87,3.0,29.4,8,7,5,5,False
47824444001,35.04,34.11,35.98,1.32,224.5,8,9,8,8,False
47824444401,27.59,23.16,31.83,3.81,60.0,2,9,4,5,False
47824444402,27.34,9.89,34.18,8.89,58.0,1,9,7,6,False
47824444601,40.72,15.33,150.0,53.67,11.0,5,6,4,6,False
47824444602,23.13,10.0,44.0,10.89,11.86,8,4,2,6,False
47824448201,17.54,9.0,27.83,5.28,48.68,19,6,23,15,False
47824448202,21.98,13.86,30.55,4.36,74.88,9,19,20,12,False
47824448601,17.14,14.04,19.86,2.4,22.75,8,9,13,13,False
47824448602,18.35,15.56,21.87,2.26,44.8,13,18,8,18,False
