v_link_id,all_mean,all_min,all_max,all_std,pscr_mean,bus_mean,fgcr_mean,ts_all_mean,ts_all_min,ts_all_max,outlier_flag
57125434202,214.42,70.0,361.0,86.42,170.42,14.46,29.62,19,1,4,False
57125434301,186.29,14.0,416.0,106.05,143.04,14.62,28.58,14,3,5,False
57125434302,170.5,30.0,383.0,90.96,130.33,14.38,25.79,18,1,7,False
57125434701,178.86,17.0,286.0,87.19,131.64,3.36,43.95,20,4,7,False
57125434702,207.41,16.0,493.0,100.43,164.73,3.45,39.27,8,1,7,False
57125434801,198.95,37.0,281.0,62.52,156.09,3.68,39.23,10,1,6,False
57125434802,175.26,11.0,568.0,122.81,133.65,3.22,38.3,18,4,5,False
57125434901,186.95,9.0,304.0,91.69,152.14,3.23,31.77,11,2,14,False
57125434902,203.3,3.0,395.0,99.47,166.87,2.78,33.7,19,3,21,False
57125435001,187.41,17.0,358.0,106.22,161.64,2.32,23.14,19,7,15,False
57125435002,210.36,8.0,469.0,114.12,182.95,2.55,24.73,18,2,7,False
57125435101,294.86,8.0,788.0,171.46,259.71,2.81,32.24,13,0,5,False
57125435102,263.95,8.0,464.0,130.75,229.14,3.14,31.86,20,0,6,False
57125435201,184.79,1.0,375.0,93.45,151.92,2.54,30.46,19,3,21,False
57125435202,172.79,14.0,374.0,89.42,139.83,2.42,30.46,6,3,5,False
57125435301,168.71,14.0,465.0,98.59,133.0,2.54,33.17,18,3,16,False
57125435302,163.96,2.0,378.0,89.03,127.21,2.62,34.08,15,3,21,False
57125435401,192.59,17.0,397.0,88.08,158.5,3.0,30.95,17,5,6,False
57125435402,185.17,6.0,445.0,102.05,147.29,2.88,35.0,11,2,4,False
57125435501,180.54,13.0,383.0,81.66,140.96,3.25,36.21,18,2,4,False
57125435502,161.59,8.0,267.0,69.94,126.41,2.68,32.36,18,3,6,False
57125435901,243.54,16.0,444.0,116.84,195.33,14.54,33.75,18,3,8,False
57125435902,243.79,19.0,482.0,121.46,196.58,14.75,32.38,9,1,6,False
57125437101,206.95,6.0,389.0,102.75,173.57,3.1,30.19,19,22,4,False
57125437102,227.9,1.0,390.0,101.64,193.95,3.14,30.81,15,0,22,False
57125437201,221.37,7.0,457.0,94.84,184.95,2.95,33.42,12,21,4,False
57125437202,233.9,21.0,518.0,108.0,200.8,2.9,30.15,17,22,5,False
57125437701,237.18,1.0,525.0,127.41,206.29,2.53,28.29,17,0,18,False
57125437702,238.53,12.0,527.0,128.79,207.27,3.07,27.93,12,7,18,False
57125437801,260.36,0.0,449.0,145.48,234.79,2.29,23.21,15,0,12,False
57125437802,219.22,1.0,433.0,166.56,200.78,2.78,15.56,11,8,13,False
57125437901,184.42,1.0,398.0,110.18,153.26,2.95,28.26,13,0,6,False
57125437902,212.89,1.0,398.0,93.11,178.22,2.89,31.61,11,0,6,False
57125438001,190.91,12.0,388.0,128.72,166.18,2.45,22.27,14,7,16,False
57125438002,199.0,1.0,431.0,123.09,171.69,2.62,24.94,11,0,12,False
57125438101,181.35,8.0,278.0,94.54,149.22,3.04,29.04,16,0,15,False
57125438102,183.95,4.0,293.0,91.39,160.0,2.63,21.16,13,0,5,False
57125438301,313.54,34.0,608.0,163.71,250.54,14.67,48.38,18,2,8,False
57125438302,242.75,21.0,471.0,124.72,195.96,13.33,33.42,19,3,6,False
57125438401,228.38,18.0,397.0,111.49,184.67,12.67,31.04,4,3,6,False
57125438402,245.92,33.0,577.0,123.86,200.75,14.33,30.88,19,2,5,False
57125438701,235.53,3.0,427.0,151.82,212.95,3.32,19.11,7,10,8,False
57125438702,188.11,0.0,476.0,184.19,170.21,1.58,16.26,3,0,21,False
57125438901,36.14,2.0,186.0,66.29,31.14,1.29,3.57,5,10,19,False
57125438902,130.2,12.0,320.0,127.6,112.2,2.5,15.3,15,11,9,False
57125439101,270.84,2.0,948.0,208.79,242.74,3.0,25.11,7,0,16,False
57125439102,225.1,1.0,575.0,115.31,201.5,2.4,21.1,18,0,10,False
57125439301,251.53,0.0,439.0,164.38,227.63,1.95,21.84,19,23,6,False
57125439302,352.0,13.0,500.0,103.52,318.18,2.24,31.53,10,5,21,False
57125439401,218.58,1.0,398.0,79.08,190.37,3.21,25.05,13,0,21,False
57125439402,219.37,21.0,466.0,92.51,188.05,3.79,27.53,9,23,21,False
57125439501,205.28,2.0,390.0,94.48,176.56,2.89,25.83,9,0,21,False
57125439502,248.72,30.0,542.0,114.27,216.39,3.22,29.5,20,22,6,False
57125439601,222.21,18.0,360.0,112.13,177.79,13.08,31.62,4,3,6,False
57125439602,249.54,34.0,516.0,135.91,203.25,14.25,32.08,17,2,5,False
57125439701,278.38,33.0,483.0,148.25,223.79,14.29,40.25,17,2,6,False
57125439702,252.12,17.0,417.0,142.34,198.79,12.96,40.21,19,3,7,False
57125439801,185.83,1.0,428.0,148.59,165.58,2.58,17.58,4,0,21,False
57125439802,167.07,12.0,593.0,178.74,153.36,2.21,11.29,7,13,15,False
57125439901,106.0,2.0,373.0,142.88,97.17,2.17,6.5,15,17,9,False
57125439902,279.86,0.0,576.0,209.51,261.36,2.57,16.0,19,0,18,False
57125440101,175.79,36.0,451.0,110.22,142.67,3.21,29.88,19,2,9,False
57125440102,164.42,30.0,382.0,102.63,134.0,4.29,26.04,16,1,17,False
57125440401,163.29,10.0,326.0,96.15,126.83,2.71,33.75,18,4,8,False
57125440402,172.62,27.0,262.0,71.17,140.92,3.33,28.5,20,1,16,False
57125440501,169.96,36.0,268.0,70.24,137.04,3.29,29.67,7,1,16,False
57125440502,209.92,11.0,478.0,135.79,168.12,2.88,38.92,21,4,12,False
57125440601,181.3,2.0,487.0,141.47,155.35,2.43,23.52,18,0,21,False
57125440602,202.39,16.0,361.0,101.67,169.48,3.26,29.65,17,2,10,False
57125440701,273.48,1.0,441.0,150.39,245.48,2.26,25.74,20,23,6,False
57125440702,267.09,2.0,530.0,164.49,239.61,2.61,25.04,20,7,21,False
57125441101,292.08,26.0,677.0,186.24,241.92,14.08,36.0,20,2,6,False
57125441102,269.67,16.0,588.0,163.39,223.83,13.25,32.79,13,3,7,False
57125441301,239.33,23.0,516.0,122.72,198.12,13.75,27.46,13,2,5,False
57125441302,179.96,58.0,283.0,68.65,141.96,13.67,24.38,18,1,6,False
57125441501,206.77,9.0,396.0,96.37,172.45,3.27,30.82,11,4,21,False
57125441502,293.05,9.0,645.0,157.46,257.0,3.89,32.47,20,0,19,False
57125441901,206.75,8.0,392.0,74.07,166.3,3.45,37.0,16,22,21,False
57125441902,220.74,8.0,628.0,128.26,190.95,3.32,26.47,8,0,14,False
57125442001,198.4,4.0,416.0,101.02,169.55,2.8,26.25,12,23,17,False
57125442002,207.32,12.0,282.0,80.11,168.59,3.68,34.95,14,3,21,False
57125442101,298.85,2.0,412.0,101.62,265.75,3.4,29.7,18,22,21,False
57125442102,206.83,4.0,499.0,160.82,186.78,2.5,17.56,12,23,19,False
57125442401,176.71,37.0,458.0,98.49,141.33,4.29,31.25,18,2,9,False
57125442402,156.88,27.0,365.0,84.3,128.33,3.83,24.83,12,1,7,False
57125442501,162.67,39.0,251.0,69.92,129.58,3.29,29.71,18,1,7,False
57125442502,168.08,50.0,545.0,110.2,135.79,3.38,28.83,9,2,13,False
57125442601,164.62,43.0,399.0,87.74,129.83,2.71,32.25,18,2,4,False
57125442602,164.17,36.0,277.0,70.93,131.62,3.04,29.46,7,1,15,False
57125442901,37.0,1.0,219.0,80.43,34.71,0.43,1.71,14,0,8,False
57125442902,185.53,2.0,754.0,253.1,170.67,1.67,12.93,11,5,7,False
57125443101,225.75,6.0,529.0,134.1,195.65,4.95,25.1,5,0,7,False
57125443102,174.1,8.0,531.0,154.13,151.76,2.67,19.38,13,18,8,False
57125443201,259.12,2.0,626.0,206.07,235.24,3.47,20.53,5,0,15,False
57125443202,132.06,10.0,334.0,109.23,115.25,1.88,15.0,6,0,7,False
57125443301,209.14,1.0,505.0,197.78,189.21,3.0,17.14,17,0,16,False
57125443302,105.0,7.0,513.0,146.99,93.71,1.76,9.59,10,7,17,False
57125443501,286.29,7.0,812.0,202.81,260.52,4.0,21.67,9,1,21,False
57125443502,298.78,1.0,615.0,202.79,271.61,3.17,23.78,23,0,18,False
57125443601,205.67,9.0,585.0,122.63,176.76,5.43,23.33,12,0,16,False
57125443602,221.38,1.0,461.0,116.85,192.19,3.95,25.29,11,0,18,False
57125443701,288.7,0.0,771.0,205.92,264.35,3.7,20.55,17,0,21,False
57125443702,218.15,1.0,521.0,184.75,200.5,2.9,14.4,8,0,16,False
57125443801,156.75,26.0,305.0,79.92,126.29,4.58,25.88,9,1,7,False
57125443802,230.25,44.0,404.0,96.65,192.42,8.25,29.54,12,2,6,False
57125443901,165.08,41.0,320.0,80.41,127.92,4.79,32.42,10,3,7,False
57125443902,157.29,23.0,363.0,83.18,129.12,4.25,23.96,12,1,7,False
57125444201,208.37,1.0,400.0,161.21,184.89,4.26,19.26,20,19,8,False
57125444202,242.8,2.0,1307.0,337.74,224.15,5.3,13.35,20,5,14,False
57125444301,198.94,12.0,388.0,102.74,177.44,2.44,19.06,18,17,7,False
57125444302,165.0,1.0,308.0,114.21,145.43,3.14,16.43,14,0,6,False
57125444401,191.81,7.0,565.0,182.59,172.06,2.62,17.0,19,14,11,False
57125444402,200.55,8.0,676.0,207.42,184.27,3.73,12.18,22,19,12,False
57125444501,239.29,17.0,605.0,142.73,210.95,3.67,24.67,22,4,16,False
57125444502,228.14,2.0,477.0,119.64,200.67,3.05,24.29,13,0,17,False
57125444601,211.05,1.0,677.0,188.35,190.25,2.4,18.45,14,1,12,False
57125444602,253.15,4.0,1249.0,259.54,228.0,5.3,19.85,15,5,14,False
57125444801,299.71,2.0,456.0,148.88,268.1,2.62,29.05,21,23,16,False
57125444802,348.9,9.0,750.0,158.8,316.95,3.8,28.1,19,23,16,False
57125450901,100.25,9.0,462.0,162.08,86.5,1.83,11.67,19,7,18,False
57125450902,203.75,13.0,510.0,198.86,187.38,1.25,14.75,17,15,20,False
57125452001,402.62,54.0,848.0,217.0,334.5,13.67,54.42,10,2,18,False
57125452002,443.04,57.0,795.0,222.97,378.92,11.92,52.04,10,2,6,False
57125452501,195.67,30.0,335.0,87.12,161.71,5.79,28.17,9,2,16,False
57125452502,281.96,33.0,520.0,160.69,244.38,5.62,32.0,9,2,17,False
57125452601,205.79,27.0,395.0,100.2,178.12,3.96,23.83,20,1,7,False
57125452602,187.71,10.0,314.0,97.1,159.0,4.0,24.83,21,2,16,False
57125452701,234.83,14.0,457.0,121.85,204.79,4.38,25.83,9,2,16,False
57125452702,223.75,54.0,356.0,91.31,192.96,4.38,26.46,21,1,4,False
57125452801,228.5,13.0,522.0,119.93,196.5,5.04,26.92,4,1,6,False
57125452802,178.67,45.0,379.0,81.85,149.75,3.67,25.42,5,3,8,False
57125452901,226.62,28.0,498.0,124.9,192.42,4.04,30.08,21,3,8,False
57125452902,256.04,26.0,515.0,137.71,220.21,4.67,31.17,10,2,6,False
57125453101,252.58,28.0,571.0,120.17,214.33,6.33,31.83,22,3,7,False
57125453102,270.92,33.0,517.0,137.93,231.08,5.67,34.17,11,2,16,False
57125453201,216.71,24.0,385.0,110.84,190.96,3.75,22.21,5,1,6,False
57125453202,232.21,52.0,402.0,99.64,204.08,4.17,23.83,21,3,6,False
57125454301,175.17,22.0,310.0,95.65,153.42,3.88,17.88,11,0,7,False
57125454302,162.96,18.0,269.0,77.49,137.17,3.58,22.33,13,1,6,False
57125459201,207.04,14.0,368.0,107.31,174.58,5.25,27.33,3,0,5,False
57125459202,226.04,11.0,376.0,104.02,192.5,5.21,28.29,4,0,6,False
57125459301,197.75,9.0,456.0,104.46,167.21,2.12,28.33,11,3,15,False
57125459302,235.0,29.0,483.0,100.69,202.18,3.09,29.77,12,0,21,False
57125459401,208.13,7.0,360.0,126.88,179.65,2.43,26.09,12,2,10,False
57125459402,177.05,2.0,383.0,103.64,145.48,2.71,28.81,13,1,8,False
57125459501,267.64,8.0,940.0,192.68,235.41,2.14,29.95,20,2,5,False
57125459502,256.29,8.0,449.0,116.75,226.14,2.9,27.24,6,2,8,False
57125460201,534.92,75.0,1254.0,308.3,420.5,37.88,76.62,19,4,7,False
57125460202,602.58,123.0,1434.0,353.46,477.83,38.58,86.17,7,2,18,False
57125460301,219.96,140.0,434.0,79.28,165.75,4.0,50.38,4,9,7,False
57125460401,379.21,127.0,651.0,143.97,277.54,16.83,84.67,7,1,18,False
57125460701,367.08,42.0,665.0,183.3,290.54,26.29,50.21,20,3,7,False
57125460702,311.42,62.0,610.0,151.64,238.58,22.0,50.92,13,2,6,False
57125461101,282.67,42.0,422.0,113.16,230.88,10.88,40.92,11,3,18,False
57125461201,220.58,48.0,564.0,137.04,162.67,3.71,54.12,19,2,16,False
57125461301,341.25,28.0,835.0,205.73,258.54,6.92,75.83,10,2,18,False
57125461501,184.0,24.0,347.0,94.14,145.75,3.92,34.29,13,3,8,False
57125461601,376.83,124.0,540.0,137.22,280.88,17.25,78.79,7,1,14,False
57125461701,278.29,35.0,485.0,152.42,226.58,2.67,48.92,20,0,6,False
57125461801,438.08,33.0,1128.0,288.0,291.5,13.71,132.88,12,2,17,False
57125461901,412.58,33.0,944.0,247.14,266.0,14.67,131.96,6,2,18,False
57125462001,284.75,47.0,543.0,138.8,200.92,10.96,73.0,20,2,7,False
57125462101,292.0,40.0,668.0,153.42,215.71,9.83,66.5,15,2,7,False
57125462301,871.29,155.0,1667.0,461.74,702.96,13.71,154.88,5,1,17,False
57125462302,854.21,131.0,1602.0,437.73,664.83,17.21,172.21,19,1,6,False
57125462401,189.96,3.0,554.0,126.5,146.79,3.17,39.88,5,3,16,False
57125462402,208.33,7.0,545.0,133.56,172.46,3.67,32.33,9,3,6,False
57125462701,208.67,2.0,438.0,127.62,167.42,3.04,38.25,12,3,15,False
57125462702,203.96,7.0,479.0,123.76,168.62,2.92,32.38,14,3,16,False
57125462901,188.17,2.0,349.0,99.78,142.42,2.58,43.08,12,2,7,False
57125462902,199.42,7.0,412.0,96.9,158.38,2.67,38.42,15,3,17,False
57125463101,178.21,2.0,525.0,114.99,135.96,2.71,39.46,22,2,17,False
57125463102,197.21,7.0,470.0,119.14,154.04,2.62,40.5,18,3,17,False
57125463301,188.78,10.0,386.0,93.99,155.09,3.35,30.3,9,2,6,False
57125463302,187.33,5.0,405.0,97.48,154.71,3.04,29.46,14,2,7,False
57125463401,171.78,14.0,381.0,81.47,138.35,4.39,28.96,11,1,7,False
57125463402,159.7,7.0,386.0,88.54,127.09,3.65,28.91,17,3,8,False
57125463601,227.08,43.0,353.0,87.91,177.42,15.58,34.25,14,3,7,False
57125463602,242.0,46.0,417.0,91.12,193.04,15.62,33.42,11,1,6,False
57125463801,168.38,7.0,456.0,105.93,133.04,3.17,32.17,14,1,16,False
57125463802,206.83,30.0,531.0,131.14,169.09,3.83,33.91,12,23,17,False
57125464001,185.38,7.0,478.0,129.6,147.17,3.21,35.0,11,1,16,False
57125464002,168.52,22.0,274.0,77.22,129.96,3.52,35.04,10,2,5,False
57125464101,179.0,19.0,280.0,80.97,141.83,14.67,22.58,12,1,16,False
57125464102,204.0,48.0,376.0,91.34,160.54,15.08,28.17,14,0,6,False
57125464201,237.71,60.0,345.0,91.12,188.5,15.04,34.21,14,3,6,False
57125464202,220.88,21.0,380.0,98.83,178.5,14.58,27.88,18,1,4,False
57125464301,211.74,1.0,485.0,139.6,180.96,2.87,27.83,11,3,17,False
57125464302,186.71,7.0,447.0,112.96,156.5,3.08,26.96,8,3,7,False
57125464401,189.29,5.0,491.0,112.72,151.29,3.71,34.54,11,2,18,False
57125464402,194.39,3.0,360.0,101.59,157.3,3.43,33.61,20,0,21,False
57125465101,190.33,7.0,465.0,106.23,154.71,3.0,32.83,4,3,10,False
57125465102,191.75,8.0,545.0,139.86,150.54,2.62,38.54,15,2,17,False
57125465201,214.13,3.0,505.0,125.06,165.57,3.0,45.52,6,3,17,False
57125465202,170.33,12.0,371.0,90.71,130.75,2.46,37.04,12,3,16,False
57125465301,169.54,16.0,313.0,82.54,131.29,3.17,35.17,12,2,7,False
57125465302,181.83,16.0,368.0,89.73,143.21,2.83,35.92,11,0,4,False
57125465401,174.38,20.0,389.0,99.3,141.83,3.08,29.42,12,0,4,False
57125465402,177.25,25.0,518.0,110.94,141.83,3.42,32.04,21,2,7,False
57125465601,123.32,2.0,289.0,120.38,105.0,1.58,16.74,17,16,15,False
57125465602,199.11,1.0,645.0,153.01,178.78,1.5,18.78,9,3,13,False
57125465801,193.33,1.0,428.0,147.15,172.33,1.71,19.1,21,0,15,False
57125465802,194.16,7.0,615.0,187.79,175.79,1.68,16.58,13,1,12,False
57125466301,166.65,7.0,574.0,139.66,147.1,1.7,17.85,12,0,14,False
57125466302,209.5,2.0,349.0,92.03,181.95,2.5,25.0,21,23,18,False
57125466401,173.82,1.0,484.0,143.72,152.71,2.76,18.24,14,1,18,False
57125466402,205.26,7.0,404.0,124.97,176.16,3.05,26.05,23,0,6,False
57125466501,169.96,23.0,331.0,81.15,140.83,2.62,26.38,11,2,5,False
57125466502,174.12,15.0,355.0,95.78,143.29,2.75,28.08,12,0,4,False
57125466601,181.42,21.0,374.0,89.31,144.12,3.42,33.83,14,0,4,False
57125466602,164.38,19.0,286.0,79.2,125.79,4.38,34.38,6,2,17,False
57125466801,198.95,10.0,281.0,72.2,163.24,3.29,32.57,18,2,7,False
57125466802,166.91,1.0,335.0,100.82,131.45,3.18,32.23,18,0,21,False
57125467001,207.46,1.0,331.0,87.96,181.33,2.38,23.71,12,3,18,False
57125467002,194.23,0.0,618.0,135.0,167.09,2.36,24.68,12,0,9,False
57125467201,219.22,2.0,330.0,91.83,188.48,2.57,28.13,11,3,18,False
57125467202,185.55,35.0,322.0,78.23,157.45,2.68,25.27,13,22,21,False
57125467401,256.22,6.0,459.0,141.92,227.83,2.48,25.74,23,2,6,False
57125467402,241.54,10.0,385.0,119.28,215.58,2.42,23.67,5,2,7,False
57125467501,200.52,6.0,315.0,87.77,170.96,2.22,27.39,16,1,3,False
57125467502,177.55,8.0,285.0,85.88,150.95,2.4,24.1,18,23,19,False
57125467601,199.52,6.0,405.0,101.03,174.48,2.09,22.87,17,1,21,False
57125467602,213.68,14.0,827.0,199.18,187.79,3.37,22.42,17,6,11,False
57125468001,206.04,60.0,417.0,107.75,159.33,3.0,43.5,4,1,15,False
57125468002,178.25,7.0,378.0,93.67,132.88,3.08,42.54,9,2,16,False
57125468101,186.41,5.0,417.0,104.23,163.18,2.59,20.64,9,2,21,False
57125468102,134.33,2.0,416.0,122.6,118.38,1.81,14.14,13,5,0,False
57125468201,218.18,7.0,469.0,103.52,191.82,2.0,24.32,20,0,21,False
57125468202,222.04,5.0,416.0,103.28,195.83,2.43,23.91,19,2,21,False
57125468301,184.95,11.0,423.0,123.53,161.4,2.5,20.95,17,23,11,False
57125468302,188.0,2.0,398.0,112.98,162.0,2.21,23.68,16,2,6,False
57125468401,108.94,7.0,247.0,98.4,95.44,1.44,12.19,23,7,20,False
57125468402,210.0,13.0,411.0,114.0,187.29,1.71,20.88,14,13,7,False
57125468501,206.5,3.0,383.0,106.75,153.67,3.5,49.33,4,2,6,False
57125468502,192.96,61.0,321.0,77.28,139.29,3.5,50.12,12,1,14,False
57125468601,220.12,45.0,438.0,113.44,183.71,2.79,33.58,13,2,11,False
57125468602,168.75,1.0,289.0,78.3,133.83,3.0,31.83,17,2,5,False
57125468801,203.83,9.0,312.0,62.47,169.65,2.61,31.65,17,0,22,False
57125468802,212.91,25.0,343.0,77.78,174.17,3.04,35.57,18,3,20,False
57125469001,201.17,2.0,596.0,130.58,170.17,2.13,28.83,19,0,18,False
57125469002,218.48,96.0,322.0,60.76,179.61,3.13,35.87,12,14,23,False
57125469201,268.52,1.0,699.0,159.29,242.43,2.35,23.78,19,0,18,False
57125469202,300.61,7.0,869.0,161.71,272.96,2.43,25.22,20,4,6,False
57125469301,213.71,44.0,334.0,71.22,168.21,2.54,42.96,12,1,21,False
57125469302,193.65,55.0,452.0,89.71,148.74,3.48,41.65,16,0,3,False
57125469501,291.09,25.0,451.0,124.34,259.3,2.57,29.22,9,0,3,False
57125469502,274.77,13.0,520.0,138.53,241.64,2.45,30.68,20,23,7,False
57125469601,203.58,1.0,286.0,75.4,162.21,2.38,39.12,19,3,6,False
57125469602,210.35,57.0,463.0,88.04,166.83,3.39,40.3,4,1,3,False
57125469701,142.94,7.0,267.0,86.86,119.35,2.65,21.0,12,18,19,False
57125469702,143.76,7.0,277.0,88.76,121.06,2.24,20.41,22,7,14,False
57125469801,165.05,14.0,299.0,86.54,134.55,3.0,27.4,20,8,7,False
57125469802,210.48,6.0,469.0,111.89,176.7,2.65,31.04,19,0,16,False
57125470001,218.71,56.0,381.0,97.22,163.25,3.88,51.83,11,3,8,False
57125470101,904.54,123.0,1612.0,459.71,719.96,21.29,163.38,19,1,17,True
57125470102,893.21,187.0,1566.0,442.63,701.71,22.08,169.46,5,1,7,False
57125470201,876.08,176.0,1520.0,434.74,686.04,21.33,168.83,5,1,7,False
57125470202,887.88,122.0,1538.0,443.57,703.71,20.12,163.92,19,1,17,False
57125471001,340.83,77.0,884.0,212.63,286.83,16.96,37.12,11,1,7,False
57125471002,348.67,46.0,716.0,165.75,302.17,17.5,29.17,14,1,5,False
57125471501,203.83,31.0,364.0,103.68,173.54,4.17,26.21,13,2,8,False
57125471502,216.08,28.0,446.0,125.53,186.75,5.42,23.92,9,0,16,False
57125471601,213.83,31.0,392.0,95.09,185.0,5.62,23.33,5,2,6,False
57125471602,274.54,31.0,481.0,135.04,234.21,6.04,34.38,4,2,7,False
57125471901,169.17,13.0,429.0,100.15,138.57,2.0,28.87,12,1,18,False
57125471902,166.55,1.0,472.0,112.0,134.59,1.68,30.09,10,2,6,False
57125472101,164.0,16.0,356.0,87.05,125.54,3.12,35.21,18,2,6,False
57125472102,155.04,22.0,386.0,86.07,122.0,3.58,29.54,19,2,4,False
57125472301,160.0,16.0,339.0,88.28,124.71,2.75,32.29,12,2,6,False
57125472302,151.71,13.0,384.0,85.28,123.38,2.92,25.29,10,2,4,False
57125472401,822.29,127.0,1310.0,426.53,713.04,38.62,70.58,19,3,16,False
57125472402,872.0,93.0,1493.0,452.33,744.5,43.75,83.79,6,2,17,False
57125472501,873.0,125.0,1587.0,449.48,751.67,41.71,79.62,20,1,7,False
57125472502,822.04,139.0,1319.0,399.17,702.88,39.12,80.0,19,2,7,False
57125472701,815.25,135.0,1324.0,400.65,700.62,38.42,76.38,19,2,7,False
57125472702,862.92,144.0,1505.0,436.56,737.04,42.38,83.54,5,1,7,False
57125472901,183.58,22.0,318.0,81.47,154.92,3.04,25.42,13,2,8,False
57125472902,186.17,48.0,415.0,90.06,157.25,3.71,25.29,6,0,5,False
57125473001,175.04,53.0,425.0,85.67,145.0,4.0,25.67,10,0,5,False
57125473002,188.62,13.0,353.0,89.78,156.5,4.33,27.96,14,2,18,False
57125473101,175.17,12.0,311.0,83.32,147.75,3.17,24.17,10,2,5,False
57125473102,157.38,34.0,337.0,65.64,131.08,3.79,22.58,6,0,7,False
57125473301,236.58,27.0,681.0,139.03,195.04,14.38,27.12,13,2,5,False
57125473302,218.92,11.0,400.0,114.79,183.58,12.96,22.46,10,0,7,False
57125473401,223.96,35.0,520.0,129.77,190.88,13.0,20.0,11,1,7,False
57125473402,239.08,48.0,598.0,138.71,200.62,13.88,24.79,4,2,7,False
57125473701,896.88,154.0,1720.0,481.05,702.17,17.79,176.96,20,1,17,False
57125473702,875.96,123.0,1596.0,454.05,693.21,16.67,166.17,19,1,7,False
57125473801,363.96,38.0,838.0,194.25,272.58,25.88,65.42,20,2,5,False
57125473802,333.62,74.0,507.0,137.49,239.08,28.75,65.83,4,1,7,False
57125474001,517.96,60.0,1244.0,297.79,405.71,35.54,76.67,19,4,7,False
57125474002,637.17,151.0,1370.0,320.45,512.46,35.25,89.46,12,1,17,False
57125474301,644.5,137.0,1312.0,330.97,519.33,39.25,85.83,20,1,17,False
57125474302,550.71,74.0,1226.0,295.4,431.67,37.54,81.67,20,4,7,False
57125475001,618.42,103.0,1319.0,332.44,498.83,38.92,80.62,10,2,17,False
57125475002,545.21,96.0,1185.0,292.03,426.38,37.54,81.42,20,1,7,False
57125475101,609.0,79.0,1174.0,297.95,490.33,38.79,79.88,10,3,7,False
57125475102,767.21,124.0,1434.0,398.51,636.42,46.04,84.71,20,2,17,False
57125475201,584.67,77.0,1146.0,285.26,469.79,42.25,72.75,19,3,7,False
57125475202,752.42,105.0,1465.0,400.23,635.38,43.92,73.17,20,2,17,False
57125475301,786.79,117.0,1498.0,416.66,651.83,49.0,85.96,20,2,17,False
57125475302,596.96,70.0,1117.0,295.28,479.38,44.12,73.5,10,3,7,False
57125475401,393.0,55.0,819.0,198.91,328.58,14.33,50.0,19,3,18,False
57125475402,388.83,42.0,659.0,197.43,321.38,13.79,53.71,20,2,16,False
57125475501,393.58,33.0,647.0,171.6,322.38,14.17,57.0,20,3,16,False
57125475502,387.25,70.0,712.0,178.93,321.29,15.04,51.0,13,3,18,False
57125475601,778.67,103.0,1490.0,403.84,658.75,40.08,80.08,5,2,7,False
57125475602,713.17,129.0,1413.0,349.21,600.12,36.71,76.5,20,3,7,False
57125475701,812.21,135.0,1352.0,398.43,685.38,42.12,84.62,19,2,7,False
57125475702,892.33,146.0,1496.0,453.91,757.21,43.29,91.83,5,1,17,False
57125475801,240.88,28.0,425.0,123.42,207.96,5.67,27.21,20,0,5,False
57125475802,263.96,21.0,470.0,120.27,227.88,5.71,30.33,11,3,6,False
57125476101,237.96,28.0,448.0,116.44,203.62,5.17,29.08,12,3,17,False
57125476102,265.96,37.0,572.0,150.81,230.08,4.92,30.92,4,0,7,False
57125476201,264.29,77.0,557.0,118.39,223.83,5.46,35.08,10,2,7,False
57125476202,215.58,45.0,376.0,89.65,183.08,4.25,28.12,14,1,18,False
57125476501,415.71,64.0,823.0,231.74,363.04,12.5,40.21,14,3,16,False
57125476502,412.96,53.0,825.0,202.23,347.0,13.0,53.04,20,2,18,False
57125476601,383.79,26.0,819.0,230.37,323.92,12.25,47.67,10,2,18,False
57125476602,409.79,27.0,866.0,246.21,360.88,10.33,38.62,20,2,7,False
57125476701,407.33,17.0,812.0,235.47,358.83,10.54,37.96,20,2,16,False
57125476702,392.92,27.0,821.0,230.78,331.21,12.71,48.83,20,2,18,False
57125476801,147.46,22.0,405.0,103.72,127.04,2.25,18.17,10,2,6,False
57125476802,129.29,2.0,424.0,98.75,108.08,2.62,18.83,9,2,7,False
57125477201,148.08,7.0,340.0,84.98,124.83,2.71,20.38,19,3,5,False
57125477202,133.5,7.0,290.0,79.92,114.08,2.25,17.08,19,2,23,False
57125477601,387.25,31.0,954.0,204.4,301.0,25.79,60.62,18,1,7,False
57125477602,356.88,63.0,866.0,202.05,270.38,25.25,61.12,10,0,5,False
57125477701,311.67,35.0,645.0,160.54,228.42,25.25,57.88,4,2,5,False
