gid,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop,outlier_flag
다사690383,40.0,25.0,39.0,41.0,31.0,41.0,47.0,46.0,51.0,73.0,45.0,39.0,8.0,18.0,0.0,0.0,0.0,0.0,True
다사690384,50.0,46.0,50.0,47.0,44.0,43.0,65.0,70.0,68.0,89.0,36.0,39.0,10.0,9.0,0.0,0.0,0.0,0.0,True
다사690385,16.0,15.0,27.0,24.0,22.0,25.0,22.0,30.0,37.0,38.0,15.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사690390,38.0,33.0,65.0,50.0,23.0,28.0,45.0,51.0,49.0,47.0,18.0,13.0,0.0,9.0,0.0,0.0,0.0,0.0,False
다사690391,63.0,80.0,146.0,126.0,62.0,65.0,83.0,108.0,85.0,91.0,29.0,31.0,8.0,14.0,0.0,0.0,0.0,0.0,True
다사690392,0.0,0.0,0.0,0.0,8.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사690393,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사690407,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사690408,0.0,0.0,0.0,0.0,10.0,15.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사690410,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사690411,0.0,14.0,9.0,15.0,17.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691316,6.0,0.0,11.0,13.0,21.0,15.0,9.0,9.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691321,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691322,8.0,20.0,29.0,29.0,19.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691341,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691344,9.0,6.0,11.0,9.0,0.0,7.0,11.0,16.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691349,21.0,21.0,19.0,12.0,25.0,21.0,32.0,55.0,65.0,57.0,32.0,41.0,8.0,28.0,0.0,7.0,0.0,0.0,True
다사691350,0.0,0.0,6.0,0.0,0.0,0.0,17.0,18.0,13.0,22.0,8.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,False
다사691351,0.0,6.0,0.0,7.0,10.0,8.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사691352,12.0,11.0,35.0,22.0,20.0,13.0,13.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691353,6.0,0.0,9.0,0.0,7.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691354,8.0,6.0,12.0,11.0,14.0,10.0,8.0,13.0,8.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691365,7.0,12.0,19.0,14.0,14.0,8.0,13.0,17.0,18.0,17.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691366,49.0,43.0,42.0,53.0,64.0,75.0,74.0,79.0,69.0,66.0,35.0,37.0,15.0,18.0,0.0,0.0,0.0,0.0,True
다사691367,8.0,11.0,7.0,9.0,20.0,16.0,22.0,15.0,16.0,20.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691368,6.0,6.0,0.0,7.0,6.0,8.0,12.0,8.0,11.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691369,0.0,0.0,9.0,6.0,12.0,8.0,12.0,14.0,0.0,12.0,10.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사691371,35.0,29.0,39.0,42.0,63.0,63.0,50.0,62.0,77.0,75.0,22.0,27.0,10.0,16.0,0.0,0.0,0.0,0.0,True
다사691377,0.0,8.0,31.0,29.0,23.0,19.0,15.0,11.0,7.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691379,0.0,0.0,23.0,22.0,20.0,18.0,13.0,13.0,10.0,12.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691382,26.0,8.0,14.0,13.0,20.0,21.0,23.0,34.0,27.0,32.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691383,50.0,39.0,50.0,54.0,42.0,47.0,53.0,72.0,72.0,79.0,44.0,53.0,17.0,18.0,0.0,7.0,0.0,0.0,True
다사691384,16.0,21.0,14.0,13.0,24.0,31.0,21.0,26.0,40.0,35.0,16.0,22.0,9.0,9.0,0.0,0.0,0.0,0.0,False
다사691389,47.0,40.0,96.0,101.0,72.0,71.0,54.0,70.0,48.0,52.0,32.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,True
다사691408,14.0,10.0,19.0,16.0,32.0,36.0,18.0,25.0,31.0,30.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691411,23.0,20.0,27.0,38.0,59.0,66.0,45.0,55.0,49.0,55.0,32.0,29.0,9.0,12.0,0.0,0.0,0.0,0.0,False
다사691414,23.0,26.0,21.0,27.0,58.0,70.0,51.0,45.0,30.0,31.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691415,31.0,26.0,21.0,30.0,48.0,55.0,43.0,39.0,31.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사691416,25.0,24.0,16.0,24.0,53.0,57.0,43.0,44.0,20.0,18.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692351,16.0,17.0,54.0,28.0,32.0,28.0,30.0,18.0,23.0,22.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692352,22.0,13.0,22.0,11.0,12.0,16.0,14.0,20.0,24.0,27.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692353,0.0,6.0,9.0,14.0,19.0,17.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692365,35.0,18.0,31.0,37.0,21.0,23.0,30.0,41.0,59.0,64.0,19.0,14.0,6.0,8.0,0.0,0.0,0.0,0.0,True
다사692366,39.0,27.0,50.0,43.0,44.0,43.0,56.0,62.0,74.0,74.0,26.0,41.0,8.0,13.0,0.0,0.0,0.0,0.0,True
다사692367,60.0,59.0,63.0,71.0,72.0,75.0,72.0,94.0,107.0,113.0,48.0,49.0,17.0,21.0,0.0,0.0,0.0,0.0,True
다사692368,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692369,12.0,9.0,13.0,9.0,16.0,15.0,14.0,16.0,15.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692370,21.0,14.0,21.0,27.0,20.0,18.0,18.0,22.0,27.0,29.0,11.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,False
다사692380,21.0,24.0,51.0,57.0,51.0,34.0,31.0,35.0,24.0,28.0,10.0,15.0,8.0,8.0,0.0,0.0,0.0,0.0,False
다사692382,15.0,14.0,13.0,13.0,20.0,22.0,23.0,24.0,17.0,22.0,8.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사692383,30.0,22.0,26.0,26.0,40.0,32.0,52.0,47.0,42.0,33.0,24.0,18.0,14.0,14.0,0.0,0.0,0.0,0.0,False
다사692384,45.0,28.0,58.0,57.0,47.0,47.0,58.0,61.0,60.0,81.0,34.0,47.0,18.0,26.0,0.0,0.0,0.0,0.0,True
다사692385,18.0,22.0,35.0,21.0,25.0,35.0,38.0,38.0,32.0,37.0,21.0,27.0,6.0,14.0,0.0,0.0,0.0,0.0,False
다사692388,20.0,20.0,29.0,29.0,39.0,41.0,28.0,34.0,16.0,18.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692389,21.0,13.0,60.0,66.0,47.0,39.0,33.0,36.0,16.0,19.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692390,11.0,9.0,70.0,62.0,30.0,29.0,13.0,18.0,12.0,20.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692391,12.0,8.0,19.0,16.0,16.0,12.0,13.0,16.0,22.0,30.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692396,14.0,17.0,11.0,15.0,18.0,20.0,25.0,20.0,17.0,22.0,12.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,False
다사692408,8.0,8.0,9.0,14.0,19.0,28.0,18.0,17.0,16.0,18.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692409,9.0,6.0,7.0,11.0,26.0,26.0,12.0,11.0,11.0,16.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692411,16.0,11.0,11.0,14.0,40.0,45.0,29.0,30.0,16.0,26.0,20.0,23.0,6.0,7.0,0.0,0.0,0.0,0.0,False
다사692412,12.0,20.0,11.0,7.0,18.0,25.0,30.0,24.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692413,21.0,17.0,21.0,21.0,59.0,68.0,56.0,42.0,29.0,28.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692414,58.0,57.0,56.0,58.0,118.0,129.0,99.0,106.0,81.0,75.0,34.0,29.0,7.0,7.0,0.0,0.0,0.0,0.0,True
다사692415,11.0,17.0,16.0,12.0,32.0,39.0,28.0,20.0,19.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사692416,9.0,0.0,6.0,10.0,22.0,23.0,9.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693341,10.0,7.0,26.0,15.0,10.0,13.0,18.0,16.0,23.0,22.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693349,8.0,0.0,0.0,7.0,15.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693350,6.0,0.0,6.0,10.0,17.0,17.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693351,8.0,6.0,8.0,12.0,18.0,19.0,12.0,14.0,0.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693352,0.0,11.0,7.0,7.0,10.0,10.0,13.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693366,17.0,6.0,21.0,12.0,22.0,23.0,19.0,24.0,25.0,24.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693369,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693381,9.0,16.0,22.0,16.0,20.0,13.0,33.0,20.0,35.0,32.0,18.0,31.0,7.0,15.0,0.0,0.0,0.0,0.0,False
다사693382,0.0,0.0,10.0,0.0,8.0,0.0,16.0,6.0,30.0,11.0,11.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사693389,7.0,0.0,7.0,0.0,9.0,6.0,7.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693391,7.0,0.0,0.0,0.0,6.0,0.0,7.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693396,30.0,34.0,39.0,27.0,51.0,47.0,55.0,48.0,44.0,60.0,40.0,44.0,14.0,22.0,0.0,0.0,0.0,0.0,True
다사693397,27.0,22.0,20.0,21.0,27.0,19.0,33.0,40.0,34.0,37.0,25.0,26.0,9.0,17.0,0.0,0.0,0.0,0.0,False
다사693407,0.0,0.0,7.0,0.0,11.0,13.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693408,0.0,0.0,7.0,11.0,21.0,18.0,9.0,7.0,9.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693411,11.0,8.0,13.0,17.0,19.0,19.0,13.0,17.0,22.0,31.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693412,13.0,6.0,21.0,17.0,33.0,39.0,15.0,25.0,23.0,28.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693413,14.0,13.0,0.0,9.0,22.0,36.0,28.0,24.0,12.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693414,27.0,29.0,21.0,24.0,47.0,54.0,39.0,38.0,25.0,20.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사693415,38.0,43.0,19.0,38.0,78.0,87.0,76.0,66.0,48.0,43.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사693416,18.0,17.0,24.0,23.0,51.0,48.0,32.0,43.0,30.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694339,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694341,17.0,20.0,54.0,56.0,48.0,40.0,27.0,38.0,47.0,53.0,24.0,30.0,11.0,15.0,0.0,0.0,0.0,0.0,False
다사694349,10.0,0.0,0.0,6.0,23.0,29.0,17.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694350,0.0,8.0,0.0,10.0,12.0,8.0,12.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694351,18.0,13.0,22.0,19.0,34.0,31.0,22.0,32.0,34.0,33.0,13.0,22.0,10.0,14.0,0.0,0.0,0.0,0.0,False
다사694352,7.0,6.0,7.0,6.0,13.0,14.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694372,28.0,16.0,38.0,37.0,30.0,30.0,35.0,34.0,33.0,33.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694380,13.0,11.0,14.0,13.0,14.0,12.0,23.0,13.0,47.0,39.0,36.0,27.0,7.0,15.0,0.0,0.0,0.0,0.0,False
다사694381,24.0,15.0,21.0,10.0,25.0,16.0,35.0,26.0,50.0,42.0,25.0,27.0,9.0,8.0,0.0,0.0,0.0,0.0,False
다사694382,12.0,0.0,12.0,6.0,21.0,16.0,42.0,17.0,41.0,28.0,16.0,22.0,6.0,8.0,0.0,0.0,0.0,0.0,False
다사694383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694387,15.0,11.0,12.0,12.0,18.0,20.0,22.0,18.0,15.0,17.0,13.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,False
다사694388,0.0,0.0,7.0,0.0,0.0,7.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694390,9.0,13.0,11.0,17.0,15.0,10.0,9.0,17.0,11.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694396,42.0,42.0,52.0,57.0,52.0,45.0,64.0,55.0,61.0,67.0,36.0,45.0,18.0,30.0,0.0,0.0,0.0,0.0,True
다사694397,47.0,47.0,78.0,39.0,58.0,46.0,89.0,73.0,78.0,95.0,49.0,67.0,27.0,40.0,0.0,0.0,0.0,0.0,True
다사694398,39.0,29.0,26.0,29.0,47.0,38.0,52.0,56.0,41.0,46.0,28.0,20.0,6.0,13.0,0.0,0.0,0.0,0.0,False
다사694399,14.0,13.0,17.0,15.0,26.0,19.0,23.0,19.0,20.0,21.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694400,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694411,12.0,11.0,20.0,27.0,29.0,35.0,30.0,26.0,42.0,47.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694412,18.0,18.0,19.0,38.0,55.0,52.0,44.0,38.0,28.0,38.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사694413,8.0,13.0,10.0,11.0,15.0,17.0,17.0,20.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695322,0.0,0.0,9.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695339,12.0,9.0,14.0,0.0,13.0,6.0,15.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695351,38.0,21.0,10.0,11.0,8.0,22.0,48.0,57.0,33.0,42.0,19.0,27.0,11.0,10.0,0.0,0.0,0.0,0.0,False
다사695352,21.0,26.0,20.0,18.0,26.0,25.0,30.0,43.0,33.0,32.0,18.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사695353,22.0,26.0,18.0,28.0,44.0,52.0,37.0,49.0,27.0,31.0,20.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,False
다사695369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695370,23.0,17.0,19.0,23.0,11.0,18.0,29.0,33.0,41.0,35.0,14.0,15.0,6.0,6.0,0.0,0.0,0.0,0.0,False
다사695371,56.0,56.0,72.0,60.0,49.0,55.0,74.0,89.0,95.0,111.0,40.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,True
다사695372,16.0,12.0,28.0,25.0,26.0,21.0,27.0,26.0,20.0,29.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695380,0.0,0.0,10.0,0.0,14.0,7.0,23.0,9.0,16.0,10.0,6.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사695381,19.0,15.0,31.0,26.0,44.0,29.0,47.0,44.0,57.0,52.0,28.0,36.0,0.0,25.0,0.0,0.0,0.0,0.0,True
다사695382,28.0,16.0,28.0,17.0,35.0,34.0,68.0,43.0,63.0,39.0,26.0,33.0,15.0,16.0,0.0,0.0,0.0,0.0,True
다사695383,9.0,0.0,10.0,8.0,18.0,12.0,38.0,0.0,43.0,27.0,19.0,23.0,6.0,6.0,0.0,0.0,0.0,0.0,False
다사695386,9.0,11.0,34.0,30.0,19.0,18.0,17.0,20.0,23.0,39.0,17.0,17.0,8.0,15.0,0.0,0.0,0.0,0.0,False
다사695387,23.0,24.0,33.0,37.0,33.0,24.0,36.0,44.0,36.0,48.0,34.0,34.0,11.0,17.0,0.0,0.0,0.0,0.0,False
다사695388,18.0,18.0,13.0,11.0,10.0,15.0,26.0,29.0,24.0,29.0,11.0,27.0,8.0,10.0,0.0,0.0,0.0,0.0,False
다사695389,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695390,26.0,27.0,25.0,38.0,12.0,14.0,24.0,29.0,17.0,14.0,12.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사695391,53.0,71.0,106.0,91.0,99.0,87.0,89.0,98.0,108.0,122.0,56.0,55.0,9.0,17.0,0.0,0.0,0.0,0.0,True
다사695397,8.0,9.0,13.0,7.0,10.0,12.0,17.0,16.0,11.0,15.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695399,17.0,24.0,23.0,16.0,15.0,22.0,30.0,24.0,24.0,22.0,12.0,14.0,8.0,10.0,0.0,0.0,0.0,0.0,False
다사695400,6.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695411,11.0,11.0,18.0,10.0,8.0,8.0,10.0,21.0,27.0,31.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사695412,31.0,23.0,38.0,37.0,43.0,51.0,49.0,51.0,52.0,68.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사695413,16.0,21.0,16.0,31.0,38.0,37.0,27.0,33.0,31.0,47.0,32.0,23.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사696349,0.0,6.0,0.0,0.0,9.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696350,18.0,25.0,0.0,15.0,13.0,22.0,19.0,20.0,27.0,25.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사696351,11.0,13.0,0.0,0.0,0.0,11.0,17.0,18.0,16.0,24.0,10.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사696352,26.0,20.0,20.0,24.0,52.0,60.0,50.0,35.0,32.0,24.0,15.0,22.0,6.0,9.0,0.0,0.0,0.0,0.0,False
다사696353,24.0,11.0,13.0,16.0,37.0,37.0,26.0,26.0,16.0,22.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696370,0.0,0.0,12.0,0.0,0.0,0.0,20.0,9.0,11.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696371,60.0,39.0,51.0,60.0,61.0,61.0,76.0,90.0,88.0,85.0,31.0,30.0,11.0,10.0,0.0,0.0,0.0,0.0,True
다사696379,16.0,9.0,15.0,9.0,15.0,10.0,13.0,18.0,21.0,21.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696380,35.0,24.0,37.0,21.0,33.0,25.0,51.0,44.0,52.0,47.0,39.0,44.0,12.0,14.0,0.0,0.0,0.0,0.0,True
다사696381,32.0,29.0,46.0,32.0,29.0,23.0,55.0,51.0,54.0,55.0,46.0,42.0,10.0,20.0,0.0,0.0,0.0,0.0,True
다사696382,20.0,19.0,10.0,19.0,18.0,15.0,11.0,20.0,20.0,21.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사696383,6.0,7.0,13.0,15.0,23.0,16.0,22.0,17.0,21.0,20.0,20.0,17.0,6.0,10.0,0.0,0.0,0.0,0.0,False
다사696384,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696386,8.0,11.0,22.0,11.0,11.0,7.0,14.0,15.0,22.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696387,14.0,14.0,30.0,26.0,26.0,28.0,18.0,22.0,40.0,47.0,22.0,31.0,0.0,10.0,0.0,0.0,0.0,0.0,False
다사696388,15.0,12.0,14.0,17.0,24.0,19.0,26.0,30.0,17.0,20.0,11.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,False
다사696389,30.0,38.0,48.0,60.0,57.0,55.0,49.0,55.0,35.0,36.0,15.0,24.0,6.0,14.0,0.0,0.0,0.0,0.0,False
다사696390,47.0,46.0,43.0,54.0,50.0,63.0,64.0,76.0,55.0,62.0,29.0,40.0,17.0,20.0,0.0,0.0,0.0,0.0,True
다사696391,28.0,18.0,14.0,11.0,18.0,24.0,23.0,29.0,22.0,19.0,10.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0,False
다사696392,52.0,54.0,46.0,47.0,75.0,77.0,81.0,81.0,64.0,59.0,19.0,25.0,10.0,11.0,0.0,0.0,0.0,0.0,True
다사696393,8.0,0.0,7.0,0.0,17.0,20.0,11.0,12.0,13.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696399,47.0,39.0,70.0,32.0,42.0,33.0,58.0,44.0,54.0,48.0,30.0,38.0,0.0,13.0,0.0,0.0,0.0,0.0,False
다사696400,8.0,0.0,8.0,0.0,0.0,0.0,7.0,10.0,6.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696401,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사696403,0.0,6.0,20.0,16.0,20.0,12.0,16.0,16.0,20.0,11.0,14.0,23.0,0.0,15.0,0.0,0.0,0.0,0.0,False
다사697341,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697349,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697351,6.0,9.0,0.0,10.0,17.0,19.0,20.0,19.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697352,16.0,12.0,13.0,12.0,26.0,27.0,16.0,16.0,13.0,18.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697373,6.0,0.0,9.0,7.0,0.0,8.0,0.0,7.0,10.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697374,0.0,7.0,0.0,6.0,8.0,0.0,6.0,6.0,13.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697377,7.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,26.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697378,0.0,0.0,0.0,0.0,9.0,0.0,8.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697379,8.0,11.0,11.0,0.0,14.0,11.0,33.0,13.0,24.0,23.0,15.0,18.0,7.0,9.0,0.0,0.0,0.0,0.0,False
다사697380,37.0,21.0,50.0,32.0,42.0,31.0,67.0,55.0,72.0,93.0,40.0,32.0,14.0,33.0,0.0,0.0,0.0,0.0,True
다사697381,37.0,37.0,34.0,38.0,40.0,49.0,44.0,47.0,42.0,42.0,17.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사697382,25.0,22.0,56.0,56.0,48.0,49.0,50.0,46.0,27.0,30.0,21.0,30.0,7.0,10.0,0.0,0.0,0.0,0.0,False
다사697383,15.0,15.0,15.0,17.0,21.0,24.0,19.0,20.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사697384,13.0,13.0,27.0,0.0,15.0,7.0,19.0,0.0,12.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
