v_link_id,road_rank,k_length,sido_id,sigungu_id,emd_id,sido_name,sigungu_name,emd_name,FRIN_CG
57137040402,107,0.026,31000,31240,31240650,경기도,화성시,동탄5동,5.58
202300243701,107,6.29,31000,31240,31240150,경기도,화성시,남양읍,38.69
47834179102,107,0.021,31000,31240,31240120,경기도,화성시,봉담읍,79.87
57264973601,107,0.055,31000,31022,31022570,경기도,성남시중원구,상대원1동,32.92
57136979202,107,0.087,31000,31240,31240700,경기도,화성시,동탄6동,53.25
47834492202,105,0.092,31000,31240,31240310,경기도,화성시,매송면,99.62
57150136701,107,0.031,31000,31023,31023770,경기도,성남시분당구,정자1동,72.25
47835974201,107,0.046,31000,31240,31240330,경기도,화성시,비봉면,11.95
57177276401,104,0.049,11000,11240,11240750,서울특별시,송파구,잠실4동,44.74
57134688001,107,0.038,31000,31240,31240610,경기도,화성시,동탄1동,17.76
57137160302,107,0.151,31000,31240,31240691,경기도,화성시,동탄7동,64.26
57167992401,104,0.036,11000,11240,11240660,서울특별시,송파구,가락1동,10.72
47714622201,107,0.015,31000,31240,31240390,경기도,화성시,장안면,61.66
47735181201,107,0.103,31000,31240,31240150,경기도,화성시,남양읍,87.2
47825202002,106,0.115,31000,31240,31240420,경기도,화성시,양감면,99.93
57155588001,105,0.024,31000,31023,31023680,경기도,성남시분당구,운중동,92.35
47835382501,107,0.145,31000,31240,31240120,경기도,화성시,봉담읍,73.9
57221690201,107,0.015,31000,31240,31240691,경기도,화성시,동탄7동,97.43
57137538002,107,0.027,31000,31240,31240691,경기도,화성시,동탄7동,69.69
47824471002,107,0.133,31000,31240,31240140,경기도,화성시,향남읍,85.13
57155880001,107,0.176,31000,31023,31023770,경기도,성남시분당구,정자1동,70.69
47714708001,106,0.022,31000,31240,31240130,경기도,화성시,우정읍,99.98
47724683402,107,1.453,31000,31240,31240380,경기도,화성시,팔탄면,12.89
57155511401,107,0.031,31000,31023,31023770,경기도,성남시분당구,정자1동,99.14
47825362101,107,0.101,31000,31240,31240380,경기도,화성시,팔탄면,81.95
57125435302,107,0.072,31000,31240,31240710,경기도,화성시,동탄8동,89.59
57266241001,104,0.114,11000,11240,11240650,서울특별시,송파구,가락본동,88.34
47735114602,107,0.075,31000,31240,31240150,경기도,화성시,남양읍,87.07
57261086302,107,0.129,31000,31021,31021560,경기도,성남시수정구,태평3동,60.69
92166865701,107,0.103,31000,31021,31021650,경기도,성남시수정구,고등동,34.04
57155648402,107,0.057,31000,31023,31023740,경기도,성남시분당구,삼평동,55.25
57254488801,105,0.053,31000,31023,31023510,경기도,성남시분당구,분당동,82.6
57156052201,107,0.305,31000,31021,31021660,경기도,성남시수정구,시흥동,63.27
202400186401,101,0.146,31000,31180,31180600,경기도,하남시,초이동,100.0
47735260401,106,0.156,31000,31240,31240150,경기도,화성시,남양읍,93.12
57156096901,107,0.026,31000,31021,31021660,경기도,성남시수정구,시흥동,72.99
57137947901,107,0.181,31000,31240,31240550,경기도,화성시,반월동,16.71
47734114001,107,0.189,31000,31240,31240350,경기도,화성시,마도면,77.81
57271033102,104,0.141,11000,11240,11240600,서울특별시,송파구,오금동,21.82
47836238401,107,0.149,31000,31240,31240120,경기도,화성시,봉담읍,25.88
57255230201,107,0.036,31000,31023,31023580,경기도,성남시분당구,서현1동,95.04
57136428602,107,0.083,31000,31240,31240520,경기도,화성시,진안동,7.09
57155328602,107,0.068,31000,31023,31023780,경기도,성남시분당구,정자동,94.38
57177292501,104,0.055,11000,11240,11240520,서울특별시,송파구,풍납2동,64.93
57254018201,107,0.08,31000,31023,31023510,경기도,성남시분당구,분당동,93.64
57134859601,107,0.132,31000,31240,31240610,경기도,화성시,동탄1동,41.27
57266225202,103,0.045,31000,31022,31022610,경기도,성남시중원구,도촌동,77.96
47834334902,106,0.402,31000,31240,31240330,경기도,화성시,비봉면,92.9
57254018402,107,0.1,31000,31023,31023510,경기도,성남시분당구,분당동,95.8
47734831802,106,0.027,31000,31240,31240330,경기도,화성시,비봉면,60.86
57264695201,107,0.055,31000,31021,31021520,경기도,성남시수정구,신흥2동,53.7
47735225501,107,0.33,31000,31240,31240150,경기도,화성시,남양읍,5.1
47714045602,107,0.064,31000,31240,31240390,경기도,화성시,장안면,42.86
57135144002,107,0.064,31000,31240,31240610,경기도,화성시,동탄1동,76.8
57138766201,103,0.058,31000,31240,31240570,경기도,화성시,화산동,71.81
57278195301,103,0.019,31000,31180,31180600,경기도,하남시,초이동,98.33
47734103201,103,0.079,31000,31240,31240150,경기도,화성시,남양읍,99.45
202400064001,107,0.06,31000,31240,31240350,경기도,화성시,마도면,81.58
57261007802,107,0.264,31000,31022,31022560,경기도,성남시중원구,은행2동,78.9
57136738002,107,0.116,31000,31240,31240650,경기도,화성시,동탄5동,93.2
57135279001,107,0.036,31000,31240,31240600,경기도,화성시,동탄2동,90.55
57276632601,107,0.077,31000,31180,31180630,경기도,하남시,미사2동,94.1
57267232201,104,0.023,11000,11240,11240810,서울특별시,송파구,장지동,41.79
47825219801,107,0.136,31000,31240,31240140,경기도,화성시,향남읍,27.29
47724126501,103,0.208,31000,31240,31240380,경기도,화성시,팔탄면,39.28
57266143401,107,0.172,31000,31021,31021680,경기도,성남시수정구,위례동,67.72
47835399201,105,0.594,31000,31240,31240310,경기도,화성시,매송면,3.42
57254852201,107,0.092,31000,31023,31023630,경기도,성남시분당구,야탑3동,96.71
57155831002,107,0.008,31000,31023,31023740,경기도,성남시분당구,삼평동,92.01
47825849701,107,0.039,31000,31240,31240140,경기도,화성시,향남읍,64.07
47845456102,107,0.937,31000,31240,31240310,경기도,화성시,매송면,6.93
57134805102,107,0.094,31000,31240,31240600,경기도,화성시,동탄2동,96.91
47735242702,107,0.015,31000,31240,31240150,경기도,화성시,남양읍,93.42
57156486801,107,0.329,31000,31023,31023680,경기도,성남시분당구,운중동,60.27
47824212201,107,0.04,31000,31240,31240380,경기도,화성시,팔탄면,71.62
47834051901,107,0.043,31000,31240,31240120,경기도,화성시,봉담읍,81.95
47634513402,107,0.168,31000,31240,31240360,경기도,화성시,송산면,38.76
47836227301,103,0.775,31000,31240,31240570,경기도,화성시,화산동,87.79
57264216401,107,0.142,31000,31022,31022510,경기도,성남시중원구,성남동,18.04
47835483301,107,0.007,31000,31240,31240120,경기도,화성시,봉담읍,31.78
57164856401,104,0.027,11000,11240,11240650,서울특별시,송파구,가락본동,86.11
57136768402,107,0.023,31000,31240,31240640,경기도,화성시,동탄4동,65.43
57276776202,107,0.027,31000,31180,31180600,경기도,하남시,초이동,96.75
57137784601,107,0.047,31000,31240,31240520,경기도,화성시,진안동,25.86
47735031201,107,0.175,31000,31240,31240150,경기도,화성시,남양읍,42.82
57171893701,104,0.326,11000,11240,11240790,서울특별시,송파구,잠실2동,12.6
57264683801,107,0.259,31000,31022,31022600,경기도,성남시중원구,하대원동,3.73
57164342901,104,0.546,11000,11240,11240630,서울특별시,송파구,석촌동,2.82
57135152101,103,0.046,31000,31240,31240520,경기도,화성시,진안동,95.85
57137812501,107,0.105,31000,31240,31240650,경기도,화성시,동탄5동,63.42
57271035202,103,0.162,31000,31180,31180510,경기도,하남시,천현동,99.95
47825849502,107,0.029,31000,31240,31240140,경기도,화성시,향남읍,77.49
57134916502,107,0.05,31000,31240,31240550,경기도,화성시,반월동,98.28
57177437401,104,0.035,11000,11240,11240800,서울특별시,송파구,잠실3동,28.68
57146194902,107,0.368,31000,31023,31023670,경기도,성남시분당구,구미동,72.09
92277288201,107,0.034,31000,31180,31180670,경기도,하남시,감일동,78.82
47824054302,106,0.103,31000,31240,31240380,경기도,화성시,팔탄면,98.25
47825091601,107,0.128,31000,31240,31240140,경기도,화성시,향남읍,23.13
47725490601,107,0.013,31000,31240,31240150,경기도,화성시,남양읍,90.62
47825379901,107,0.068,31000,31240,31240140,경기도,화성시,향남읍,91.89
57167638601,104,0.068,11000,11240,11240690,서울특별시,송파구,문정2동,53.06
57172111402,104,0.141,11000,11240,11240520,서울특별시,송파구,풍납2동,64.86
57166551302,104,0.05,11000,11240,11240690,서울특별시,송파구,문정2동,13.1
57125404601,107,0.068,31000,31240,31240700,경기도,화성시,동탄6동,4.7
57277621401,101,0.014,31000,31180,31180510,경기도,하남시,천현동,99.48
57174263202,104,0.118,11000,11240,11240800,서울특별시,송파구,잠실3동,76.21
57136966402,107,0.027,31000,31240,31240530,경기도,화성시,병점1동,42.95
202400028001,107,0.633,31000,31240,31240350,경기도,화성시,마도면,4.02
47834316502,107,0.959,31000,31240,31240570,경기도,화성시,화산동,17.01
47714055601,106,0.048,31000,31240,31240390,경기도,화성시,장안면,27.71
57125253401,107,0.36,31000,31240,31240700,경기도,화성시,동탄6동,7.41
57276556002,107,0.036,31000,31180,31180630,경기도,하남시,미사2동,3.59
47835698201,107,0.163,31000,31240,31240120,경기도,화성시,봉담읍,53.49
57173964401,104,0.011,11000,11240,11240770,서울특별시,송파구,잠실6동,92.58
57254519201,107,0.063,31000,31023,31023590,경기도,성남시분당구,서현2동,87.84
47734642301,107,0.048,31000,31240,31240150,경기도,화성시,남양읍,60.73
47735226901,107,0.564,31000,31240,31240330,경기도,화성시,비봉면,0.05
57137197102,107,0.126,31000,31240,31240520,경기도,화성시,진안동,72.74
47715152002,107,0.025,31000,31240,31240130,경기도,화성시,우정읍,43.34
57155746601,107,0.023,31000,31023,31023740,경기도,성남시분당구,삼평동,37.92
57255351802,107,0.139,31000,31023,31023600,경기도,성남시분당구,이매1동,86.11
57137226002,107,0.083,31000,31240,31240650,경기도,화성시,동탄5동,73.96
57137048501,107,0.012,31000,31240,31240700,경기도,화성시,동탄6동,83.93
57264136802,104,0.145,11000,11240,11240670,서울특별시,송파구,가락2동,79.58
57255303401,107,0.055,31000,31023,31023510,경기도,성남시분당구,분당동,0.65
57265138801,107,0.064,31000,31022,31022600,경기도,성남시중원구,하대원동,65.9
57137057601,107,0.103,31000,31240,31240650,경기도,화성시,동탄5동,11.39
57155077002,107,0.412,31000,31021,31021660,경기도,성남시수정구,시흥동,4.95
47834385202,107,0.133,31000,31240,31240120,경기도,화성시,봉담읍,83.23
57276827601,107,0.422,31000,31180,31180620,경기도,하남시,미사1동,85.09
57136988602,107,0.078,31000,31240,31240650,경기도,화성시,동탄5동,58.5
57276734701,107,0.077,31000,31180,31180510,경기도,하남시,천현동,95.59
47735010802,106,0.117,31000,31240,31240150,경기도,화성시,남양읍,66.09
57134760601,107,0.031,31000,31240,31240520,경기도,화성시,진안동,38.92
47835380801,107,0.054,31000,31240,31240330,경기도,화성시,비봉면,92.38
57134465701,107,0.021,31000,31240,31240540,경기도,화성시,병점2동,34.08
57151011702,107,0.125,31000,31023,31023780,경기도,성남시분당구,정자동,92.73
57264970802,104,0.025,11000,11240,11240810,서울특별시,송파구,장지동,61.6
47824652602,107,0.037,31000,31240,31240140,경기도,화성시,향남읍,79.99
57134560902,107,0.166,31000,31240,31240540,경기도,화성시,병점2동,92.79
57276902701,107,0.038,31000,31180,31180590,경기도,하남시,춘궁동,20.68
47734249302,107,0.038,31000,31240,31240150,경기도,화성시,남양읍,83.62
47634562401,107,0.044,31000,31240,31240370,경기도,화성시,서신면,2.84
47634562202,107,0.103,31000,31240,31240370,경기도,화성시,서신면,3.07
57160409501,104,0.078,11000,11240,11240630,서울특별시,송파구,석촌동,27.39
57137725101,103,0.123,31000,31240,31240520,경기도,화성시,진안동,65.74
57155102802,107,0.072,31000,31023,31023760,경기도,성남시분당구,백현동,66.88
57136765001,107,0.203,31000,31240,31240650,경기도,화성시,동탄5동,69.91
47715150902,107,0.004,31000,31240,31240130,경기도,화성시,우정읍,45.99
47634405202,107,0.019,31000,31240,31240370,경기도,화성시,서신면,24.52
57136284602,107,0.079,31000,31240,31240700,경기도,화성시,동탄6동,67.72
47835462902,107,0.067,31000,31240,31240120,경기도,화성시,봉담읍,70.6
57135908401,107,0.179,31000,31240,31240530,경기도,화성시,병점1동,3.41
57134760802,107,0.03,31000,31240,31240520,경기도,화성시,진안동,84.69
57278232101,104,0.017,11000,11240,11240590,서울특별시,송파구,오륜동,44.67
47634597801,107,0.052,31000,31240,31240360,경기도,화성시,송산면,91.78
57150100802,107,0.021,31000,31023,31023710,경기도,성남시분당구,금곡동,21.2
92824238601,107,1.009,31000,31240,31240420,경기도,화성시,양감면,8.81
57278170201,103,0.049,31000,31180,31180530,경기도,하남시,신장2동,99.96
47745702002,107,0.012,31000,31240,31240330,경기도,화성시,비봉면,65.9
57167991501,104,0.065,11000,11240,11240650,서울특별시,송파구,가락본동,11.19
57137043301,107,0.038,31000,31240,31240650,경기도,화성시,동탄5동,5.56
57171446301,104,0.248,11000,11240,11240750,서울특별시,송파구,잠실4동,28.46
57170951802,104,0.118,11000,11240,11240610,서울특별시,송파구,송파1동,86.51
57165412701,101,0.242,31000,31021,31021650,경기도,성남시수정구,고등동,37.31
57276721802,107,0.075,31000,31180,31180620,경기도,하남시,미사1동,89.64
57254496301,105,0.091,31000,31023,31023590,경기도,성남시분당구,서현2동,97.43
57125460701,107,0.029,31000,31240,31240710,경기도,화성시,동탄8동,28.57
47724261801,107,0.576,31000,31240,31240390,경기도,화성시,장안면,9.22
57254038701,107,0.034,31000,31023,31023640,경기도,성남시분당구,야탑2동,12.65
57255057001,107,0.05,31000,31023,31023640,경기도,성남시분당구,야탑2동,46.41
57134948202,107,0.183,31000,31240,31240610,경기도,화성시,동탄1동,55.96
47825221402,107,0.083,31000,31240,31240140,경기도,화성시,향남읍,19.85
47745690801,107,0.033,31000,31240,31240330,경기도,화성시,비봉면,28.53
57264902502,104,0.075,11000,11240,11240550,서울특별시,송파구,마천1동,77.94
57275525801,104,0.023,11000,11240,11240590,서울특별시,송파구,오륜동,91.55
57138529001,107,0.02,31000,31240,31240530,경기도,화성시,병점1동,19.77
57266431401,107,0.087,31000,31180,31180670,경기도,하남시,감일동,96.38
57154280302,107,0.13,31000,31023,31023530,경기도,성남시분당구,수내1동,35.28
57134796101,107,0.04,31000,31240,31240620,경기도,화성시,동탄3동,93.45
47824292902,103,0.036,31000,31240,31240420,경기도,화성시,양감면,99.98
57138236402,107,0.019,31000,31240,31240700,경기도,화성시,동탄6동,74.66
57275249601,107,0.018,31000,31180,31180590,경기도,하남시,춘궁동,97.7
47624047002,107,0.529,31000,31240,31240370,경기도,화성시,서신면,41.71
57264710702,107,0.13,31000,31021,31021670,경기도,성남시수정구,복정동,91.22
57135971201,107,0.059,31000,31240,31240700,경기도,화성시,동탄6동,75.16
57265536002,107,0.059,31000,31021,31021600,경기도,성남시수정구,단대동,95.3
57276713502,107,0.285,31000,31180,31180600,경기도,하남시,초이동,16.85
57137903202,107,0.053,31000,31240,31240550,경기도,화성시,반월동,11.64
57150032902,107,0.088,31000,31023,31023720,경기도,성남시분당구,구미1동,77.92
57274547701,107,0.09,31000,31180,31180530,경기도,하남시,신장2동,0.07
