gid,gbn,hght,sprtn,cntns
다바376973,경기도 화성시,,,
다바376974,경기도 화성시,,,
다바376975,경기도 화성시,,,
다바376976,경기도 화성시,,,
다바376977,경기도 화성시,,,
다바376978,경기도 화성시,,,
다바376979,경기도 화성시,,,
다바376980,경기도 화성시,,,
다바376981,경기도 화성시,,,
다바376982,경기도 화성시,,,
다바376983,경기도 화성시,,,
다바376984,경기도 화성시,,,
다바376985,경기도 화성시,,,
다바376986,경기도 화성시,,,
다바376987,경기도 화성시,,,
다바376988,경기도 화성시,,,
다바376989,경기도 화성시,,,
다바376990,경기도 화성시,,,
다바376991,경기도 화성시,,,
다바376992,경기도 화성시,,,
다바376993,경기도 화성시,,,
다바376994,경기도 화성시,,,
다바376995,경기도 화성시,,,
다바376996,경기도 화성시,,,
다바376997,경기도 화성시,,,
다바376998,경기도 화성시,,,
다바376999,경기도 화성시,,,
다바377907,경기도 화성시,,,
다바377908,경기도 화성시,,,
다바377909,경기도 화성시,,,
다바377910,경기도 화성시,,,
다바377911,경기도 화성시,,,
다바377912,경기도 화성시,,,
다바377913,경기도 화성시,,,
다바377914,경기도 화성시,,,
다바377915,경기도 화성시,,,
다바377916,경기도 화성시,,,
다바377917,경기도 화성시,,,
다바377918,경기도 화성시,,,
다바377919,경기도 화성시,,,
다바377920,경기도 화성시,,,
다바377921,경기도 화성시,,,
다바377922,경기도 화성시,,,
다바377923,경기도 화성시,,,
다바377924,경기도 화성시,,,
다바377925,경기도 화성시,,,
다바377926,경기도 화성시,,,
다바377927,경기도 화성시,,,
다바377928,경기도 화성시,,,
다바377929,경기도 화성시,,,
다바377930,경기도 화성시,,,
다바377931,경기도 화성시,,,
다바377932,경기도 화성시,,,
다바377933,경기도 화성시,,,
다바377934,경기도 화성시,,,
다바377935,경기도 화성시,,,
다바377936,경기도 화성시,,,
다바377937,경기도 화성시,,,
다바377938,경기도 화성시,,,
다바377939,경기도 화성시,,,
다바377940,경기도 화성시,,,
다바377941,경기도 화성시,,,
다바377942,경기도 화성시,,,
다바377943,경기도 화성시,,,
다바377944,경기도 화성시,,,
다바377945,경기도 화성시,,,
다바377946,경기도 화성시,,,
다바377947,경기도 화성시,,,
다바377948,경기도 화성시,,,
다바377949,경기도 화성시,,,
다바377950,경기도 화성시,,,
다바377951,경기도 화성시,,,
다바377952,경기도 화성시,,,
다바377953,경기도 화성시,,,
다바377954,경기도 화성시,,,
다바377955,경기도 화성시,,,
다바377956,경기도 화성시,,,
다바377957,경기도 화성시,,,
다바377958,경기도 화성시,,,
다바377959,경기도 화성시,,,
다바377960,경기도 화성시,,,
다바377961,경기도 화성시,,,
다바377962,경기도 화성시,,,
다바377963,경기도 화성시,,,
다바377964,경기도 화성시,,,
다바377965,경기도 화성시,,,
다바377966,경기도 화성시,,,
다바377967,경기도 화성시,,,
다바377968,경기도 화성시,,,
다바377969,경기도 화성시,,,
다바377970,경기도 화성시,,,
다바377971,경기도 화성시,,,
다바377972,경기도 화성시,,,
다바377973,경기도 화성시,,,
다바377974,경기도 화성시,,,
다바377975,경기도 화성시,,,
다바377976,경기도 화성시,,,
다바377977,경기도 화성시,,,
다바377978,경기도 화성시,,,
다바377979,경기도 화성시,,,
다바377980,경기도 화성시,,,
다바377981,경기도 화성시,,,
다바377982,경기도 화성시,,,
다바377983,경기도 화성시,,,
다바377984,경기도 화성시,,,
다바377985,경기도 화성시,,,
다바377986,경기도 화성시,,,
다바377987,경기도 화성시,,,
다바377988,경기도 화성시,,,
다바377989,경기도 화성시,,,
다바377990,경기도 화성시,,,
다바377991,경기도 화성시,,,
다바377992,경기도 화성시,,,
다바377993,경기도 화성시,,,
다바377994,경기도 화성시,,,
다바377995,경기도 화성시,,,
다바377996,경기도 화성시,,,
다바377997,경기도 화성시,,,
다바377998,경기도 화성시,,,
다바377999,경기도 화성시,,,
다바378907,경기도 화성시,,,
다바378908,경기도 화성시,,,
다바378909,경기도 화성시,,,
다바378910,경기도 화성시,,,
다바378911,경기도 화성시,,,
다바378912,경기도 화성시,,,
다바378913,경기도 화성시,,,
다바378914,경기도 화성시,,,
다바378915,경기도 화성시,,,
다바378916,경기도 화성시,,,
다바378917,경기도 화성시,,,
다바378918,경기도 화성시,,,
다바378919,경기도 화성시,,,
다바378920,경기도 화성시,,,
다바378921,경기도 화성시,,,
다바378922,경기도 화성시,,,
다바378923,경기도 화성시,,,
다바378924,경기도 화성시,,,
다바378925,경기도 화성시,,,
다바378926,경기도 화성시,,,
다바378927,경기도 화성시,,,
다바378928,경기도 화성시,,,
다바378929,경기도 화성시,,,
다바378930,경기도 화성시,mean_이상,0.0,0.0
다바378931,경기도 화성시,,,
다바378932,경기도 화성시,,,
다바378933,경기도 화성시,,,
다바378934,경기도 화성시,,,
다바378935,경기도 화성시,,,
다바378936,경기도 화성시,,,
다바378937,경기도 화성시,,,
다바378938,경기도 화성시,,,
다바378939,경기도 화성시,,,
다바378940,경기도 화성시,,,
다바378941,경기도 화성시,,,
다바378942,경기도 화성시,,,
다바378943,경기도 화성시,,,
다바378944,경기도 화성시,,,
다바378945,경기도 화성시,,,
다바378946,경기도 화성시,,,
다바378947,경기도 화성시,,,
다바378948,경기도 화성시,,,
다바378949,경기도 화성시,,,
다바378950,경기도 화성시,,,
다바378951,경기도 화성시,,,
다바378952,경기도 화성시,,,
다바378953,경기도 화성시,,,
다바378954,경기도 화성시,,,
다바378955,경기도 화성시,,,
다바378956,경기도 화성시,,,
다바378957,경기도 화성시,,,
다바378958,경기도 화성시,,,
다바378959,경기도 화성시,,,
다바378960,경기도 화성시,,,
다바378961,경기도 화성시,,,
다바378962,경기도 화성시,,,
다바378963,경기도 화성시,,,
다바378964,경기도 화성시,,,
다바378965,경기도 화성시,,,
다바378966,경기도 화성시,,,
다바378967,경기도 화성시,,,
다바378968,경기도 화성시,,,
다바378969,경기도 화성시,,,
다바378970,경기도 화성시,,,
다바378971,경기도 화성시,,,
다바378972,경기도 화성시,,,
다바378973,경기도 화성시,,,
다바378974,경기도 화성시,,,
다바378975,경기도 화성시,,,
다바378976,경기도 화성시,,,
다바378977,경기도 화성시,,,
다바378978,경기도 화성시,,,
다바378979,경기도 화성시,,,
다바378980,경기도 화성시,,,
다바378981,경기도 화성시,,,
다바378982,경기도 화성시,,,
다바378983,경기도 화성시,,,
다바378984,경기도 화성시,,,
다바378985,경기도 화성시,,,
다바378986,경기도 화성시,,,
다바378987,경기도 화성시,,,
다바378988,경기도 화성시,,,
다바378989,경기도 화성시,,,
다바378990,경기도 화성시,,,
다바378991,경기도 화성시,,,
다바378992,경기도 화성시,,,
다바378993,경기도 화성시,,,
다바378994,경기도 화성시,,,
다바378995,경기도 화성시,,,
다바378996,경기도 화성시,,,
다바378997,경기도 화성시,,,
다바378998,경기도 화성시,,,
다바378999,경기도 화성시,,,
다바379907,경기도 화성시,,,
다바379908,경기도 화성시,,,
다바379909,경기도 화성시,,,
다바379910,경기도 화성시,,,
다바379911,경기도 화성시,,,
다바379912,경기도 화성시,,,
다바379913,경기도 화성시,,,
다바379914,경기도 화성시,,,
다바379915,경기도 화성시,,,
다바379916,경기도 화성시,,,
다바379917,경기도 화성시,,,
다바379918,경기도 화성시,,,
다바379919,경기도 화성시,,,
다바379920,경기도 화성시,,,
다바379921,경기도 화성시,,,
다바379922,경기도 화성시,,,
다바379923,경기도 화성시,,,
다바379924,경기도 화성시,,,
다바379925,경기도 화성시,,,
다바379926,경기도 화성시,,,
다바379927,경기도 화성시,,,
다바379928,경기도 화성시,,,
다바379929,경기도 화성시,,,
다바379930,경기도 화성시,,,
다바379931,경기도 화성시,,,
다바379932,경기도 화성시,,,
다바379933,경기도 화성시,,,
다바379934,경기도 화성시,,,
다바379935,경기도 화성시,,,
다바379936,경기도 화성시,,,
다바379937,경기도 화성시,,,
다바379938,경기도 화성시,,,
다바379939,경기도 화성시,,,
다바379940,경기도 화성시,,,
다바379941,경기도 화성시,,,
다바379942,경기도 화성시,,,
다바379943,경기도 화성시,,,
다바379944,경기도 화성시,,,
다바379945,경기도 화성시,,,
다바379946,경기도 화성시,,,
다바379947,경기도 화성시,,,
다바379948,경기도 화성시,,,
다바379949,경기도 화성시,,,
다바379950,경기도 화성시,,,
다바379951,경기도 화성시,,,
다바379952,경기도 화성시,,,
다바379953,경기도 화성시,,,
다바379954,경기도 화성시,,,
다바379955,경기도 화성시,,,
다바379956,경기도 화성시,,,
다바379957,경기도 화성시,,,
다바379958,경기도 화성시,,,
다바379959,경기도 화성시,,,
다바379960,경기도 화성시,,,
다바379961,경기도 화성시,,,
다바379962,경기도 화성시,,,
다바379963,경기도 화성시,,,
다바379964,경기도 화성시,,,
다바379965,경기도 화성시,,,
다바379966,경기도 화성시,,,
다바379967,경기도 화성시,,,
다바379968,경기도 화성시,,,
다바379969,경기도 화성시,,,
다바379970,경기도 화성시,,,
다바379971,경기도 화성시,,,
다바379972,경기도 화성시,,,
다바379973,경기도 화성시,,,
다바379974,경기도 화성시,,,
다바379975,경기도 화성시,,,
다바379976,경기도 화성시,,,
다바379977,경기도 화성시,,,
다바379978,경기도 화성시,,,
다바379979,경기도 화성시,,,
다바379980,경기도 화성시,,,
다바379981,경기도 화성시,,,
다바379982,경기도 화성시,,,
다바379983,경기도 화성시,,,
다바379984,경기도 화성시,,,
다바379985,경기도 화성시,,,
다바379986,경기도 화성시,,,
다바379987,경기도 화성시,,,
다바379988,경기도 화성시,,,
다바379989,경기도 화성시,,,
다바379990,경기도 화성시,,,
다바379991,경기도 화성시,,,
다바379992,경기도 화성시,,,
다바379993,경기도 화성시,,,
다바379994,경기도 화성시,,,
다바379995,경기도 화성시,,,
다바379996,경기도 화성시,,,
다바379997,경기도 화성시,,,
다바379998,경기도 화성시,,,
다바379999,경기도 화성시,,,
다바380907,경기도 화성시,,,
다바380908,경기도 화성시,,,
다바380909,경기도 화성시,,,
다바380910,경기도 화성시,,,
다바380911,경기도 화성시,,,
다바380912,경기도 화성시,,,
다바380913,경기도 화성시,,,
다바380914,경기도 화성시,,,
다바380915,경기도 화성시,,,
다바380916,경기도 화성시,,,
다바380917,경기도 화성시,,,
다바380918,경기도 화성시,,,
다바380919,경기도 화성시,,,
다바380920,경기도 화성시,,,
다바380921,경기도 화성시,,,
다바380922,경기도 화성시,,,
다바380923,경기도 화성시,,,
다바380924,경기도 화성시,,,
다바380925,경기도 화성시,,,
다바380926,경기도 화성시,,,
다바380927,경기도 화성시,,,
다바380928,경기도 화성시,,,
다바380929,경기도 화성시,,,
다바380930,경기도 화성시,,,
다바380931,경기도 화성시,,,
다바380932,경기도 화성시,,,
다바380933,경기도 화성시,,,
다바380934,경기도 화성시,,,
다바380935,경기도 화성시,,,
다바380936,경기도 화성시,,,
다바380937,경기도 화성시,,,
다바380938,경기도 화성시,,,
다바380939,경기도 화성시,,,
다바380940,경기도 화성시,,,
다바380941,경기도 화성시,,,
다바380942,경기도 화성시,,,
다바380943,경기도 화성시,,,
다바380944,경기도 화성시,,,
다바380945,경기도 화성시,,,
다바380946,경기도 화성시,,,
다바380947,경기도 화성시,,,
다바380948,경기도 화성시,,,
다바380949,경기도 화성시,,,
다바380950,경기도 화성시,,,
다바380951,경기도 화성시,,,
다바380952,경기도 화성시,,,
다바380953,경기도 화성시,,,
다바380954,경기도 화성시,,,
다바380955,경기도 화성시,,,
다바380956,경기도 화성시,,,
다바380957,경기도 화성시,,,
다바380958,경기도 화성시,,,
다바380959,경기도 화성시,,,
다바380960,경기도 화성시,,,
다바380961,경기도 화성시,,,
다바380962,경기도 화성시,,,
다바380963,경기도 화성시,,,
다바380964,경기도 화성시,,,
다바380965,경기도 화성시,,,
다바380966,경기도 화성시,,,
다바380967,경기도 화성시,,,
다바380968,경기도 화성시,,,
다바380969,경기도 화성시,,,
다바380970,경기도 화성시,,,
다바380971,경기도 화성시,,,
다바380972,경기도 화성시,,,
다바380973,경기도 화성시,,,
다바380974,경기도 화성시,,,
다바380975,경기도 화성시,,,
다바380976,경기도 화성시,,,
다바380977,경기도 화성시,,,
